From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2022-07-23,11.32909090909091,43.45739130434782,2.109583333333333,2.8058333333333336,5.2299999999999995,2.017916666666667,41.79,0.24291666666666667,10.207916666666668,0.3879166666666667,,0.48583333333333334,0.3645833333333333,,,,348.61333333333334,,,,0.0
2022-07-24,11.117272727272727,27.584782608695654,6.439166666666666,2.7720833333333332,5.07625,3.9429166666666666,42.18416666666666,0.2629166666666667,9.994583333333333,0.41791666666666666,,0.5208333333333334,0.39208333333333334,,,,659.3115384615384,,,,0.0
2022-07-25,11.561904761904762,28.954545454545453,6.6120833333333335,2.7225,10.923333333333332,3.9058333333333333,41.32416666666666,0.27499999999999997,9.97375,0.4366666666666667,,0.5458333333333333,0.41,,,,897.216,,,,0.0
2022-07-26,11.845416666666667,27.771666666666665,2.0925,2.7262500000000003,5.138333333333333,2.0608333333333335,42.007083333333334,0.2808333333333333,10.24625,0.44708333333333333,,0.5595833333333333,0.4191666666666667,,,,336.9769230769231,,,,0.0
2022-07-27,12.551666666666668,40.160000000000004,2.0841666666666665,2.7391666666666663,5.130416666666666,1.9983333333333333,41.99666666666666,0.2554166666666667,10.38125,0.4066666666666667,,0.5079166666666667,0.38125000000000003,,,,392.66785714285714,,,,0.0
2022-07-28,19.802916666666665,48.69416666666667,2.1533333333333333,2.70875,5.20125,2.0420833333333333,41.697916666666664,0.32958333333333334,10.510416666666666,0.5245833333333333,,0.6558333333333334,0.4920833333333334,,,,157.82333333333335,,,,0.0
2022-07-29,19.87625,49.91916666666666,2.1533333333333333,2.6875,5.187916666666667,2.01625,41.85125,0.29041666666666666,10.797083333333333,0.46625,,0.5816666666666667,0.43875,,,,534.395294117647,,,,0.0
2022-07-30,20.226956521739133,38.99391304347826,3.8033333333333332,2.6579166666666665,7.204583333333333,2.0279166666666666,41.18541666666666,0.28875,11.06875,0.4579166666666667,,0.5745833333333333,0.43083333333333335,,,,346.67333333333335,,,,0.0
2022-07-31,17.125833333333333,37.560833333333335,2.049166666666667,2.856666666666667,5.185416666666667,2.0283333333333333,42.066250000000004,0.25166666666666665,10.983333333333334,0.40125000000000005,,0.5004166666666666,0.3758333333333333,,,,783.46,,,,0.0
2022-08-01,13.249166666666667,54.0,2.112083333333333,2.7229166666666664,5.160416666666667,2.0316666666666667,42.38625,0.26333333333333336,10.534166666666666,0.4216666666666667,,0.5254166666666666,0.3941666666666667,,,,846.5450000000001,,,,0.0
2022-08-02,19.542083333333334,63.848333333333336,2.13,2.6758333333333333,5.13375,2.0516666666666667,41.365,0.2816666666666667,11.09625,0.45416666666666666,,0.5670833333333333,0.4254166666666666,,,,360.87125000000003,,,,0.0
2022-08-03,17.729166666666668,57.44375,2.112083333333333,2.7525,5.173333333333333,2.01375,40.72875,0.33625,10.7875,0.5391666666666667,,0.6720833333333333,0.5054166666666667,,,,244.00652173913045,,,,0.0
