From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),AT (degree C),RF (mm)
2021-12-22,18.929285714285715,70.81785714285715,5.601428571428571,9.266428571428571,16.075714285714287,5.809285714285714,40.162142857142854,0.38571428571428573,187.21,0.0,,,,,69.80642857142857,0.5335714285714286,168.08142857142857,181.59666666666666,990.8792857142856,,,17.54,0.0
2021-12-23,,,,,,,,,,,,,,,,,,,,,,,
2021-12-24,17.963333333333335,49.00333333333333,0.7466666666666667,6.623333333333334,6.983333333333333,1.8866666666666667,40.46,0.24,117.16,0.0,,,,,42.99666666666667,0.49666666666666665,105.81,228.61666666666667,991.96,,,26.416666666666668,0.0
2021-12-25,,,,,,,,,,,,,,,,,,,,,,,
2021-12-26,,,,,,,,,,,,,,,,,,,,,,,
2021-12-27,22.875,47.16,0.895,7.5125,7.9875,2.1975,41.405,0.2175,115.16,0.0,,,,,39.9375,0.7675000000000001,131.835,265.9875,995.0575,,,26.1525,0.0
2021-12-28,,,,,,,,,,,,,,,,,,,,,,,
2021-12-29,36.17285714285715,111.17,4.360714285714286,16.68,20.165714285714284,8.047142857142857,41.459999999999994,0.5578571428571429,131.00666666666666,0.0,,,,,65.83428571428571,0.5542857142857144,192.80357142857142,118.88714285714286,996.0571428571428,,,19.92642857142857,0.0
2021-12-30,27.56375,84.58916666666666,4.222083333333333,12.6325,17.062083333333334,6.2804166666666665,40.937916666666666,0.4658333333333333,121.01,0.0,,,,,76.50875,0.5404166666666667,193.39416666666668,104.28416666666668,996.6237500000001,,,17.58125,0.0
2021-12-31,30.96666666666667,105.77416666666666,4.689583333333333,10.675416666666665,15.907916666666665,5.716666666666666,41.19708333333333,0.7204166666666666,,0.0,,,,,73.83166666666666,0.5070833333333333,190.24208333333334,161.95916666666668,996.6625,,,17.960416666666667,0.0
2022-01-01,40.848333333333336,108.44166666666666,2.87375,9.074583333333333,12.135416666666666,3.981666666666667,41.635416666666664,0.9258333333333333,149.30416666666667,0.0,,,,,73.10083333333334,0.375,177.75166666666667,144.46666666666667,995.8741666666666,,,17.447916666666668,0.0
2022-01-02,26.96375,92.35083333333334,4.590416666666667,8.463333333333333,13.947916666666666,4.91875,41.84041666666666,0.5704166666666667,109.23,0.0,,,,,72.35625,0.41625,181.59291666666664,160.6375,994.2429166666667,,,17.47458333333333,0.0
2022-01-03,33.28791666666667,116.45708333333334,6.372083333333333,11.250416666666666,18.612916666666667,7.079583333333333,41.77708333333333,0.5650000000000001,102.92333333333333,0.0,,,,,73.91791666666667,0.38666666666666666,169.39958333333334,136.43666666666667,992.8404166666666,,,16.949583333333333,0.0
2022-01-04,20.668666666666663,61.132666666666665,5.352666666666667,8.92,15.414,5.335333333333334,41.314,0.3546666666666667,122.92999999999999,0.0,,,,,66.842,0.51,171.746,186.121,994.126,,,18.504666666666665,0.0
2022-01-05,37.595000000000006,134.75214285714284,7.570714285714286,12.99642857142857,22.16,8.477857142857143,43.17,0.6521428571428572,121.52333333333333,0.0,,,,,64.185,0.39714285714285713,182.375,143.36142857142858,992.655,,,19.443571428571428,0.0
2022-01-06,27.250666666666667,79.05733333333333,5.016666666666667,8.865333333333332,14.911333333333333,5.27,42.675333333333334,0.428,88.71285714285715,0.0,,,,,67.69666666666667,0.43533333333333335,154.93466666666666,177.84,993.004,,,18.16,0.0
2022-01-07,54.276923076923076,164.11461538461538,8.504999999999999,17.24642857142857,26.243571428571432,10.678571428571429,42.15642857142858,1.1157142857142859,109.69000000000001,0.0,,,,,62.29785714285714,0.38357142857142856,176.79357142857143,171.5442857142857,993.2407142857144,,,21.877142857142854,0.0
2022-01-08,39.41285714285714,131.06761904761905,9.475,15.254166666666668,26.3325,10.350416666666666,41.21666666666667,0.91375,106.4605,0.0,,,,,72.94958333333334,0.41583333333333333,167.53291666666667,160.3575,993.1616666666667,,,18.354166666666668,0.0
2022-01-09,33.44833333333333,125.94208333333334,9.331249999999999,13.312083333333334,21.876666666666665,9.815,41.535000000000004,0.66,117.33791666666667,0.0,,,,,73.60541666666667,0.40208333333333335,158.81,157.92249999999999,991.2195833333334,,,18.372083333333332,0.0
2022-01-10,35.56666666666667,130.33833333333334,8.042916666666667,13.520833333333334,22.006249999999998,8.673333333333334,41.612500000000004,0.6191666666666666,115.27869565217391,0.0,,,,,74.52125,0.37166666666666665,184.19375,122.6475,991.7491666666666,,,18.58875,0.0
