From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2022-01-29,20.947083333333335,50.824999999999996,8.766521739130434,15.287391304347826,21.652608695652173,9.568333333333333,0.61375,49.95208333333333,0.12666666666666668,236.39333333333335,179.55291666666668,751.7816666666666,30.94541666666667,0.0
2022-01-30,23.08125,61.81625,12.905416666666667,15.325416666666667,22.907083333333333,9.959583333333333,0.9141666666666667,47.26458333333333,0.1729166666666667,249.99291666666667,170.045,751.2954166666667,31.027916666666666,0.0
2022-01-31,18.219444444444445,47.654444444444444,7.96409090909091,14.151363636363635,20.42681818181818,11.120909090909091,0.8727272727272727,54.565909090909095,0.1709090909090909,246.49272727272728,153.37318181818182,749.9577272727273,31.077727272727273,0.0
2022-02-01,21.805625,48.85125,7.314166666666666,13.081249999999999,20.61,12.527916666666668,1.2441666666666666,46.96666666666667,0.125,244.13083333333336,168.00375,751.00875,30.76291666666667,0.0
2022-02-02,21.39625,49.16416666666667,7.695,12.834583333333333,18.622083333333332,12.457916666666668,0.8629166666666667,50.585,0.12,254.87375,166.23999999999998,750.7950000000001,30.452083333333334,0.0
2022-02-03,21.425,51.49791666666667,13.605416666666668,12.252916666666666,18.364583333333332,12.104166666666666,0.94125,53.105,0.18458333333333332,195.45749999999998,150.73375000000001,749.5416666666666,30.3475,0.0
2022-02-04,24.07625,57.37291666666667,12.154166666666667,12.0475,17.33625,12.137083333333335,0.5754166666666667,49.35458333333333,0.1108695652173913,288.7104166666667,159.46958333333333,750.4074999999999,30.80333333333333,0.0
2022-02-05,23.03625,57.07125,14.083333333333334,14.186666666666667,20.211666666666666,12.547083333333333,1.3029166666666667,33.86958333333333,0.11125,258.4108333333333,179.545,752.3483333333334,30.76,0.0
2022-02-06,18.515416666666667,49.024166666666666,13.955416666666666,14.120416666666666,19.64625,12.298333333333334,1.3358333333333334,45.23041666666666,0.14375000000000002,273.57458333333335,174.6291666666667,751.94125,30.147499999999997,0.0
2022-02-07,23.797916666666666,55.254999999999995,12.351666666666667,14.950833333333334,18.580416666666668,12.289166666666667,0.7783333333333333,49.725833333333334,0.11375,263.5254166666667,169.17125000000001,751.5524999999999,30.646666666666665,0.0
2022-02-08,26.401666666666667,60.40958333333333,18.224166666666665,15.581666666666665,21.99291666666667,11.866666666666667,1.8033333333333335,46.16375,0.051428571428571435,230.9366666666667,175.53333333333333,752.02625,30.31458333333333,0.0
2022-02-09,23.247500000000002,52.98833333333334,12.71875,14.689583333333333,18.639166666666668,11.65125,0.8679166666666666,55.44541666666667,0.13904761904761903,275.62375000000003,142.63416666666666,748.7566666666667,32.6625,0.0
2022-02-10,20.667083333333334,41.855,6.639565217391305,13.486521739130435,19.981304347826086,11.806666666666667,0.9483333333333334,70.97416666666668,0.1575,267.93958333333336,144.6825,749.1454166666667,33.78333333333333,0.0
2022-02-11,24.008333333333336,51.535,8.7925,14.910833333333334,20.802916666666665,11.8725,0.7316666666666666,50.70083333333333,0.125,305.4691666666667,193.75666666666666,753.1737499999999,31.917916666666667,0.0
2022-02-12,21.29,49.19615384615384,9.822307692307692,12.234615384615385,18.681538461538462,12.115384615384615,0.4695238095238095,47.43380952380952,0.08714285714285715,287.2266666666667,153.02809523809523,749.754761904762,32.08857142857143,0.0
2022-02-13,,,,,,,0.5908333333333333,45.42625,0.08368421052631579,253.24625,188.42541666666668,752.2495833333334,32.51708333333333,0.0
2022-02-14,22.428,53.001999999999995,11.46,17.657333333333334,22.704666666666665,13.149333333333335,0.9695833333333334,50.050000000000004,0.12625,194.38083333333336,177.82833333333335,751.4483333333333,32.44625,0.0
2022-02-15,23.005416666666665,52.687083333333334,7.115833333333334,14.013333333333334,18.534166666666668,12.4475,1.1429166666666666,50.615,0.16695652173913042,39.02695652173913,165.65875,750.4575,31.790833333333335,0.0
2022-02-16,25.550416666666667,47.73833333333334,10.859583333333333,12.157083333333333,17.24083333333333,12.188333333333333,0.2916666666666667,48.24666666666667,0.07227272727272728,128.43863636363636,156.97166666666666,749.4729166666666,31.732083333333335,0.0
2022-02-17,25.552083333333332,47.334583333333335,8.495,10.8175,16.49833333333333,11.653333333333334,0.42333333333333334,44.611250000000005,0.07041666666666667,251.54166666666666,112.31625000000001,746.3116666666666,31.6275,0.0
2022-02-18,25.434166666666666,52.82583333333333,6.372083333333333,13.65375,19.478333333333335,12.069166666666668,0.84125,39.30041666666667,0.07541666666666667,237.9275,168.37375,750.8133333333334,32.32458333333333,0.0
2022-02-19,22.542916666666667,55.306666666666665,11.776666666666666,11.35875,17.855,12.123333333333333,1.2754166666666666,43.96375,0.11041666666666666,293.05583333333334,131.80666666666667,747.7983333333333,32.645833333333336,0.0
2022-02-20,26.58666666666667,56.63791666666666,6.365416666666667,12.759166666666667,18.76125,10.753749999999998,1.0025,50.92083333333333,0.13375,264.8220833333333,153.23791666666668,749.7624999999999,32.52333333333333,0.0
2022-02-21,25.545,52.91,8.1,15.6425,20.903333333333332,13.368333333333334,0.8445833333333334,34.41625,0.13166666666666668,274.8383333333333,190.465,752.4699999999999,33.14083333333333,0.0
2022-02-22,21.393333333333334,48.062083333333334,10.454166666666667,12.948749999999999,19.51875,12.42,0.8958333333333334,34.01833333333333,0.14083333333333334,234.1291666666667,189.23333333333335,751.7733333333334,33.56041666666667,0.0
2022-02-23,20.295833333333334,46.3675,9.755416666666667,12.957500000000001,18.84625,10.8925,1.7375,45.04833333333334,0.16708333333333333,251.24458333333334,186.49333333333334,752.4133333333333,33.180416666666666,0.0
2022-02-24,22.986666666666665,50.212916666666665,12.795833333333334,13.184166666666668,19.409166666666668,10.963333333333333,1.1066666666666667,52.44125,0.17375,246.76083333333335,173.24833333333333,750.7383333333333,33.01,0.0
2022-02-25,23.702083333333334,50.87708333333333,9.325000000000001,13.332500000000001,18.855833333333333,11.402916666666668,1.5595833333333333,40.49333333333333,0.11375,217.09416666666667,178.38208333333333,751.0533333333333,32.8575,0.0
2022-02-26,28.55761904761905,54.92761904761905,11.37125,12.91875,19.699375,10.793333333333333,0.4238095238095238,48.62047619047619,0.11333333333333333,217.10238095238094,136.27380952380952,747.6942857142857,31.962857142857143,0.0
2022-02-27,25.292916666666667,50.784166666666664,5.683,13.516,19.201,11.452083333333334,0.8191666666666667,51.75333333333333,0.16954545454545455,176.30083333333334,171.08291666666665,749.6445833333333,32.033750000000005,0.0
2022-02-28,26.785416666666666,57.8125,6.195714285714286,13.720714285714285,19.91714285714286,13.059583333333334,0.8504166666666667,54.16958333333333,0.07086956521739131,226.55583333333334,180.61375,750.2208333333333,32.24,0.0
2022-03-01,23.63291666666667,50.706250000000004,6.354583333333333,13.719166666666666,19.825,12.887083333333335,0.53125,54.346666666666664,0.08791666666666666,264.6675,181.49708333333334,750.1520833333334,32.994166666666665,0.0
2022-03-02,24.037916666666664,55.79833333333334,7.5125,14.222499999999998,20.6325,13.250416666666666,0.8958333333333334,51.19,0.15208333333333332,234.23958333333334,184.25291666666666,750.5204166666667,32.861666666666665,0.0
2022-03-03,25.858333333333334,58.127916666666664,6.580416666666667,11.5875,17.837500000000002,12.747916666666667,0.8795833333333333,40.82125,0.17041666666666666,222.68124999999998,168.33083333333335,749.6641666666666,32.922916666666666,0.0
2022-03-04,25.941666666666666,56.66416666666667,7.517826086956521,16.617391304347827,22.645652173913046,12.771666666666667,1.2254166666666666,44.255,0.14166666666666666,223.11666666666667,143.09791666666666,748.1958333333333,33.02041666666667,0.0
2022-03-05,23.7825,54.6575,13.339166666666666,15.6075,22.490416666666665,12.650833333333333,1.10375,44.050000000000004,0.09000000000000001,263.0683333333333,185.11,751.5733333333333,32.999583333333334,0.0
2022-03-06,23.45625,51.1625,12.595416666666667,13.07625,20.356666666666666,11.682307692307692,1.1883333333333332,31.108333333333334,0.10666666666666667,249.11083333333332,207.90458333333333,754.3024999999999,32.865,0.0
2022-03-07,24.265416666666667,52.87625,11.25625,12.695,19.737916666666667,14.110666666666667,0.96,32.231249999999996,0.10833333333333334,208.90125,202.70375,753.9954166666666,32.92541666666667,0.0
2022-03-08,22.278333333333332,50.98374999999999,10.650416666666667,13.532083333333333,19.672083333333333,13.457083333333335,0.815,27.682083333333335,0.1725,295.15416666666664,195.87708333333333,753.5370833333333,33.079166666666666,0.0
2022-03-09,22.547916666666666,51.76,12.7275,15.652500000000002,20.002083333333335,14.797916666666666,1.8820833333333333,29.024583333333336,0.12375000000000001,222.8075,189.9675,752.9108333333334,32.972500000000004,0.0
2022-03-10,22.8275,53.40958333333333,13.04875,13.4275,20.61625,14.907916666666667,1.5058333333333334,34.52041666666667,0.1025,151.97208333333333,183.19583333333333,752.625,33.00083333333333,0.0
2022-03-11,22.896521739130435,53.16608695652174,11.358260869565218,14.256521739130434,20.637391304347826,11.724782608695653,0.7921739130434782,36.786521739130436,0.18043478260869567,55.80434782608695,155.74826086956523,750.0017391304348,32.974347826086955,0.0
2022-03-12,22.82625,53.42208333333334,11.856250000000001,14.022916666666667,20.027916666666666,12.878750000000002,1.2729166666666667,29.75708333333333,0.16958333333333334,275.125,194.155,753.2712499999999,32.998333333333335,0.0
2022-03-13,22.54875,51.99791666666667,11.589583333333332,14.510833333333332,19.846666666666668,13.677083333333334,1.0120833333333332,30.567916666666665,0.135,197.16958333333332,204.17583333333334,754.25375,32.83833333333333,0.0
2022-03-14,25.395,56.83625,7.784166666666667,13.699166666666665,20.045,14.2675,0.9279166666666666,27.30458333333333,0.14583333333333334,257.54,200.99625,754.1566666666666,33.72833333333333,0.0
2022-03-15,23.227083333333336,57.30083333333334,9.08,12.842083333333333,18.439583333333335,11.895000000000001,1.7125000000000001,32.01625,0.10958333333333332,261.49125,189.7725,753.0704166666666,32.912083333333335,0.0
2022-03-16,25.369583333333335,53.5225,9.139166666666666,11.2475,17.086666666666666,12.662916666666668,0.84,30.63416666666667,0.09541666666666666,252.86,186.9645833333333,752.7095833333333,32.98083333333333,0.0
2022-03-17,24.911666666666665,56.094166666666666,10.9975,15.11875,20.442916666666665,12.725833333333334,1.1016666666666668,28.775833333333335,0.13916666666666666,238.20708333333334,184.81458333333333,752.6999999999999,32.8775,0.0
2022-03-18,18.86916666666667,49.666666666666664,11.752083333333333,13.973333333333334,20.031666666666666,11.75875,0.85125,38.89875,0.15958333333333333,135.46791666666667,171.2125,751.13625,32.91375,0.0
2022-03-19,23.952083333333334,54.40375,12.821666666666665,13.695,20.353333333333335,12.61625,0.8820833333333332,40.42125,0.11041666666666666,127.39875,163.47,750.7208333333333,32.9125,0.0
2022-03-20,25.014166666666668,62.59368421052631,13.972499999999998,14.279166666666667,21.068749999999998,14.402916666666668,1.0320833333333332,43.79333333333333,0.08333333333333333,207.94208333333333,156.11458333333334,749.8254166666667,32.95041666666666,0.0
2022-03-21,22.88875,57.82133333333333,15.136249999999999,14.280416666666667,21.358333333333334,13.415833333333333,0.9674999999999999,34.119166666666665,0.08833333333333333,209.6954166666667,167.21291666666667,750.6195833333333,33.028749999999995,0.0
2022-03-22,24.0325,54.168749999999996,14.783333333333333,14.823749999999999,21.308333333333334,9.59125,1.125,25.793333333333333,0.09333333333333334,227.07625,186.18833333333336,752.4050000000001,33.031666666666666,0.0
2022-03-23,26.519583333333333,57.22083333333333,15.730833333333335,13.72625,20.677916666666665,9.584166666666667,1.1454166666666665,22.01,0.09041666666666666,221.16125,179.15,752.15625,32.86666666666667,0.0
2022-03-24,25.508333333333336,54.15708333333333,9.763333333333334,15.972500000000002,22.89916666666667,10.619166666666667,1.0395833333333333,24.9475,0.12083333333333333,276.2475,160.04833333333332,750.5675,32.737500000000004,0.0
2022-03-25,23.807916666666667,51.97125,8.697083333333333,14.649583333333334,21.312083333333334,7.060416666666666,0.8925000000000001,40.21041666666667,0.10458333333333332,226.87125,103.97958333333334,745.7691666666666,33.015,0.0
2022-03-26,23.487916666666667,55.17041666666666,9.495,11.89625,18.35125,8.64875,1.7270833333333335,40.098333333333336,0.11625,265.5370833333333,161.975,750.0925000000001,34.19166666666667,0.0
2022-03-27,22.01,55.48875,11.81,13.025,20.121666666666666,7.979166666666667,0.3645833333333333,22.89375,0.09999999999999999,272.2758333333333,201.7775,753.75625,36.79291666666666,0.0
2022-03-28,24.665000000000003,58.06583333333333,13.340416666666668,13.467500000000001,20.797083333333333,8.319166666666666,1.71,20.65791666666667,0.13083333333333333,221.09,183.3075,752.8820833333333,32.964166666666664,0.0
2022-03-29,24.61916666666667,56.69,9.383333333333333,12.535416666666668,19.084166666666665,7.414583333333333,0.8520833333333333,24.608333333333334,0.11291666666666667,243.40083333333334,180.97458333333336,752.5395833333333,33.70458333333333,0.0
2022-03-30,26.505416666666665,53.85875000000001,11.4125,15.527083333333332,19.482916666666668,8.466666666666667,2.42625,22.431250000000002,0.10791666666666666,245.84083333333334,178.16875000000002,752.1766666666667,33.935,0.0
2022-03-31,25.852500000000003,56.7075,12.159166666666666,12.410833333333334,18.824166666666667,7.3495833333333325,1.1795833333333332,22.754583333333333,0.10083333333333333,248.26083333333335,174.7175,752.0229166666667,33.55458333333333,0.0
2022-04-01,23.885833333333334,58.88791666666666,10.6525,12.01625,18.392083333333332,5.529583333333334,1.4825,24.067083333333333,0.1125,210.89541666666665,171.71416666666667,751.8241666666667,33.617916666666666,0.0
2022-04-02,25.865,61.57,6.5004347826086954,14.156086956521738,20.374347826086957,6.305,1.4475,22.004166666666666,0.13916666666666666,274.16541666666666,171.01583333333335,751.8304166666667,33.095,0.0
2022-04-03,28.491666666666664,66.92416666666666,13.423333333333334,15.5525,22.124583333333334,8.71625,0.8091666666666667,18.77958333333333,0.08125,237.5475,172.8116666666667,751.93375,32.40333333333333,0.0
2022-04-04,25.4075,54.96375,14.998333333333333,13.423333333333334,20.6925,7.915833333333333,1.1479166666666667,20.71625,0.06166666666666667,239.39041666666665,163.65333333333334,751.0291666666667,32.36291666666667,0.0
2022-04-05,23.924583333333334,55.72958333333333,10.830833333333333,13.845416666666667,19.34958333333333,7.2625,1.1620833333333334,33.785000000000004,0.08833333333333333,260.17,165.49791666666667,750.975,32.76291666666666,0.0
2022-04-06,25.36894736842105,49.68,6.835263157894737,13.397894736842105,20.332631578947368,7.138421052631578,4.6763157894736835,33.020526315789475,0.1425,205.48631578947368,66.81105263157895,742.4889473684211,35.66789473684211,0.0
2022-04-07,25.283749999999998,50.62875,6.312916666666666,14.045,20.459166666666665,6.3687499999999995,0.9550000000000001,34.38,0.08409090909090909,199.8358333333333,166.43083333333334,751.21125,31.678749999999997,0.0
2022-04-08,23.887083333333333,56.37625,6.328333333333333,13.974166666666667,20.405833333333334,7.142083333333333,1.3383333333333332,31.78125,0.09125,221.00125,175.04208333333335,751.58625,33.843333333333334,0.0
2022-04-09,24.625833333333333,56.62875,8.445,12.600833333333334,19.284166666666668,7.300833333333333,1.4354166666666668,32.071666666666665,0.0908695652173913,227.26999999999998,181.75958333333335,751.78375,33.217083333333335,0.0
2022-04-10,24.907083333333333,55.61416666666667,10.848333333333334,12.759583333333333,19.912916666666668,7.3775,1.4295833333333334,29.961249999999996,0.11083333333333334,220.0879166666667,186.31499999999997,752.1574999999999,33.28333333333333,0.0
2022-04-11,23.235882352941175,52.743529411764705,8.485625,12.105625,18.358125,7.73625,1.0535294117647058,33.12470588235294,0.1288235294117647,199.51529411764707,217.4670588235294,754.9311764705882,34.79705882352941,0.0
2022-04-12,24.530714285714286,52.21214285714286,6.280714285714287,15.055714285714286,21.43642857142857,7.5200000000000005,1.625,25.453333333333333,0.11533333333333333,220.358,239.91400000000002,757.078,33.36866666666666,0.0
2022-04-13,23.39,55.76458333333333,6.536666666666666,14.393749999999999,21.028333333333332,7.245416666666666,0.8695833333333334,36.02916666666667,0.13333333333333333,226.74166666666667,168.88375,750.8345833333333,32.25333333333334,0.0
2022-04-14,20.54625,50.49916666666667,6.27,14.0175,20.388749999999998,7.809166666666667,1.5245833333333334,34.61541666666667,0.11272727272727273,241.38333333333333,153.64166666666668,749.8154166666667,31.28125,0.0
2022-04-15,24.200416666666666,51.54958333333334,6.06,13.847499999999998,19.99416666666667,7.01875,1.6179166666666667,31.72583333333333,0.08476190476190476,205.87166666666667,173.79791666666665,751.4545833333333,31.648333333333337,0.0
2022-04-16,24.012916666666666,51.55125,6.863333333333333,14.322083333333333,20.527916666666666,8.83625,1.5374999999999999,22.26875,0.11208333333333333,198.36708333333334,190.52625,752.8137499999999,33.00875,0.0
2022-04-17,20.288333333333334,51.61541666666667,5.661666666666666,13.075000000000001,18.83791666666667,9.400833333333333,0.55375,19.464583333333334,0.16958333333333334,214.94166666666663,191.91875000000002,752.85875,34.152499999999996,0.0
2022-04-18,23.44125,54.669999999999995,6.139583333333333,13.978333333333333,20.21875,8.0725,0.7158333333333333,24.90625,0.14083333333333334,203.98708333333332,186.11916666666664,752.69875,33.82208333333333,0.0
2022-04-19,25.228333333333335,57.93375,6.764583333333333,14.921666666666667,21.6275,8.133333333333333,1.4933333333333334,22.417083333333334,0.10416666666666667,265.9266666666667,189.0725,752.6541666666667,33.54541666666667,0.0
2022-04-20,27.171666666666667,59.8525,7.003333333333333,12.624166666666667,19.470833333333335,7.07125,1.2237500000000001,21.027083333333334,0.11958333333333333,193.62458333333333,177.32375,751.4995833333334,33.5775,0.0
2022-04-21,26.415000000000003,57.44166666666666,7.27,11.839583333333332,18.409166666666668,6.096666666666667,0.8783333333333334,27.575833333333332,0.14125000000000001,173.76166666666666,169.57083333333333,750.85875,33.571666666666665,0.0
2022-04-22,25.402916666666666,55.3725,7.242083333333333,11.498750000000001,17.97375,6.358333333333333,0.75,46.479166666666664,0.09458333333333334,185.75,184.09291666666664,752.0174999999999,33.562083333333334,0.0
2022-04-23,24.019166666666667,55.10833333333333,7.660416666666666,10.749166666666667,17.106666666666666,6.375,1.6254166666666665,39.95791666666667,0.06875,242.97416666666666,183.57708333333335,751.5279166666666,33.42,0.0
2022-04-24,24.52,56.374583333333334,7.689583333333334,10.650416666666667,16.579166666666666,7.284166666666667,1.23625,29.91416666666667,0.13166666666666668,189.54583333333335,179.41375000000002,751.4975,33.4825,0.0
2022-04-25,24.35130434782609,55.14363636363637,8.724583333333333,13.045833333333334,19.444583333333334,7.585416666666667,1.5275,19.416666666666668,0.11708333333333333,235.705,190.46541666666667,752.5483333333333,32.989583333333336,0.0
2022-04-26,24.230833333333333,52.731249999999996,9.608333333333333,12.27875,19.493750000000002,8.937083333333334,0.79,15.691250000000002,0.07791666666666668,204.25291666666666,191.31791666666666,752.7545833333334,32.96541666666666,0.0
2022-04-27,24.922083333333333,56.03333333333333,8.040000000000001,12.525,19.180416666666666,8.09,1.1608333333333334,18.599166666666665,0.050833333333333335,218.18958333333333,191.29916666666668,752.8833333333333,32.969166666666666,0.0
2022-04-28,24.510833333333334,60.22083333333333,10.009166666666667,13.165,20.328333333333333,8.766666666666667,1.12375,17.380416666666665,0.09000000000000001,161.41333333333333,186.47416666666666,752.5908333333333,32.900416666666665,0.0
2022-04-29,26.00583333333333,60.61083333333334,9.370416666666666,13.125416666666666,19.117916666666666,8.133333333333333,1.1341666666666665,18.89708333333333,0.07291666666666667,268.1525,186.37166666666667,752.45375,33.0175,0.0
2022-04-30,24.874583333333334,55.77916666666667,8.149166666666668,11.915833333333333,17.969166666666666,8.31375,0.7383333333333333,15.577916666666667,0.06583333333333334,257.51458333333335,188.43833333333336,752.5366666666667,33.09291666666667,0.0
2022-05-01,24.35285714285714,56.41909090909091,6.064285714285715,13.876190476190475,20.041428571428572,10.816500000000001,1.0219047619047619,16.506666666666668,0.065,207.88095238095238,151.96571428571428,749.254761904762,33.11,0.0
2022-05-02,25.251666666666665,,7.155833333333334,14.301250000000001,21.065833333333334,7.4025,0.8779166666666667,27.984166666666667,0.15458333333333332,178.52874999999997,169.49041666666668,749.4583333333334,33.89666666666667,0.0
2022-05-03,24.463333333333335,,7.978750000000001,12.78625,19.861250000000002,7.427916666666667,0.8408333333333333,27.546666666666667,0.09333333333333334,207.93625,185.355,749.8204166666666,34.26166666666666,0.0
2022-05-04,22.932916666666667,35.66444444444445,10.37875,13.092083333333333,20.000416666666666,7.419999999999999,0.8716666666666667,34.09916666666667,0.15333333333333335,175.09291666666664,155.03041666666667,746.9245833333333,33.52708333333333,0.0
2022-05-05,23.356666666666666,43.405833333333334,10.316666666666666,12.867083333333333,19.457916666666666,7.827916666666667,1.1270833333333334,33.22625,0.1275,181.68208333333334,193.0545833333333,751.13,34.104166666666664,0.0
2022-05-06,24.419583333333335,55.12416666666667,11.107083333333334,13.112916666666665,20.059583333333332,7.484166666666667,1.23,33.64416666666667,0.16333333333333333,81.21333333333334,175.71708333333333,750.96875,33.67333333333333,0.0
2022-05-07,24.767916666666665,53.27916666666667,10.060833333333333,13.231666666666667,19.575416666666666,7.5754166666666665,0.9508333333333333,29.64708333333333,0.09666666666666666,7.725416666666667,174.11916666666664,751.015,33.79958333333334,0.0
2022-05-08,27.26625,59.31625,10.356666666666667,14.785416666666665,21.512916666666666,7.94125,0.6183333333333333,25.657083333333333,0.08791666666666666,7.64875,179.73874999999998,751.7058333333333,33.83,0.0
2022-05-09,26.95714285714286,56.69380952380952,11.335714285714285,13.22809523809524,20.96095238095238,7.113809523809524,0.9733333333333334,35.61666666666667,0.05,7.479523809523809,151.7795238095238,749.2928571428571,33.715714285714284,0.0
2022-05-10,23.480833333333333,52.715833333333336,13.581666666666665,16.6275,20.627083333333335,6.9629166666666675,1.0533333333333335,45.27333333333333,0.4647058823529412,12.371176470588235,181.85125000000002,751.7616666666667,33.43458333333333,0.0
2022-05-11,23.004583333333333,57.2175,14.376249999999999,13.617916666666666,19.944583333333334,7.111249999999999,1.0,49.07749999999999,0.30166666666666664,26.798333333333332,182.59208333333333,751.6904166666667,33.12416666666667,0.0
2022-05-12,23.675833333333333,58.73208333333333,16.212500000000002,12.268749999999999,20.109166666666667,6.835833333333333,1.0625,39.5825,0.11166666666666668,6.789583333333333,175.31208333333333,750.8850000000001,33.065,0.0
2022-05-13,21.235454545454544,54.46272727272728,12.537272727272727,12.700909090909091,18.132727272727273,6.643636363636364,1.8736363636363635,42.82636363636364,0.17090909090909093,119.94636363636364,168.63636363636363,750.3581818181818,33.32454545454545,0.0
2022-05-14,25.37846153846154,55.363076923076925,7.4628571428571435,16.150714285714283,23.615000000000002,6.428571428571429,1.8257142857142856,26.567857142857143,0.17200000000000001,208.4007142857143,228.5007142857143,754.1185714285714,34.215714285714284,0.0
2022-05-15,26.323809523809523,59.70095238095238,7.716190476190476,15.963809523809525,23.68,8.167142857142856,0.5476190476190477,32.667142857142856,0.1555,182.3,192.13333333333333,750.8585714285715,32.565714285714286,0.0
2022-05-16,18.205,54.31625,6.87375,17.7575,24.63125,4.78375,5.57,27.70777777777778,0.18444444444444444,172.27,40.91444444444445,737.62,35.80222222222223,0.0
2022-05-17,23.011363636363637,52.70727272727272,6.461363636363637,14.261818181818182,20.721818181818183,9.12904761904762,4.031363636363636,31.23045454545455,0.1255,205.95,120.82999999999998,744.9336363636364,32.01318181818181,0.0
2022-05-18,27.334166666666665,56.88999999999999,6.420416666666667,13.712916666666667,20.134583333333335,8.647499999999999,0.8541666666666666,36.70666666666667,0.19416666666666668,186.21041666666667,163.1625,748.5341666666667,31.94666666666667,0.0
2022-05-19,26.557058823529413,54.805294117647065,6.2829411764705885,14.080588235294117,20.364117647058823,8.277333333333333,5.173529411764706,45.111176470588234,0.18,240.1058823529412,62.43705882352941,739.1511764705882,37.77117647058824,0.0
2022-05-20,23.1715,52.1275,6.472499999999999,14.038499999999999,20.511,7.154000000000001,0.3055,37.619,0.11100000000000002,191.904,118.7665,744.428,31.9495,0.0
2022-05-21,23.188333333333333,56.99875,6.510416666666667,14.02125,20.53375,6.494583333333334,1.0158333333333334,28.117500000000003,0.09999999999999999,251.2325,183.3475,749.8208333333333,32.54291666666666,0.0
2022-05-22,21.770833333333332,58.51833333333334,6.585833333333333,13.945416666666667,20.53291666666667,6.40875,0.7020833333333334,44.60791666666666,0.1175,131.545,187.94583333333333,750.9954166666666,32.50875,0.0
2022-05-23,24.074166666666667,61.14291666666667,6.930416666666667,14.9225,21.856666666666666,7.222083333333333,0.8233333333333333,43.97958333333333,0.08416666666666667,50.1325,190.35166666666666,751.0629166666666,33.26958333333334,0.0
2022-05-24,27.295833333333334,67.45291666666667,7.074583333333333,15.050833333333332,21.979583333333334,6.8183333333333325,0.6091666666666667,43.37375,0.08391304347826087,49.694782608695654,190.73000000000002,751.3616666666667,32.472500000000004,0.0
2022-05-25,25.20521739130435,60.84086956521739,6.9247826086956525,14.690434782608696,21.61826086956522,7.722173913043479,0.6482608695652174,33.323478260869564,0.04,0.9039130434782608,188.83173913043478,751.2469565217391,33.01391304347826,0.0
2022-05-26,24.517083333333332,57.8725,6.69125,14.610833333333334,21.305833333333332,8.192083333333334,1.1183333333333334,45.9,0.16583333333333333,16.679166666666667,158.86958333333334,749.7441666666667,34.97708333333333,0.0
2022-05-27,24.436666666666667,59.127916666666664,6.603750000000001,14.600833333333334,21.205000000000002,8.22375,0.7983333333333333,50.45208333333333,0.25,59.38458333333333,194.58624999999998,752.3404166666666,35.995416666666664,0.0
2022-05-28,26.410476190476192,62.58095238095238,7.089047619047619,15.977619047619049,23.064285714285717,8.482857142857144,1.8733333333333335,40.81285714285715,0.12380952380952381,222.53333333333333,79.36666666666667,741.9480952380952,35.079523809523806,0.0
2022-05-29,24.91416666666667,55.364583333333336,6.9312499999999995,15.022916666666667,21.95625,7.337083333333333,0.7704166666666666,34.67583333333334,0.18333333333333335,257.1970833333333,187.67999999999998,750.9870833333333,35.464999999999996,0.0
2022-05-30,26.756249999999998,59.157916666666665,6.487916666666667,14.4525,20.940416666666668,7.770416666666667,0.9254166666666667,42.12166666666666,0.13083333333333333,193.67708333333334,88.69041666666668,742.59375,34.78125,0.0
2022-05-31,25.439166666666665,61.44,6.728333333333333,14.94375,21.68375,6.9375,0.8925,33.38458333333333,0.09625,222.63,174.0975,748.8333333333334,35.22708333333333,0.0
2022-06-01,23.363333333333333,58.8225,6.694583333333333,14.91625,21.612083333333334,7.164166666666667,0.6516666666666667,20.867083333333333,0.1225,227.55541666666667,186.2675,750.76125,35.35375,0.0
2022-06-02,22.659166666666668,56.36875,6.842083333333334,15.34125,22.18958333333333,7.9025,1.2058333333333333,23.035,0.10478260869565217,159.33391304347825,174.74166666666667,750.2704166666667,34.87916666666667,0.0
2022-06-03,26.191666666666666,64.35583333333334,7.3183333333333325,16.711666666666666,23.982083333333335,7.79375,1.4883333333333333,22.144166666666667,0.12791666666666665,158.95416666666668,158.5025,748.8716666666668,34.037083333333335,0.0
2022-06-04,26.101249999999997,62.92291666666667,7.581666666666667,15.975416666666668,23.46166666666667,7.951250000000001,1.2983333333333333,22.8325,0.09791666666666667,188.25375,163.33625,749.4237499999999,33.395833333333336,0.0
2022-06-05,26.250416666666666,59.52375,6.8687499999999995,12.434166666666668,19.3,6.492916666666667,1.3791666666666667,25.265,0.13999999999999999,133.05166666666668,177.68041666666667,750.5591666666666,33.565,0.0
2022-06-06,26.454166666666666,62.099583333333335,7.352916666666666,12.039583333333333,18.629166666666666,5.8116666666666665,1.1770833333333333,28.02541666666667,0.125,100.15875,163.61458333333334,749.7916666666666,32.971666666666664,0.0
2022-06-07,24.00521739130435,54.61347826086956,5.918181818181818,11.753181818181817,17.03909090909091,7.462272727272727,2.023181818181818,26.21782608695652,0.11391304347826088,21.062608695652173,176.91173913043477,750.8391304347825,33.51391304347826,0.0
