From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s)
2015-12-01,55.27916666666667,182.42125,,39.15708333333333,34.947916666666664,19.942083333333333,6.6825,0.6229166666666667,66.17041666666667,0.21,0.5245454545454545,,,,21.54625,33.46458333333333,0.9550000000000001,320.71,152.2525,752.5270833333334,0.1708333333333333
2015-12-02,106.85181818181817,176.04875,22.44125,33.67958333333333,36.09708333333334,17.555833333333332,8.030833333333334,0.9191666666666666,36.2425,0.27999999999999997,0.7921428571428571,0.18,,,20.913333333333334,33.09,0.4975,18.75,153.30625,751.37125,0.13999999999999999
2015-12-03,91.19380952380952,304.8552380952381,30.506666666666668,34.6875,40.68875,20.14952380952381,4.36,1.7999999999999998,30.450952380952383,0.9354545454545454,1.7525,0.57,,1.08,18.67904761904762,36.21523809523809,0.4028571428571428,172.06,112.25666666666666,749.6195238095238,0.03285714285714286
2015-12-04,108.14166666666667,401.14708333333334,22.96166666666667,50.48291666666666,47.88625,20.218333333333334,5.357916666666667,1.9649999999999999,16.92875,0.851764705882353,4.333809523809523,1.2947058823529412,,,19.14625,37.946666666666665,0.2275,156.4125,157.04,751.5695833333333,0.03375
2015-12-05,96.06,321.437619047619,19.60142857142857,65.92238095238095,54.30333333333333,19.92904761904762,5.189,1.8842857142857143,20.02047619047619,0.9650000000000001,4.175333333333333,1.365,,0.646,19.553809523809523,32.56476190476191,0.292,165.92714285714288,175.09190476190474,751.7561904761906,0.069
2015-12-06,,,,,,,,,,,,,,,,,,,,,
2015-12-07,96.72866666666667,293.44733333333335,18.649333333333335,65.83333333333333,49.382666666666665,20.128666666666668,13.40230769230769,2.61,15.936000000000002,1.1714285714285713,4.538333333333333,1.8399999999999999,,,23.685333333333332,27.684,0.33199999999999996,154.62933333333334,229.74733333333333,752.6606666666667,0.042666666666666665
2015-12-08,128.00545454545454,337.06916666666666,14.847916666666668,61.278333333333336,43.635,19.633333333333333,9.408181818181818,1.3733333333333333,17.588333333333335,0.6977777777777778,2.8575,0.7052173913043478,,0.41333333333333333,21.465833333333336,32.92208333333333,0.2920833333333333,116.51833333333333,143.26708333333332,751.9033333333333,0.018333333333333333
2015-12-09,148.44826086956522,368.8339130434783,10.514782608695652,74.2695652173913,46.91434782608695,20.041304347826088,11.792,2.1366666666666667,14.048695652173913,0.83,3.9817391304347827,0.6885,,0.55,19.699565217391303,36.63913043478261,0.3073913043478261,177.35521739130436,90.79043478260868,752.9378260869565,0.01904761904761905
2015-12-10,101.20772727272728,293.73826086956524,9.906521739130435,76.72826086956522,47.88478260869565,20.300869565217393,10.51047619047619,0.5954545454545455,24.758695652173916,0.39749999999999996,1.8407142857142857,0.30666666666666664,,0.485,19.148260869565217,38.643478260869564,1.0878260869565217,209.60478260869564,143.83391304347825,754.2869565217391,0.018695652173913044
2015-12-11,138.83041666666665,314.60083333333336,19.025833333333335,68.835,49.952916666666674,19.625,11.525416666666667,0.43875000000000003,43.14208333333334,,0.34,,,,16.826666666666664,30.744583333333335,1.2308333333333332,272.3908333333333,151.3575,753.3320833333333,0.02095238095238095
2015-12-12,100.02833333333332,301.0779166666667,22.610416666666666,51.70583333333334,42.767500000000005,18.712083333333336,7.095416666666666,1.2108333333333332,19.33875,2.2066666666666666,1.5455555555555556,,,,15.105833333333335,29.474166666666665,0.6066666666666667,186.96916666666667,148.45833333333334,751.2079166666667,0.01625
2015-12-13,91.25999999999999,272.7233333333333,20.577083333333334,48.47416666666667,39.592083333333335,18.800833333333333,7.738333333333333,0.81875,25.10625,,,,,,14.907083333333333,26.412499999999998,0.5445833333333333,198.96375,150.58541666666667,750.5545833333334,0.015833333333333335
2015-12-14,112.29826086956523,312.0173913043478,20.980416666666667,46.43958333333333,39.62083333333333,17.932083333333335,6.0225,1.1595833333333332,20.457916666666666,,,,,,15.05375,25.23,0.5516666666666666,171.70749999999998,152.86041666666665,748.9741666666667,0.01652173913043478
2015-12-15,85.42541666666666,290.30458333333337,20.765,48.46,39.810833333333335,18.95625,4.805416666666667,0.8629166666666667,23.637916666666666,1.8599999999999999,3.555,,,,15.260416666666666,28.256666666666664,0.5391666666666667,103.8775,148.89833333333334,750.0379166666667,0.018333333333333333
2015-12-16,113.84041666666667,301.72125,20.055,46.074999999999996,37.9325,18.79041666666667,4.1762500000000005,1.4033333333333333,23.168333333333333,,,,,,15.520416666666668,30.149583333333336,0.4679166666666667,110.58333333333333,145.96791666666667,751.5633333333334,0.01826086956521739
