From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),RF (mm)
2022-11-20,,,,,,,,,,,,,,,,,,,,,
2022-11-21,,,,,,,,,,,,,,,,,,,,,
2022-11-22,28.966153846153848,53.20153846153846,21.461111111111112,22.99076923076923,28.596153846153847,82.32692307692308,6.21,0.33153846153846156,8.996923076923077,,2.92,,,,7.100769230769231,66.28461538461539,0.2361538461538462,120.77384615384615,141.9323076923077,,0.0
2022-11-23,34.98833333333334,58.7825,14.50047619047619,25.09583333333333,33.10958333333333,88.0725,5.1275,0.2833333333333333,8.801666666666668,,4.142916666666667,,,,4.8315789473684205,77.76782608695653,0.18000000000000002,115.65541666666667,97.0775,,0.0
2022-11-24,42.25833333333333,66.95916666666666,19.71238095238095,27.813478260869566,39.42,104.52,5.694705882352942,0.30375,8.599583333333333,,4.042083333333333,,,,5.001111111111111,75.5005,0.19083333333333333,126.51291666666667,97.07666666666667,,0.0
2022-11-25,46.536500000000004,74.376,18.535625,34.4495,46.36,112.58,7.212999999999999,0.3005,8.184999999999999,,4.3565,,,,6.263076923076923,76.73176470588236,0.183,144.8095,106.298,,0.0
2022-11-26,50.73923076923077,74.83,3.4771428571428573,25.542,20.556923076923077,73.614,3.9069230769230767,0.29230769230769227,8.01923076923077,,3.730769230769231,,,,5.201818181818182,78.85538461538461,0.27,138.71923076923076,156.99846153846153,,0.0
2022-11-27,65.0142857142857,97.88142857142859,22.205714285714286,20.215,13.120952380952382,89.565,3.145714285714286,0.2957142857142857,8.359523809523811,,2.928095238095238,,,,3.4753333333333334,85.51142857142858,0.12450000000000001,152.44142857142856,50.078571428571436,,0.0
2022-11-28,64.03272727272727,101.22454545454546,25.976999999999997,20.190454545454546,39.88727272727272,95.29727272727273,3.2895454545454546,0.30272727272727273,8.846363636363636,,5.413636363636363,,,,4.138571428571429,81.56214285714285,0.1831818181818182,134.8659090909091,64.12136363636364,,0.0
2022-11-29,64.90142857142857,99.50571428571428,21.3875,28.415238095238095,41.483636363636364,112.29,2.9833333333333334,0.3,9.256666666666666,,3.6118181818181823,,,,3.483076923076923,85.93499999999999,0.19476190476190475,154.0395238095238,54.857619047619046,,0.0
2022-11-30,70.3295652173913,111.66478260869565,17.656521739130437,27.64454545454545,33.827083333333334,100.1086956521739,3.1052173913043477,0.2733333333333334,9.147826086956522,,3.4166666666666665,,,,4.798571428571428,76.1525,0.24095238095238095,169.4295238095238,90.81142857142856,,0.0
2022-12-01,74.58173913043478,115.44,22.662380952380953,28.95590909090909,42.650416666666665,112.59363636363636,1.4122727272727273,0.2804166666666667,9.205652173913043,,3.4008333333333334,,,,3.553076923076923,86.8276923076923,0.19842105263157894,190.78684210526316,28.350526315789473,,0.0
2022-12-02,81.44,121.13692307692307,18.71090909090909,30.970909090909092,38.074285714285715,113.18,1.2036363636363634,0.2557142857142857,10.20923076923077,,3.6592857142857147,,,,1.231,92.61666666666667,0.11846153846153847,186.87846153846155,15.882307692307693,,0.0
2022-12-03,61.33076923076923,108.53999999999999,18.978461538461538,23.996153846153845,31.59875,95.83461538461538,2.411818181818182,0.284375,8.682142857142857,,3.45875,,,,6.8425,71.685,0.25846153846153846,156.2307142857143,41.45357142857143,,0.0
2022-12-04,29.706,94.586,13.746666666666666,16.346,32.32666666666667,74.41111111111111,,0.29100000000000004,8.0,,4.208,,,,,,0.23777777777777778,151.977,18.281,,0.0
2022-12-05,32.473684210526315,101.89105263157894,21.99235294117647,14.799999999999999,28.075714285714287,74.45421052631579,45.48,0.2838095238095238,8.963684210526315,,3.4314285714285715,,,,4.37375,75.98555555555555,0.20578947368421052,199.1257894736842,76.00736842105263,,0.0
2022-12-06,37.443,106.931,25.50176470588235,25.454117647058823,34.45238095238095,97.55631578947369,14.0075,0.3142857142857143,9.375,,3.705714285714286,,,,5.344444444444445,76.61307692307693,0.2725,172.8175,85.247,,0.0
2022-12-07,37.665499999999994,113.694,26.215263157894736,21.768947368421053,38.76523809523809,101.98368421052632,28.373157894736845,0.3085714285714286,9.536,,3.564285714285714,,,,4.6433333333333335,78.83384615384615,0.2225,170.0295,57.30315789473684,,0.0
2022-12-08,36.66166666666667,109.44458333333334,12.830625,29.333478260869562,34.727916666666665,97.3695652173913,20.114761904761902,0.32625,9.369583333333333,,3.682916666666667,,,,3.954285714285714,79.89631578947369,0.25958333333333333,208.1975,64.00666666666667,,0.0
2022-12-09,34.83882352941176,100.42176470588235,2.2706666666666666,53.198235294117644,54.307647058823534,136.35823529411766,49.75666666666666,0.3305882352941176,8.779411764705882,,3.8735294117647054,,,,3.5088235294117647,81.28,0.36882352941176466,147.53764705882352,66.0264705882353,,0.0
2022-12-10,9.138823529411766,32.21705882352941,2.460625,28.974375,30.927500000000002,80.22875,,0.31764705882352945,8.0,,4.8020000000000005,,,,3.225882352941176,98.77166666666666,0.26941176470588235,182.70235294117649,17.774705882352944,,0.0
2022-12-11,5.658333333333334,15.808333333333332,1.655,30.558333333333334,32.21666666666667,83.60416666666667,,0.3408333333333333,8.0,,5.12,,,,3.3816666666666664,93.164,0.225,192.40083333333334,51.1975,,0.0
2022-12-12,29.79,70.62307692307692,12.642999999999999,34.200909090909086,33.50142857142857,106.86818181818181,137.49285714285713,0.28500000000000003,8.786923076923078,,3.07,,,,5.107692307692308,67.42692307692307,0.2784615384615385,199.7492307692308,130.79999999999998,,0.0
2022-12-13,42.91105263157895,57.881052631578946,7.577222222222222,38.97555555555555,40.0895,111.19666666666666,143.7775,0.2565,9.02157894736842,,4.1899999999999995,,,,3.994545454545454,82.14466666666667,0.23157894736842108,184.80894736842106,58.83052631578947,,0.0
2022-12-14,53.919999999999995,73.75944444444445,15.900588235294117,29.63157894736842,31.09958333333333,102.07684210526315,91.63499999999999,0.22875,8.891904761904764,,2.56875,,,,4.4628571428571435,78.53833333333334,0.18791666666666665,165.45833333333334,85.57833333333333,,0.0
2022-12-15,37.30590909090909,70.92045454545455,19.557619047619045,26.41909090909091,37.38666666666666,99.90454545454546,100.17,0.28375,9.16,,3.87375,,,,4.294545454545455,83.19470588235293,0.17,172.89772727272728,76.23545454545454,,0.0
2022-12-16,39.72388888888889,65.68222222222222,14.270624999999999,29.747222222222224,31.88086956521739,98.96388888888889,56.00666666666666,0.24695652173913044,8.995,,2.922173913043478,,,,6.7075000000000005,65.2911111111111,0.22941176470588237,149.0822222222222,82.17055555555555,,0.0
2022-12-17,47.44380952380952,81.94,23.716666666666665,25.257619047619045,33.743478260869566,101.64380952380952,56.54666666666666,0.31478260869565217,8.974761904761905,,3.3760869565217395,,,,4.103076923076923,75.65,0.18,164.86238095238096,70.16380952380953,,0.0
2022-12-18,45.42318181818182,82.23363636363636,20.19421052631579,26.570476190476192,37.84652173913044,102.32666666666667,,0.30869565217391304,9.160454545454545,,3.800869565217391,,,,4.6725,78.868125,0.17727272727272728,188.75863636363638,72.92727272727274,,0.0
2022-12-19,42.26842105263158,107.86749999999999,11.628666666666668,29.161875,27.667142857142856,92.38888888888889,167.5725,0.30904761904761907,9.872,,3.3800000000000003,,,,5.113636363636363,70.08583333333333,0.24100000000000002,148.356,92.268,,0.0
2022-12-20,36.189090909090915,87.39363636363636,11.524615384615384,23.566,22.936363636363637,70.19399999999999,84.015,0.28045454545454546,10.053333333333333,,3.526818181818182,,,,5.702222222222222,76.053125,0.21333333333333335,120.57857142857144,61.834761904761905,,0.0
2022-12-21,41.068333333333335,105.35388888888889,15.850625,21.274117647058823,28.078500000000002,82.36117647058823,75.405,0.34900000000000003,9.370555555555557,,3.41,,,,5.3500000000000005,79.1925,0.1847058823529412,165.36944444444444,54.08277777777778,,0.0
2022-12-22,40.38428571428572,73.64285714285714,3.7223076923076923,21.574,22.139375,63.88733333333334,25.956,0.326875,8.988,,3.631875,,,,4.5280000000000005,81.69533333333334,0.20800000000000002,184.832,62.72533333333333,,0.0
2022-12-23,43.29764705882353,94.48058823529412,9.240909090909092,25.62714285714286,21.485882352941175,73.36333333333333,8.0,0.2788235294117647,8.105294117647059,,3.43,,,,3.457142857142857,81.36941176470589,0.1742857142857143,170.5635294117647,50.27058823529412,,0.0
2022-12-24,53.93000000000001,121.30176470588236,16.863125,19.64294117647059,30.298333333333332,85.600625,8.0,0.2694736842105263,8.592941176470587,,3.0910526315789473,,,,2.8757142857142854,80.59466666666667,0.19866666666666666,179.19529411764708,51.31117647058824,,0.0
2022-12-25,47.361000000000004,96.80499999999999,19.12777777777778,20.793,43.120999999999995,93.396,8.0,0.316,8.0,,4.375,,,,,94.473,0.129,204.823,17.278,,0.0
2022-12-26,59.48,128.009,16.281176470588235,26.8565,31.4185,97.54368421052631,8.0,0.3423809523809524,9.412,,2.749047619047619,,,,4.337,76.23400000000001,0.2015,175.7345,62.3405,,0.0
2022-12-27,47.21476190476191,100.16090909090909,22.208823529411767,34.40952380952381,41.560434782608695,117.1,8.0,0.2573913043478261,9.024090909090908,,3.7950000000000004,,,,4.529999999999999,74.7690909090909,0.23136363636363635,152.85636363636365,69.64681818181818,,0.0
2022-12-28,43.43590909090909,100.025,21.707272727272727,24.435000000000002,37.233333333333334,101.40136363636363,8.0,0.2520833333333333,9.196363636363635,,3.4258333333333333,,,,4.2299999999999995,81.24,0.1838095238095238,189.7740909090909,72.84818181818183,,0.0
2022-12-29,45.57,99.42066666666666,16.965,31.008666666666667,44.116,107.27866666666667,8.0,0.24133333333333334,8.179333333333334,,4.14,,,,1.0650000000000002,85.50733333333332,0.23153846153846153,158.89466666666667,49.62199999999999,,0.0
2022-12-30,26.965652173913046,49.57695652173913,1.5844444444444443,34.51130434782608,25.764166666666668,89.94260869565217,8.0,0.25708333333333333,9.141739130434782,,2.8833333333333333,,,,1.2876923076923075,92.62307692307692,0.3630434782608695,197.79739130434783,46.87739130434783,,0.0008333333333333334
2022-12-31,13.728181818181817,29.884545454545457,1.5130000000000001,42.957,37.055,113.801,8.0,0.2966666666666667,8.489090909090908,,3.9133333333333336,,,,0.558,94.07272727272726,0.38636363636363635,211.9418181818182,11.163636363636364,,0.0
2023-01-01,10.6,24.35,,13.43,3.31,36.5,,0.135,10.98,,0.075,,,,2.35,54.56,0.07,24.87,8.6,,0.0
2023-01-02,,,,,,,,,,,,,,,,,,,,,
2023-01-03,,,,,,,,,,,,,,,,,,,,,
2023-01-04,,,,,,,,,,,,,,,,,,,,,
2023-01-05,,,,,,,,,,,,,,,,,,,,,
2023-01-06,,,,,,,,,,,,,,,,,,,,,
2023-01-07,,,,,,,,,,,,,,,,,,,,,
2023-01-08,,,,,,,,,,,,,,,,,,,,,
2023-01-09,,,,,,,,,,,,,,,,,,,,,
2023-01-10,,,,,,,,,,,,,,,,,,,,,
2023-01-11,,,,,,,,,,,,,,,,,,,,,
2023-01-12,,,,,,,,,,,,,,,,,,,,,
2023-01-13,,,,,,,,,,,,,,,,,,,,,
2023-01-14,,,,,,,,,,,,,,,,,,,,,
2023-01-15,,,,,,,,,,,,,,,,,,,,,
2023-01-16,,,,,,,,,,,,,,,,,,,,,
2023-01-17,,,,,,,,,,,,,,,,,,,,,
2023-01-18,,,,,,,,,,,,,,,,,,,,,
