From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),RF (mm),AT (degree C)
2022-06-13,47.427083333333336,220.26041666666666,2.6525000000000003,12.192083333333334,8.643749999999999,11.391666666666666,19.887083333333333,0.48041666666666666,51.33041666666667,,,,,,36.104166666666664,2.017916666666667,138.88541666666666,231.63541666666666,,0.0,34.70125
2022-06-14,67.92708333333333,268.9895833333333,2.9145833333333333,19.94333333333333,12.9275,15.642916666666666,31.954583333333332,0.6041666666666666,48.08583333333333,,,,,,40.8125,1.80875,138.44791666666666,227.61458333333334,,0.0,34.26541666666667
2022-06-15,53.899166666666666,252.66333333333333,2.9149999999999996,14.465000000000002,10.067083333333334,19.4175,24.73625,0.4716666666666667,47.84739130434782,,,,,,44.96875,2.04,134.0,228.79166666666666,,0.0,34.05166666666667
2022-06-16,30.302083333333332,99.21875,2.497916666666667,14.0575,9.507083333333334,16.06,16.07875,0.5116666666666666,35.65416666666667,,,,,,51.71875,2.2108333333333334,197.44791666666666,177.17708333333334,,0.0,32.63333333333333
2022-06-17,35.260416666666664,121.75,2.9808333333333334,18.093333333333334,12.043333333333331,23.34875,21.077083333333334,0.5270833333333333,20.645833333333332,,,,,,75.31521739130434,2.129583333333333,202.55208333333334,139.10227272727272,,0.0,30.2625
2022-06-18,40.322916666666664,148.57291666666666,3.22125,19.16625,12.814583333333333,26.1925,25.94875,0.60125,9.3025,,,,,,82.03125,1.5054166666666668,220.02083333333334,115.70454545454545,,0.0,29.702083333333334
2022-06-19,58.075,151.0625,3.9865000000000004,19.008000000000003,13.357999999999999,25.5245,37.563,0.6355000000000001,10.288,,,,,,74.3375,1.121,195.671,125.646,,0.0,30.2395
2022-06-20,39.645833333333336,120.38888888888889,3.1770833333333335,15.257916666666667,10.702083333333334,26.66625,23.81375,0.4583333333333333,35.14208333333333,,,,,,62.854166666666664,2.25125,238.0625,187.78125,,0.0,30.265
2022-06-21,41.041666666666664,184.97222222222223,4.1775,20.430833333333332,14.261666666666665,28.228333333333335,35.13583333333333,0.5091666666666667,14.486666666666666,,,,,,67.921875,1.274375,195.4375,102.25,,0.75,29.535625
2022-06-22,56.0,144.08928571428572,2.0275000000000003,19.937857142857144,10.266666666666667,30.70642857142857,26.125333333333334,0.2673333333333333,26.480666666666664,,,,,,65.01666666666667,1.7266666666666666,105.65,246.98333333333332,,0.0,31.532666666666668
2022-06-23,53.604166666666664,172.20833333333334,3.124166666666667,20.641666666666666,13.52625,26.44458333333333,36.17916666666667,0.605,24.922916666666666,,,,,,62.0,1.8108333333333333,107.45833333333333,234.60416666666666,,0.0,31.597083333333334
2022-06-24,49.041666666666664,160.40625,3.2291666666666665,19.192916666666665,12.83,25.39625,42.32083333333333,0.6583333333333333,32.51416666666667,,,,,,50.291666666666664,1.4441666666666666,125.98958333333333,235.40625,,0.0,32.10875
2022-06-25,47.364583333333336,138.90625,2.9458333333333333,15.869583333333333,10.839999999999998,51.66291666666667,22.85875,0.5733333333333334,43.584583333333335,,,,,,46.90625,1.35875,209.78833333333333,224.47916666666666,,0.0,33.005
2022-06-26,53.510416666666664,160.38541666666666,2.8487500000000003,15.796666666666667,10.719583333333333,97.91125,22.71875,0.5866666666666667,17.914166666666667,,,,,,63.927083333333336,1.7254166666666666,248.0,172.95833333333334,,0.0,32.5475
2022-06-27,51.916666666666664,121.73958333333333,2.9470833333333335,16.112916666666667,10.971666666666666,95.58333333333333,24.531666666666666,0.6720833333333333,22.429166666666664,,,,,,70.5625,1.3066666666666666,231.94791666666666,163.38541666666666,,0.0,32.62166666666666
2022-06-28,65.19791666666667,160.5681818181818,3.5195833333333333,22.390833333333333,14.76625,98.84208333333333,36.53208333333333,0.77,15.468333333333334,,,,,,75.95833333333333,1.2474999999999998,195.35416666666666,141.14583333333334,,0.020833333333333332,32.35166666666667
2022-06-29,65.70833333333333,127.09375,2.8562499999999997,18.192083333333333,12.00125,79.98458333333333,19.23,0.7520833333333333,23.855416666666667,,,,,,84.1413043478261,1.95625,228.375,73.11458333333333,,0.0,30.912499999999998
2022-06-30,39.52210526315789,82.72368421052632,3.0563157894736843,16.67473684210526,11.345263157894736,73.19631578947369,23.074736842105263,0.6126315789473684,11.227368421052631,,,,,,90.79125,2.0857894736842106,234.88631578947368,76.40789473684211,,0.0,30.060526315789474
2022-07-01,36.267857142857146,129.78571428571428,1.97,9.910714285714286,3.7126666666666663,48.887857142857136,18.53642857142857,0.5435714285714286,40.852,0.4557142857142857,20.93857142857143,0.14285714285714285,0.188,0.118,81.33333333333333,1.096,184.83333333333334,175.93333333333334,,0.26666666666666666,31.18
2022-07-02,58.75,287.97727272727275,4.193499999999999,9.806470588235294,5.6835,45.3325,21.22875,0.6308333333333334,37.71541666666666,0.5717391304347826,17.652608695652173,0.11300000000000002,0.095,0.25375000000000003,84.5909090909091,0.8683333333333333,182.09375,185.47916666666666,,0.08833333333333333,31.227500000000003
2022-07-03,30.072916666666668,201.46875,1.2395833333333333,3.6185,2.7395238095238095,44.89791666666667,11.957500000000001,0.7475,38.64083333333333,0.5125000000000001,38.192083333333336,0.07652173913043478,0.2509090909090909,0.30130434782608695,81.7009090909091,1.31625,198.125,155.57291666666666,,0.0,31.557916666666667
2022-07-04,28.0,78.05208333333333,4.101666666666667,7.0,4.440434782608696,41.02458333333333,14.650833333333333,0.5104166666666666,42.45666666666667,0.39125000000000004,43.187083333333334,0.0791304347826087,0.15043478260869564,0.13636363636363635,73.91666666666667,1.4758333333333333,149.58333333333334,222.84041666666667,,0.0,32.329166666666666
2022-07-05,60.5625,183.5,0.65,14.375833333333333,6.654583333333334,77.85541666666667,18.993333333333336,0.7833333333333333,39.02291666666667,0.60125,66.70375,0.14791666666666667,0.4360869565217392,0.24705882352941178,80.44791666666667,1.1504166666666666,218.32291666666666,140.8125,,0.0,32.342083333333335
2022-07-06,41.510416666666664,102.73958333333333,1.045,13.001249999999999,6.927499999999999,63.28458333333333,19.781666666666666,0.6029166666666667,41.17375,0.6870833333333334,36.51083333333333,0.07416666666666667,0.19875,0.12894736842105264,83.75,1.71875,185.75,145.09375,,0.0,31.175416666666667
2022-07-07,26.71875,76.48958333333333,1.028695652173913,8.39125,5.0737499999999995,49.893750000000004,18.260416666666668,0.5933333333333334,35.418749999999996,0.5858333333333333,38.995,0.08125,0.27999999999999997,0.1688235294117647,78.42708333333333,1.2016666666666667,196.90625,161.17708333333334,,0.0,31.991666666666664
2022-07-08,35.71875,92.42708333333333,1.6300000000000001,9.62875,6.2316666666666665,60.152499999999996,21.207916666666666,0.5575,39.49458333333333,0.6216666666666667,30.13,0.06521739130434782,0.18708333333333335,0.13,80.47916666666667,1.3783333333333332,188.88541666666666,197.22916666666666,,0.0,32.137499999999996
2022-07-09,30.229166666666668,69.45833333333333,1.4175,12.225,5.765384615384614,74.80749999999999,23.223333333333333,0.6161538461538462,33.18333333333333,0.94,52.18166666666667,0.123,0.2275,0.337,91.89769230769231,2.0746153846153845,225.12846153846155,108.3076923076923,,0.0,30.23076923076923
2022-07-10,15.696428571428571,51.714285714285715,3.6507692307692308,10.491538461538461,5.574375,66.87428571428572,13.189333333333334,0.55875,34.620000000000005,0.4393333333333333,39.60066666666667,0.12200000000000001,0.11153846153846153,0.19642857142857142,82.31666666666666,1.066,233.26666666666668,178.75,,0.6586666666666666,31.250666666666667
2022-07-11,25.0625,72.9375,3.7079166666666663,13.471666666666666,10.135,67.71625,25.552083333333332,0.6254166666666666,47.5075,0.6333333333333334,44.29833333333334,0.09250000000000001,0.15363636363636363,0.13736842105263158,78.04166666666667,1.1175,209.55208333333334,197.16666666666666,,0.0,31.815833333333334
2022-07-12,44.53125,101.39583333333333,3.9920833333333334,12.569166666666668,9.71625,71.6075,19.469583333333333,0.67375,54.032916666666665,0.39875,48.07416666666666,0.07916666666666668,0.14842105263157895,0.124,83.28125,1.6345833333333335,253.02083333333334,163.53125,,0.0,31.488333333333333
2022-07-13,26.12153846153846,96.16692307692308,2.6376923076923076,19.506923076923076,11.462142857142856,67.73692307692308,23.44076923076923,0.65,32.957142857142856,0.7769230769230769,50.82923076923077,0.09923076923076923,0.132,0.29083333333333333,79.74428571428572,1.435,223.58928571428572,153.125,,0.0,31.68285714285714
2022-07-14,22.58695652173913,73.98958333333333,4.422083333333333,14.576666666666666,11.311250000000001,73.64625,20.673750000000002,0.5058333333333334,41.410000000000004,1.056875,53.33625,0.084,0.12923076923076923,0.240625,79.36125,1.6654166666666665,195.98958333333334,162.4375,,0.4583333333333333,31.200833333333335
2022-07-15,9.565217391304348,38.5,2.658333333333333,9.608333333333333,7.27875,61.74625,23.68375,0.42083333333333334,47.385,0.3792857142857143,26.03,0.09833333333333333,0.09875,0.12181818181818183,70.17708333333333,1.9333333333333333,206.34375,164.13541666666666,,0.0,31.885
2022-07-16,9.445652173913043,39.84375,1.9579166666666667,6.6625000000000005,5.135,53.38458333333333,15.914583333333333,0.3675,61.93833333333333,0.19625,19.589583333333334,0.0635,0.07777777777777778,0.10600000000000001,71.6425,1.8416666666666668,171.63541666666666,204.52083333333334,,0.8125,32.160833333333336
2022-07-17,15.75,54.0,2.46625,10.959583333333333,7.827916666666667,56.79666666666666,16.492916666666666,0.3666666666666667,43.73916666666667,0.5108333333333334,40.13916666666667,0.0675,0.15083333333333335,0.14529411764705882,79.58928571428571,1.32625,158.96875,135.42708333333334,,2.0308333333333333,30.500833333333333
2022-07-18,22.03125,59.03125,2.524583333333333,11.244583333333333,8.037916666666666,55.75458333333333,24.796666666666667,0.3441666666666667,59.405833333333334,0.38625,36.835,0.062,0.16521739130434782,0.1,72.69791666666667,1.14875,165.42708333333334,205.48958333333334,,0.0,32.36541666666667
2022-07-19,36.802083333333336,91.41666666666667,2.6195833333333334,15.90125,10.584166666666667,57.49541666666667,33.50875,0.4066666666666667,56.13041666666667,0.5025000000000001,33.7275,0.06999999999999999,0.12555555555555556,0.115625,78.45833333333333,1.3395833333333333,166.88541666666666,208.60416666666666,,0.0,32.259166666666665
2022-07-20,37.625,87.97916666666667,2.5191666666666666,17.1475,11.16375,61.486250000000005,30.10166666666667,0.39208333333333334,57.528333333333336,0.6825,38.82833333333333,0.06761904761904762,0.10523809523809524,0.110625,87.1075,1.6312499999999999,201.58333333333334,119.3125,,0.2708333333333333,30.804166666666664
2022-07-21,30.916666666666668,67.72916666666667,2.1595833333333334,12.813333333333333,8.564583333333333,60.20083333333333,23.607083333333335,0.42375,50.03125,0.39875,34.05375,0.06227272727272728,0.11818181818181818,0.09944444444444445,91.89583333333333,1.2445833333333334,284.9375,109.21875,,0.14041666666666666,30.25916666666667
2022-07-22,33.395833333333336,104.66666666666667,3.2591666666666668,17.755,12.089166666666666,57.15708333333333,31.83666666666667,0.44916666666666666,38.87291666666667,0.46375000000000005,32.71666666666667,0.09058823529411765,0.14208333333333334,0.12937500000000002,86.25,1.0483333333333333,229.36458333333334,144.98958333333334,,0.0,30.984166666666667
2022-07-23,30.833333333333332,78.15625,3.622916666666667,16.4475,11.692916666666667,56.29208333333333,32.678000000000004,0.3865,53.709500000000006,0.43583333333333335,24.85875,0.08,0.10818181818181817,0.09047619047619047,83.35130434782609,1.2245833333333334,154.65625,155.1875,,0.7083333333333334,31.135
2022-07-24,14.65625,36.80357142857143,2.2525,10.71625,6.619411764705882,64.925625,13.707500000000001,0.445,46.440000000000005,0.39249999999999996,20.75,0.03666666666666667,0.0925,0.1125,83.34277777777778,1.6523529411764706,189.93117647058824,122.10666666666667,,0.3472222222222222,30.963333333333335
2022-07-25,12.322916666666666,40.53125,3.3366666666666664,12.635416666666666,9.4275,18.95875,22.282083333333333,0.6025,41.406666666666666,0.2835714285714286,25.694285714285716,0.08923076923076924,0.08923076923076924,0.12363636363636363,80.1875,1.3187499999999999,224.07291666666666,129.44791666666666,,0.0,31.37125
2022-07-26,20.114583333333332,56.083333333333336,4.27375,15.311666666666667,11.620416666666666,17.021666666666665,30.675,0.5875,36.39875,0.34375,26.24,0.0745,0.15791666666666668,0.11705882352941177,83.9375,1.0604166666666666,201.96875,120.67708333333333,,0.11958333333333333,30.922916666666666
2022-07-27,22.760416666666668,67.69791666666667,5.326666666666667,16.624583333333334,13.175833333333335,15.424166666666666,26.455416666666668,0.49583333333333335,38.58541666666667,0.36166666666666664,16.36916666666667,0.07058823529411765,0.15043478260869564,0.12047619047619049,87.29166666666667,1.2254166666666666,231.88541666666666,121.40625,,0.14083333333333334,30.849999999999998
2022-07-28,29.708333333333332,71.72916666666667,5.605,13.850833333333334,11.779583333333333,15.755416666666667,21.4325,0.4779166666666667,45.84782608695652,0.45708333333333334,13.565833333333332,0.06625,0.08157894736842106,0.11600000000000002,87.73958333333333,1.4695833333333335,231.9375,143.60416666666666,,0.06791666666666667,30.727083333333336
2022-07-29,35.35,94.925,4.7565,12.9335,10.632000000000001,17.365000000000002,24.3775,0.4135,54.021,0.46849999999999997,14.6785,0.066,0.09470588235294118,0.13,88.44736842105263,1.4965,265.0,180.7125,,1.4060000000000001,30.5905
2022-07-30,18.75,53.083333333333336,2.6493333333333333,11.902,8.06375,22.807333333333336,12.106,0.61375,54.284375000000004,,,,,,89.385,1.474375,292.234375,198.005,,0.015625,30.58
2022-07-31,28.125,71.5,2.5258333333333334,13.272083333333335,9.114166666666668,14.875416666666666,7.689166666666666,0.5775,51.53666666666667,,,,,,94.56521739130434,1.0983333333333334,241.61458333333334,102.21875,,0.6041666666666666,29.96875
2022-08-01,34.041666666666664,88.9375,3.2595833333333335,13.308749999999998,9.732916666666666,16.282083333333333,17.499583333333334,0.5679166666666667,54.080000000000005,,,,,,91.03125,1.0362500000000001,168.65625,153.08333333333334,,0.10916666666666668,30.47458333333333
2022-08-02,42.822916666666664,250.16666666666666,2.6733333333333333,11.420416666666666,8.252916666666666,18.7525,13.82875,0.4154166666666667,56.03541666666666,,,,,,81.47058823529412,1.2729166666666667,99.16666666666667,191.46875,,0.0,31.147499999999997
2022-08-03,56.104166666666664,206.55208333333334,3.06125,17.46291666666667,11.77625,15.534999999999998,15.876249999999999,0.4608333333333334,58.697916666666664,,,,,,89.02272727272727,1.1095833333333334,214.36125,134.79166666666666,,0.8695833333333334,31.020416666666666
2022-08-04,41.53125,102.23958333333333,3.1791666666666667,22.43375,14.509583333333333,12.100833333333334,18.976666666666667,0.44375000000000003,47.18625,,,,,,90.045,1.1645833333333333,236.21875,138.04166666666666,,0.2966666666666667,30.77208333333333
2022-08-05,25.78125,74.40625,4.848333333333334,19.754583333333333,14.448749999999999,11.949565217391303,18.064166666666665,0.4891666666666667,37.65958333333334,,,,,,91.51826086956522,1.1845833333333333,227.65625,128.54166666666666,,0.23416666666666666,30.482083333333335
2022-08-06,34.822916666666664,102.875,3.060416666666667,14.238750000000001,10.057916666666666,19.47625,16.589166666666667,0.4454166666666666,57.90958333333333,,,,,,85.11458333333333,0.92625,148.23958333333334,162.77083333333334,,0.0,31.243750000000002
2022-08-07,34.010416666666664,101.52083333333333,2.6629166666666664,13.062083333333334,9.118333333333334,19.465833333333332,12.099166666666667,0.4679166666666667,38.270833333333336,,,,,,89.5,1.1612500000000001,238.76041666666666,150.20833333333334,,0.0,30.899583333333336
2022-08-08,34.53125,97.13541666666667,2.8208333333333333,12.392083333333332,8.886666666666667,22.57875,13.8025,0.43625,45.294999999999995,,,,,,83.87833333333333,1.0275,154.75,162.5625,,0.005,31.48875
2022-08-09,26.25,75.17708333333333,5.670000000000001,17.704166666666666,14.027499999999998,16.027916666666666,15.676250000000001,0.4741666666666666,51.21791666666667,,,,,,79.28125,1.2070833333333333,180.0625,165.45833333333334,,0.025833333333333333,32.05916666666666
2022-08-10,29.802083333333332,81.19791666666667,3.5829166666666663,13.768333333333333,10.240833333333333,18.9175,25.24083333333333,0.4475,64.87708333333333,,,,,,76.33333333333333,1.3279166666666666,169.0625,171.79166666666666,,0.0,32.344166666666666
2022-08-11,23.052083333333332,65.02791666666667,3.1145833333333335,13.057083333333333,9.480833333333333,18.815833333333334,17.855833333333333,0.36625,34.92875,,,,,,86.79166666666667,1.8525,184.23583333333332,104.55208333333333,,0.06624999999999999,30.77125
2022-08-12,20.71875,77.11458333333333,4.003333333333333,12.871666666666668,10.112499999999999,17.17125,26.55541666666667,0.4791666666666667,54.61875,,,,,,76.36458333333333,1.5245833333333334,150.34375,225.22916666666666,,0.0,31.720416666666665
2022-08-13,21.65625,67.63541666666667,2.7641666666666667,10.215,7.67875,19.231666666666666,8.831666666666667,0.47875,54.21,,,,,,77.64583333333333,1.1300000000000001,209.40625,193.02083333333334,,0.0,32.02291666666667
2022-08-14,23.816666666666666,60.983333333333334,2.6666666666666665,10.722666666666667,7.870666666666667,17.172,23.040000000000003,0.456,55.38933333333333,,,,,,83.75571428571428,1.2153333333333334,212.45,140.48866666666666,,0.8,31.38266666666667
2022-08-15,,,,,,,,,,,,,,,,,,,,,
2022-08-16,10.272727272727273,39.104166666666664,1.8953846153846154,10.189285714285715,6.621428571428572,19.499285714285715,8.737857142857143,0.8007142857142858,65.685,,,,,,81.625,1.1649999999999998,165.26785714285714,210.51785714285714,,0.9642857142857143,31.576428571428572
2022-08-17,17.78125,55.666666666666664,3.9562500000000003,16.151666666666667,11.804583333333333,13.044583333333334,13.7725,0.6245833333333334,47.4375,,,,,,80.01041666666667,1.5554166666666667,257.0833333333333,190.125,,0.0,31.455
2022-08-18,40.71875,110.5625,3.9470833333333335,19.594583333333333,13.626666666666667,20.745,25.702083333333334,0.6095833333333334,56.17291666666667,,,,,,85.47916666666667,0.9516666666666667,207.17,140.0,,0.22916666666666666,31.398750000000003
2022-08-19,38.916666666666664,96.61458333333333,2.671666666666667,17.179583333333333,11.305416666666666,19.971666666666668,18.29375,0.48374999999999996,43.50458333333333,,,,,,95.47384615384615,1.1058333333333332,169.88541666666666,101.14583333333333,,0.9429166666666666,30.325833333333335
2022-08-20,35.8125,105.77083333333333,3.025,18.586666666666666,12.337916666666667,20.764583333333334,26.207083333333333,0.49666666666666665,36.24125,,,,,,90.31944444444444,0.7608333333333333,133.94791666666666,143.23958333333334,,0.015833333333333335,30.48875
2022-08-21,29.145833333333332,93.23958333333333,3.560833333333333,13.053333333333333,9.844166666666666,17.626250000000002,27.384583333333335,0.45416666666666666,44.67041666666666,,,,,,81.61842105263158,1.2437500000000001,96.27083333333333,214.54166666666666,,0.0,31.085416666666664
2022-08-22,29.15625,75.47916666666667,2.6645833333333333,15.297083333333333,10.304166666666667,15.45375,27.05875,0.5066666666666667,57.38666666666666,,,,,,79.95833333333333,1.3216666666666665,225.53125,198.5,,0.052083333333333336,31.564166666666665
2022-08-23,32.785714285714285,80.83928571428571,3.195333333333333,19.89466666666667,12.04125,14.516,16.954666666666665,0.639375,39.498125,,,,,,87.4325,1.01125,211.890625,87.25,,0.0,31.151875
2022-08-24,23.9375,65.52083333333333,3.0341666666666662,16.857083333333332,11.440833333333332,14.628750000000002,16.230833333333333,0.6570833333333334,47.12916666666666,,,,,,86.28125,1.1775,202.48958333333334,131.71875,,0.025833333333333333,31.035833333333333
2022-08-25,34.666666666666664,137.54347826086956,3.1616666666666666,15.003333333333332,10.553749999999999,14.488333333333335,14.575000000000001,0.6516666666666667,47.153333333333336,,,,,,90.91291666666666,0.8612500000000001,153.02083333333334,144.8125,,0.04666666666666667,30.845
2022-08-26,39.15625,139.91666666666666,3.55125,15.3925,11.07625,16.824583333333333,10.83875,0.3979166666666667,51.31166666666667,,,,,,87.92045454545455,1.41625,103.05541666666666,186.38541666666666,,0.0,31.118750000000002
2022-08-27,37.885416666666664,112.96875,2.0783333333333336,11.49125,7.807916666666666,16.24,10.942083333333334,0.405,50.5025,,,,,,86.34294117647059,2.095833333333333,83.11458333333333,161.83333333333334,,0.0,31.058333333333334
2022-08-28,29.40625,79.71875,2.4825,14.895000000000001,9.939166666666667,17.692083333333333,12.917083333333332,0.41083333333333333,44.501666666666665,,,,,,87.02272727272727,1.4891666666666667,129.125,137.375,,1.1716666666666666,30.481666666666666
2022-08-29,35.78125,93.80208333333333,3.4433333333333334,18.372083333333332,12.567916666666667,17.457083333333333,14.765,0.48666666666666664,48.80291666666667,,,,,,88.34375,0.9970833333333333,185.10416666666666,132.01041666666666,,0.895,30.449166666666667
2022-08-30,50.21875,141.5625,3.5925,20.03,13.57125,13.503749999999998,17.255,0.5933333333333334,52.447916666666664,,,,,,87.875,1.2,140.78125,173.64583333333334,,0.0,31.099166666666665
2022-08-31,47.28125,237.05208333333334,3.1012500000000003,16.219583333333333,11.143749999999999,14.929166666666667,8.625,0.5962500000000001,61.90416666666667,,,,,,86.04842105263158,1.1566666666666667,104.72916666666667,162.59375,,0.0,31.264583333333334
2022-09-01,43.010416666666664,150.90625,2.3575,14.908333333333333,9.849583333333333,14.049166666666666,12.490416666666667,0.49041666666666667,75.42416666666666,,,,,,84.65625,1.3733333333333333,127.125,153.35416666666666,,0.0,31.537916666666664
2022-09-02,47.833333333333336,148.34375,2.200416666666667,16.900833333333335,10.782083333333333,12.558750000000002,18.367083333333333,0.5466666666666666,70.41958333333334,,,,,,84.16666666666667,1.165,154.28125,153.67708333333334,,0.0,31.36583333333333
2022-09-03,46.016666666666666,133.25,2.674375,20.171875,12.012352941176472,16.795625,25.966875,0.72,49.680588235294124,,,,,,88.8870588235294,0.7894117647058824,161.58823529411765,78.32352941176471,,0.0,30.535882352941176
2022-09-04,26.78125,84.63541666666667,2.12,11.456666666666665,7.8187500000000005,18.112083333333334,18.85375,0.6,81.82958333333333,,,,,,79.02083333333333,1.3091666666666668,148.77083333333334,178.1875,,0.0,31.467916666666667
2022-09-05,38.177083333333336,115.58333333333333,2.335,13.361666666666666,9.01375,18.29625,21.150000000000002,0.5091666666666667,66.18708333333333,,,,,,80.20833333333333,1.1979166666666667,155.26041666666666,146.04166666666666,,0.0,31.28708333333333
2022-09-06,37.5,122.25,2.5833333333333335,16.53625,10.901666666666666,16.79625,25.332916666666666,0.42250000000000004,68.66875,,,,,,79.78125,1.1458333333333333,132.80208333333334,167.55208333333334,,0.0,31.045416666666668
2022-09-07,36.114583333333336,114.86458333333333,3.1425,15.273333333333333,10.679166666666667,15.847916666666668,22.093333333333334,0.47125,71.07833333333333,,,,,,80.09375,1.1320833333333333,149.40625,165.26041666666666,,0.0,31.37375
2022-09-08,46.885416666666664,118.45833333333333,2.1804166666666664,13.23375,8.8125,17.109583333333333,19.162916666666664,0.59,94.35000000000001,,,,,,77.38541666666667,1.13625,186.76041666666666,168.48958333333334,,0.0,31.540000000000003
2022-09-09,65.80208333333333,142.44791666666666,1.8891666666666669,12.971666666666666,8.43375,16.892916666666668,17.87625,0.6016666666666667,104.47666666666667,,,,,,79.04166666666667,1.145,196.19791666666666,143.78125,,0.0,31.61583333333333
2022-09-10,68.08333333333333,132.125,2.1354166666666665,18.652083333333334,11.6625,14.621666666666668,29.050833333333333,0.5729166666666666,81.0675,,,,,,83.14583333333333,1.5374999999999999,191.26041666666666,148.90625,,0.02625,31.19333333333333
2022-09-11,34.166666666666664,78.26041666666667,2.31875,15.386249999999999,10.069583333333332,14.369583333333333,26.72375,0.4608333333333334,68.76583333333333,,,,,,75.88541666666667,1.2795833333333333,227.7325,167.53125,,0.0,31.359583333333333
2022-09-12,31.5,92.45833333333333,2.3954166666666667,14.752083333333333,9.792916666666667,13.420833333333334,19.000833333333333,0.5358333333333333,77.76125,,,,,,78.61458333333333,1.15,163.89583333333334,151.97916666666666,,0.0,31.22458333333333
2022-09-13,34.177083333333336,84.41666666666667,2.254166666666667,14.39625,9.491249999999999,13.871666666666668,29.342083333333335,0.4558333333333333,70.96541666666667,,,,,,79.88541666666667,1.4641666666666666,194.0625,143.47916666666666,,0.0,31.017083333333332
2022-09-14,69.65291666666667,161.37833333333333,3.2895833333333333,23.30875,15.0775,11.110416666666667,22.077916666666667,0.56625,50.189166666666665,,,,,,90.36833333333334,1.0554166666666667,248.69791666666666,97.5,,0.03125,30.505416666666665
2022-09-15,46.145833333333336,101.10416666666667,3.265,18.610833333333336,12.545833333333334,13.889166666666668,27.208333333333332,0.505,52.09375,,,,,,88.56818181818181,1.4470833333333333,155.13541666666666,126.45833333333333,,0.22916666666666666,30.13875
2022-09-16,35.71875,89.5,3.625,20.3825,13.791666666666666,11.949583333333331,29.077083333333334,0.54875,50.5975,0.7875,8.281428571428572,0.10750000000000001,0.156,0.155,88.50380952380952,1.0308333333333333,145.81583333333333,137.58333333333334,,0.0,29.927083333333332
2022-09-17,53.80769230769231,162.17307692307693,3.8816666666666664,20.107499999999998,13.853333333333333,12.4375,27.3225,0.5791666666666667,39.45923076923077,1.024,12.67,0.10666666666666667,0.135,0.13125,89.76923076923077,0.9346153846153846,201.75,173.73076923076923,,0.0,29.90692307692308
2022-09-18,43.5,119.125,1.8257142857142856,14.507142857142856,7.9662500000000005,18.201428571428572,11.838750000000001,1.045,74.25,,,,,,79.1875,0.9275,147.5525,38.78125,,0.0,31.295
2022-09-19,36.697916666666664,97.97916666666667,2.625,14.25875,9.72375,15.915833333333333,24.45625,0.6229166666666667,85.45166666666667,,,,,,76.05208333333333,1.01125,198.95833333333334,123.64583333333333,,0.0,30.989583333333332
2022-09-20,21.16304347826087,70.08333333333333,4.004166666666666,20.90791666666667,14.373333333333335,10.8675,36.981249999999996,0.5775,48.401250000000005,,,,,,77.90625,1.1654166666666665,176.55208333333334,114.97916666666667,,0.0,31.14
2022-09-21,47.46875,116.0625,5.360833333333333,21.972916666666666,16.047916666666666,12.221666666666666,26.682916666666667,0.5545833333333333,36.53875,0.4284615384615385,8.097692307692308,0.07222222222222223,0.097,0.11846153846153847,88.05434782608695,1.0904166666666668,194.77083333333334,120.32291666666667,,0.0,30.44125
2022-09-22,37.75,93.10416666666667,5.810833333333334,19.342916666666667,15.01625,12.983333333333334,26.157916666666665,0.4691666666666667,27.24625,0.5729166666666666,9.164166666666667,0.05842105263157895,0.1008695652173913,0.12708333333333333,87.76923076923077,1.1491666666666667,179.5625,103.91666666666667,,0.06666666666666667,29.545833333333334
2022-09-23,53.28125,114.14583333333333,6.195,20.00583333333333,15.6825,11.2425,27.129583333333333,0.5525,25.593333333333334,0.5266666666666667,8.677916666666667,0.06875,0.1457142857142857,0.12458333333333334,93.86904761904762,1.1054166666666667,150.01041666666666,99.20833333333333,,0.01,29.62125
2022-09-24,31.65625,72.52083333333333,6.353333333333333,18.975416666666664,15.260833333333332,12.132916666666667,19.820833333333333,0.5520833333333334,21.90375,0.5025000000000001,11.753749999999998,0.06363636363636364,0.13714285714285715,0.115,94.81833333333333,1.20375,139.0625,77.84375,,1.1095833333333334,28.73375
2022-09-25,10.215909090909092,24.541666666666668,3.3716666666666666,15.779583333333333,11.140833333333333,10.425833333333333,21.069166666666664,0.41583333333333333,38.553333333333335,0.31958333333333333,17.404999999999998,0.0661904761904762,0.15529411764705883,0.13916666666666666,93.82199999999999,1.7725,227.3125,87.17708333333333,,1.6558333333333335,28.671666666666667
2022-09-26,16.989583333333332,48.739583333333336,2.9025,12.13,8.820416666666667,9.720833333333333,16.64708333333333,0.43250000000000005,53.97333333333333,0.22416666666666665,16.99625,0.0775,0.13857142857142857,0.1265217391304348,88.725,1.2254166666666666,114.05208333333333,155.0625,,0.0,29.450416666666666
