From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),AT (degree C),RF (mm)
2021-03-31,2.0,44.34521739130435,1.03875,2.74375,0.965,2.52625,13.3975,0.0,55.300000000000004,0.005,0.007083333333333334,0.018,0.024,0.013333333333333334,44.645714285714284,9.83904761904762,151.67285714285714,125.53833333333334,,,,11.767619047619048,0.030416666666666665
2021-04-01,4.590476190476191,63.646,1.0670833333333334,2.9233333333333333,1.0729166666666667,2.6804166666666664,14.520000000000001,0.0,69.86083333333333,0.00375,0.0033333333333333335,0.015,0.024999999999999998,0.026000000000000002,41.272083333333335,9.401666666666666,179.87208333333334,149.685,,,,13.753333333333332,0.0
2021-04-02,29.13,,1.0666666666666667,2.895,1.085,2.6,12.411666666666667,0.0,67.49666666666667,0.0,0.006666666666666667,,0.01,0.01,55.38666666666666,10.015,175.92499999999998,1.1283333333333332,,,,10.223333333333334,2.4916666666666667
2021-04-03,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04,,,,,,,,,,,,,,,,,,,,,,,
2021-04-05,57.945,76.46666666666667,1.088888888888889,2.8433333333333333,1.001111111111111,2.611111111111111,13.924444444444443,0.0,47.33777777777778,436.8411111111111,436.8411111111111,439.69111111111107,439.69111111111107,439.69111111111107,46.75,4.1066666666666665,142.95,18.796666666666667,,,,12.464444444444446,0.0
2021-04-06,36.37708333333333,45.32375,0.8945833333333333,2.527083333333333,0.9520833333333334,2.3291666666666666,11.956249999999999,0.0,55.14666666666667,267.63916666666665,267.68458333333336,459.2857142857143,459.2857142857143,459.2857142857143,33.52391304347827,4.038695652173913,135.17304347826087,102.89739130434782,,,,12.240869565217393,0.014583333333333332
2021-04-07,33.748125,46.984375,1.0025,2.725625,1.0175,2.535625,16.5725,0.0,69.7475,360.756875,360.756875,482.7775,482.7775,482.7775,31.384375,6.35875,149.153125,43.35125,,,,13.314375,0.0
2021-04-08,25.6125,39.14458333333334,0.9179166666666667,2.5100000000000002,0.8875000000000001,2.3129166666666667,12.603333333333333,0.0,56.72666666666667,260.37875,260.3275,412.68142857142857,412.68142857142857,412.68142857142857,47.569583333333334,7.05,141.92583333333332,86.61000000000001,,,,10.991666666666667,0.25708333333333333
2021-04-09,9.95,20.332,0.734,2.056,0.8019999999999999,1.888,9.312000000000001,0.0,38.778,0.0,0.0,,,,25.921999999999997,7.3340000000000005,108.66600000000001,0.594,,,,7.496,1.866
