From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s),AT ()
2018-09-01,,120.05291666666666,6.990416666666667,6.9437500000000005,6.6745833333333335,40.147619047619045,0.4033333333333333,46.94,0.0,28.072083333333335,98.06708333333334,,,197.30666666666664,1014.1645833333333,-2.7916666666666665,
2018-09-02,,98.53250000000001,6.965,7.015000000000001,6.602916666666666,18.080434782608698,0.3695833333333333,31.517083333333332,0.0,24.992083333333337,99.5,,,40.15291666666666,1012.2504166666666,-2.3979166666666667,
2018-09-03,,69.46416666666667,7.13375,7.117916666666667,6.57375,42.75454545454546,0.29041666666666666,13.559583333333334,0.0,27.05541666666667,98.21958333333333,,,227.17999999999998,1013.7133333333333,-2.8312500000000003,
2018-09-04,,107.56833333333333,7.09,6.918333333333333,6.567916666666666,27.964166666666667,0.0,14.3075,0.0,27.739583333333332,94.10916666666667,,,153.30833333333334,1013.8454166666667,-2.7937499999999997,
2018-09-05,,87.16208333333333,7.09875,7.1225,6.620416666666666,28.617083333333337,0.0,19.965833333333332,0.0,26.520833333333332,98.15541666666667,,,126.00666666666666,1013.3191666666667,-2.7066666666666666,
2018-09-06,,82.41791666666667,7.1308333333333325,7.292083333333333,6.615416666666667,35.43090909090909,0.0,13.796666666666667,0.0,26.36791666666667,99.23458333333333,,,174.75041666666667,1013.3475,-2.7375000000000003,
2018-09-07,,71.67875,7.092083333333334,7.060833333333334,6.6475,32.450434782608696,0.0,12.931666666666667,0.0,26.595416666666665,99.14791666666667,,,200.87,1013.5529166666666,-2.892916666666667,
2018-09-08,,94.43,7.35,7.75,6.39,,0.0,18.94,0.0,25.65,99.52,,,9.97,1012.27,-0.15958333333333333,
2018-09-09,,,,,,,,,,,,,,,,,
2018-09-10,,,,,,,,,,,,,,,,,
2018-09-11,,,,,,,,,,,,,,,,,
2018-09-12,,,,,,,,,,,,,,,,,
2018-09-13,,,,,,,,,,,,,,,,,
2018-09-14,,,,,,,,,,,,,,,,,
2018-09-15,,,,,,,,,,,,,,,,,
2018-09-16,,,,,,,,,,,,,,,,,
2018-09-17,,,,,,,,,,,,,,,,,
2018-09-18,,,,,,,,,,,,,,,,,
2018-09-19,,,,,,,,,,,,,,,,,
2018-09-20,,,,,,,,,,,,,,,,,
2018-09-21,,,,,,,,,,,,,,,,,
2018-09-22,,,,,,,,,,,,,,,,,
2018-09-23,,,,,,,,,,,,,,,,,
2018-09-24,,159.15,6.55,7.6274999999999995,6.5925,,0.0,25.462500000000002,0.0,31.2575,68.14750000000001,,,352.6666666666667,1015.775,-0.5238461538461539,
2018-09-25,,,,,,,,,,,,,,,,,
2018-09-26,,,,,,,,,,,,,,,,,
2018-09-27,,,,,,,,,,,,,,,,,
2018-09-28,,,,,,,,,,,,,,,,,
2018-09-29,,,,,,,,,,,,,,,,,
2018-09-30,,,,,,,,,,,,,,,,,
2018-10-01,,,,,,,,,,,,,,,,,
2018-10-02,,,,,,,,,,,,,,,,,
2018-10-03,,212.54416666666668,6.7508333333333335,7.739999999999999,6.4975,,0.0,36.104166666666664,0.0,31.257499999999997,49.93416666666667,,,344.405,1016.27,-3.703333333333333,
2018-10-04,,308.61791666666664,7.1620833333333325,7.409166666666667,6.56375,,0.0,21.97,0.0,29.384583333333335,75.35291666666667,,,215.22541666666666,1014.2045833333333,-2.1529166666666666,
2018-10-05,,336.8008695652174,7.0773913043478265,7.677391304347827,6.517391304347826,,0.0,21.625652173913043,0.0,31.01521739130435,73.54565217391304,,,229.9295652173913,1013.4404347826087,-1.8865217391304347,
2018-10-06,,313.39416666666665,7.039166666666667,7.493333333333333,6.5370833333333325,,0.0,23.69541666666667,0.0,33.098333333333336,68.17791666666666,,,267.5420833333333,1013.41125,-1.9416666666666667,
2018-10-07,,309.646,6.378,7.874,6.4079999999999995,,0.0,16.258,0.0,28.48,81.11600000000001,,,7.325999999999999,1011.006,-0.12666666666666668,
2018-10-08,,360.9763636363636,7.1872727272727275,7.831818181818182,6.379999999999999,,0.0,48.17818181818182,0.0,33.39909090909091,43.558181818181815,,,195.94727272727275,1013.5072727272727,-1.32,
2018-10-09,,358.76458333333335,7.203333333333333,7.65875,6.550833333333333,,0.0,18.09958333333333,0.0,31.264166666666668,66.01,,,242.37958333333333,1012.4408333333334,-1.8958333333333333,
2018-10-10,,345.38,7.206190476190477,7.7352380952380955,6.544761904761905,,0.0,16.714761904761904,0.0,31.885238095238098,81.66714285714286,,,123.44285714285715,1012.38,-1.9952380952380953,
2018-10-11,,102.6204347826087,6.932608695652173,7.576956521739131,6.578260869565218,,0.0,10.680434782608696,0.0,29.05826086956522,99.40826086956521,,,103.52826086956522,1011.965652173913,-1.9060869565217393,
2018-10-12,,137.56136363636364,7.425454545454546,7.626363636363636,6.581818181818182,,0.0,9.69,0.0,28.186363636363637,99.51772727272727,,,71.51454545454546,1011.5395454545454,-1.7659090909090909,
2018-10-13,,134.16208333333333,7.390833333333333,7.59625,6.534166666666667,,0.0,15.513333333333334,0.0,28.61375,91.67083333333333,,,193.2770833333333,1011.895,-1.8983333333333334,
2018-10-14,,125.34,7.1915,7.0015,6.5584999999999996,,0.0,20.296,0.0,29.174500000000002,80.346,,,318.212,1012.0035,-1.7805,
2018-10-15,,,,,,,,,,,,,,,,,
2018-10-16,,369.94777777777773,6.887777777777778,7.654444444444445,6.608888888888888,,0.0,58.71,0.0,,,,,,,-10.0,
2018-10-17,,289.47041666666667,6.7725,7.24875,6.562916666666666,,0.0,35.572916666666664,0.0,,,,,,,-9.895833333333334,
2018-10-18,,291.68375,7.16375,7.1933333333333325,6.596666666666667,,0.0,26.462083333333336,0.0,,,,,,,-10.0,
2018-10-19,,284.77875,7.178333333333334,6.974166666666666,6.607083333333333,,0.0,30.619583333333335,0.0,,,,,,,-10.0,
2018-10-20,,218.91666666666666,6.922499999999999,6.89125,6.5925,,0.0,30.180833333333336,0.0,,,,,,,-9.895833333333334,
2018-10-21,,293.12125,7.025833333333334,7.1125,6.59,,0.0,27.12125,0.0,,,,,,,-9.895833333333334,
2018-10-22,,402.53416666666664,6.944166666666667,7.038333333333333,6.592083333333334,,0.0,27.535833333333333,0.0,,,,,,,-9.895833333333334,
2018-10-23,,372.10833333333335,6.960416666666667,6.965416666666666,6.6241666666666665,,0.0,26.197083333333335,0.0,,,,,,,-10.0,
2018-10-24,,268.51916666666665,6.9775,6.956666666666667,6.608750000000001,,0.0,31.525833333333335,0.0,,,,,,,-10.0,
2018-10-25,,257.73875,6.871666666666666,7.2825,6.6812499999999995,,0.0,29.31625,0.0,,,,,,,-10.0,
2018-10-26,,302.60291666666666,6.865833333333334,7.3308333333333335,6.588333333333334,,0.0,31.546666666666667,0.0,,,,,,,-9.791666666666666,
2018-10-27,,259.7575,7.323333333333333,7.2820833333333335,6.654166666666666,,0.0,22.180833333333336,0.0,,,,,,,-10.0,
2018-10-28,,255.38916666666668,7.067916666666666,7.1825,6.580416666666667,,0.0,25.097916666666666,0.0,,,,,,,-10.0,
2018-10-29,,273.33750000000003,7.135000000000001,7.197916666666667,6.654166666666666,,0.0,23.41875,0.0,,,,,,,-10.0,
2018-10-30,,195.2458333333333,6.871666666666667,6.986666666666667,6.653333333333333,,0.0,19.254583333333333,0.0,,,,,,,-10.0,
2018-10-31,,222.96,7.480833333333333,7.423333333333333,6.603333333333333,,0.0,26.365,0.0,,,,,,,-10.0,
2018-11-01,,272.59708333333333,7.454583333333333,7.250416666666666,6.640416666666667,,0.0,16.715833333333332,0.0,,,,,,,-10.0,
2018-11-02,,299.3275,7.745,7.225833333333333,6.641249999999999,,0.0,31.930000000000003,0.0,,,,,,,-10.0,
2018-11-03,,301.70708333333334,7.884166666666666,6.992916666666666,6.7004166666666665,,0.0,10.655833333333334,0.0,,,,,,,-10.0,
2018-11-04,,343.2325,8.04625,7.253333333333333,6.729583333333333,,0.0,13.30625,0.0,,,,,,,-10.0,
2018-11-05,,307.36833333333334,7.462083333333333,6.780833333333334,6.71125,,0.0,24.12375,0.0,30.88416666666667,68.17166666666667,,,165.24249999999998,1012.3808333333333,-6.309583333333333,
2018-11-06,,320.53625,7.666250000000001,7.485416666666667,6.659583333333333,,0.0,19.006666666666664,0.0,28.405,67.96791666666667,,,185.72416666666666,1011.0404166666667,-2.1841666666666666,
2018-11-07,,445.4078260869565,7.23875,7.033333333333334,6.715416666666666,,0.0,70.93833333333333,0.0,26.185000000000002,49.71208333333333,,,170.53041666666667,1010.0545833333334,-2.2591666666666668,
2018-11-08,,459.7395833333333,6.95625,7.5183333333333335,6.65375,,0.0,87.35541666666666,0.0,24.381666666666664,62.77916666666667,,,181.06375,1009.3249999999999,-2.2166666666666663,
2018-11-09,,323.27791666666667,9.885,7.4695833333333335,6.795000000000001,,0.0,73.69375,0.0,23.589583333333334,61.574999999999996,,,191.25041666666667,1008.9741666666667,-2.1241666666666665,
2018-11-10,,364.20875,7.4366666666666665,7.076250000000001,6.704999999999999,,0.0,26.52916666666667,0.0,23.770416666666666,66.825,,,164.15833333333333,1009.0991666666667,-2.120833333333333,
2018-11-11,,336.52458333333334,7.209166666666667,7.151666666666666,6.670000000000001,,0.0,27.56,0.0,24.787499999999998,68.48333333333333,,,175.94916666666666,1009.4945833333333,-2.1729166666666666,
2018-11-12,,396.7604166666667,7.183333333333334,7.221666666666667,6.635416666666667,,0.0,30.267916666666665,0.0,24.24291666666667,72.26625,,,166.88916666666668,1009.39875,-2.3970833333333332,
2018-11-13,,391.42041666666665,6.679166666666667,6.557916666666666,6.629166666666666,,0.0,42.54125,0.0,24.1075,72.29,,,161.565,1009.1854166666667,-2.228333333333333,
2018-11-14,,494.0733333333333,7.495416666666666,7.266666666666667,6.651666666666666,,0.0,15.606250000000001,0.0,24.900833333333335,68.29333333333334,,,172.33,1009.4366666666666,-2.2408333333333332,
2018-11-15,,442.72058823529414,6.772222222222222,6.691111111111111,6.588888888888889,,0.0,19.461666666666666,0.0,26.355555555555554,64.27555555555556,,,236.3972222222222,1010.1583333333333,-2.145,
2018-11-16,,,,,,,,,,,,,,,,,
2018-11-17,,,,,,,,,,,,,,,,,
2018-11-18,,,,,,,,,,,,,,,,,
2018-11-19,,,,,,,,,,,,,,,,,
2018-11-20,,727.5611111111111,7.644444444444444,7.739999999999999,6.778888888888889,,0.0,9.02,0.0,25.584444444444443,55.37111111111111,,,39.53666666666666,1009.6033333333334,-2.3555555555555556,
2018-11-21,,454.03285714285715,7.1575,7.542916666666667,6.595416666666666,,0.0,16.873749999999998,0.0,24.247500000000002,61.155833333333334,,,143.75583333333333,1009.2295833333333,-2.39,
2018-11-22,,327.47875,7.080416666666667,7.124583333333334,6.62625,,0.0,20.49833333333333,0.0,23.03916666666667,58.50541666666667,,,161.01291666666665,1008.7375000000001,-2.3995833333333336,
2018-11-23,,341.8808695652174,6.987727272727272,7.010454545454545,6.67409090909091,,0.0,22.136363636363637,0.0,21.832727272727272,61.196363636363635,,,158.51818181818183,1008.1260869565218,-2.3963636363636365,
2018-11-24,,317.38173913043477,6.8323809523809516,7.158095238095238,6.578095238095239,87.44923076923077,0.0,23.119999999999997,0.0,22.69142857142857,59.90909090909091,,,159.5,1008.4866666666667,-2.264090909090909,
2018-11-25,,403.4979166666667,6.989999999999999,7.470833333333334,6.612916666666667,75.43124999999999,0.0,19.258333333333333,0.0,22.17375,61.70875,,,156.14666666666668,1008.2495833333334,-2.3183333333333334,
2018-11-26,,452.316,7.477727272727273,7.548181818181818,6.670454545454546,70.43136363636364,0.0,12.884999999999998,0.0,22.134090909090908,70.83863636363637,,,124.58363636363637,1008.2395454545455,-2.349090909090909,
2018-11-27,,454.6277777777778,8.07047619047619,7.904761904761905,6.708571428571428,80.02809523809523,0.0,15.054285714285713,0.0,22.362857142857145,78.07000000000001,,,133.85666666666668,1008.4780952380953,-2.256666666666667,
2018-11-28,,372.1718181818182,7.726363636363636,7.838636363636363,6.58909090909091,77.39954545454545,0.0,31.045454545454547,0.0,24.59090909090909,70.86227272727272,,,123.69636363636364,1009.6209090909091,-2.26,
2018-11-29,,371.65958333333333,7.36375,7.818333333333334,6.6187499999999995,79.58125,0.0,9.189166666666667,0.0,24.394166666666667,68.72166666666666,,,147.24541666666667,1009.4329166666666,-2.21625,
2018-11-30,,348.86875000000003,7.127083333333334,7.6433333333333335,6.68,77.41,0.0,30.610833333333332,0.0,24.245,69.05208333333333,,,105.68583333333333,1009.4050000000001,-2.3191666666666664,
2018-12-01,,400.3675,7.357083333333333,7.441666666666666,6.635833333333333,57.82916666666667,0.0,22.754166666666666,0.0,22.30458333333333,73.4675,,,129.20666666666668,1008.5654166666667,-2.2287500000000002,
2018-12-02,,377.85291666666666,7.284166666666667,7.741666666666667,6.557916666666666,55.930416666666666,0.0,15.982916666666668,0.0,22.16625,70.13125000000001,,,136.62791666666666,1008.5579166666666,-2.3108333333333335,
2018-12-03,,343.49470588235295,7.035882352941177,7.161764705882353,6.682941176470588,62.95529411764706,0.0,22.60411764705882,0.0,21.70294117647059,70.44294117647058,,,164.91705882352943,1008.5441176470588,-1.6166666666666665,
2018-12-04,,410.45,7.15,6.875,6.66,71.80000000000001,0.0,98.285,0.0,28.12,33.97,,,469.725,1011.715,-0.2608333333333333,
2018-12-05,,639.2666666666667,7.2425,7.0874999999999995,6.7525,22.5375,0.0,43.9625,0.0,24.6325,42.3725,,,133.375,1009.3666666666667,-0.40454545454545454,
2018-12-06,,417.7875,7.23,7.375,6.7325,48.35999999999999,0.0,31.4675,0.0,22.985,46.91,,,272.5575,1008.55,-0.27999999999999997,
2018-12-07,,330.05,6.709999999999999,7.109999999999999,6.69,98.76,0.0,26.706,0.0,22.79,50.116,,,350.606,1008.7940000000001,-0.45,
2018-12-08,,,,,,,,,,,,,,,,,
2018-12-09,,,,,,,,,,,,,,,,,
2018-12-10,,611.3066666666667,7.665714285714286,8.052857142857142,6.772857142857142,95.52153846153846,0.0,14.687857142857142,0.0,24.62,44.653333333333336,,,427.23333333333335,1010.8,-8.888571428571428,
2018-12-11,,516.79625,7.451666666666667,7.925416666666667,6.69625,101.76208333333334,0.0,9.518749999999999,0.0,,,,,,,-10.0,
2018-12-12,,498.40541666666667,7.425416666666667,7.858333333333333,6.611249999999999,86.40181818181819,,9.995833333333334,,,,,,,,,
2018-12-13,,497.8020833333333,7.307916666666667,7.868333333333333,6.69125,103.15863636363635,,7.957916666666667,,,,,,,,,
2018-12-14,,485.2568181818182,7.172916666666667,7.6625000000000005,6.671666666666667,97.54458333333334,,15.592500000000001,,,,,,,,,
2018-12-15,,296.33208333333334,7.047083333333333,7.280833333333334,6.614166666666667,68.39521739130434,,19.784583333333334,,,,,,,,,
2018-12-16,,350.3691304347826,7.110869565217392,7.296086956521739,6.674347826086956,77.65478260869565,,15.02695652173913,,24.34,42.35090909090909,,,105.37363636363635,1009.7927272727272,-2.367272727272727,
2018-12-17,,254.25894736842105,6.762105263157895,7.411052631578947,6.593684210526316,47.050000000000004,,9.944736842105263,,18.30263157894737,90.56684210526316,,,53.58526315789474,1007.0978947368421,-2.340526315789474,
2018-12-18,,115.18545454545455,6.864545454545455,7.624545454545455,6.621818181818182,42.672000000000004,,7.501818181818181,,17.30636363636364,99.48727272727272,,,40.156363636363636,1006.6709090909092,-2.2427272727272727,
2018-12-19,,296.3582608695652,7.416521739130435,7.716956521739131,6.608695652173913,43.927894736842106,,8.522173913043478,,17.523478260869567,88.20521739130434,,,166.15478260869565,1006.6069565217391,-1.9978260869565219,
2018-12-20,,485.0690909090909,7.5683333333333325,7.740416666666667,6.66125,61.059583333333336,,13.998333333333333,,18.432083333333335,80.29208333333334,,,180.58624999999998,1006.8816666666667,-1.8658333333333335,
2018-12-21,,374.34458333333333,7.03375,7.4745833333333325,6.684166666666666,47.92166666666666,,16.850833333333334,,17.53875,74.30166666666666,,,181.145,1006.36375,-1.805,
2018-12-22,,464.4,6.92,7.38,6.88,24.9,,8.91,,13.24,98.5,,,8.55,1004.25,-1.85,
2018-12-23,,,,,,,,,,,,,,,,,
2018-12-24,,250.3216666666667,6.488333333333333,7.07,6.691666666666666,83.16666666666667,,37.281666666666666,,25.003333333333334,28.28,,,489.00333333333333,1010.2416666666667,-1.9266666666666667,
2018-12-25,,,,,,,,,,,,,,,,,
2018-12-26,,503.81,7.765384615384615,7.759230769230769,6.724615384615385,90.53461538461539,,83.64923076923077,,20.645384615384614,35.746153846153845,,,243.64538461538461,1007.7369230769231,-2.0284615384615385,
2018-12-27,,370.21791666666667,7.144166666666667,7.691666666666666,6.6312500000000005,72.50583333333333,,50.30833333333334,,17.69125,54.93,,,169.27083333333334,1006.5295833333333,-1.85875,
2018-12-28,,291.37944444444446,7.023888888888889,7.020555555555556,6.703888888888889,49.36388888888889,,20.88722222222222,,14.958333333333334,55.464444444444446,,,212.0188888888889,1005.066111111111,-1.6716666666666666,
2018-12-29,,361.8233333333334,7.253333333333333,7.854666666666666,6.687333333333333,113.01466666666667,,21.348000000000003,,19.326666666666664,37.558,,,276.94666666666666,1007.2199999999999,-1.9200000000000002,
2018-12-30,,362.04125,7.011666666666667,7.347083333333334,6.710833333333333,65.0595652173913,,16.377083333333335,,16.65458333333333,55.77166666666667,,,184.3475,1005.9041666666667,-1.59375,
2018-12-31,,418.78666666666663,7.1066666666666665,7.543333333333333,6.710833333333333,73.97434782608696,,18.3075,,16.72458333333333,58.82333333333333,,,175.25958333333332,1006.0,-1.5691666666666666,
2019-01-01,,494.175,7.080416666666667,7.757083333333333,6.638333333333333,55.62826086956522,,16.436666666666667,,16.6775,63.45791666666667,,,181.61083333333332,1006.0304166666666,-1.6912500000000001,
2019-01-02,,427.19666666666666,7.7804166666666665,8.02,6.704583333333333,61.037083333333335,,17.613333333333333,,17.10125,63.90833333333333,,,179.48291666666668,1006.2458333333334,-1.6779166666666665,
2019-01-03,,493.0545833333333,7.807916666666666,7.898333333333333,6.68375,90.2975,,29.072916666666668,,17.190833333333334,60.873333333333335,,,178.34166666666667,1006.2970833333334,-1.7029166666666666,
2019-01-04,,560.7119047619047,7.585,7.72,6.699166666666667,72.6825,,27.5475,,17.753333333333334,59.4675,,,161.29916666666665,1006.5379166666667,-1.7070833333333333,
2019-01-05,,607.3590476190477,8.08,8.001666666666667,6.728333333333333,75.45291666666667,,61.552083333333336,,18.086666666666666,66.06916666666667,,,165.38583333333332,1006.7604166666666,-1.7533333333333332,
2019-01-06,,496.26416666666665,7.6499999999999995,7.8133333333333335,6.665833333333333,83.49541666666666,,26.997083333333332,,18.504583333333333,65.615,,,173.95208333333335,1006.8720833333333,-1.8466666666666667,
2019-01-07,,541.1519047619048,7.718421052631579,7.824210526315789,6.756842105263158,85.71,,8.573333333333332,,19.06375,65.68958333333333,,,159.47041666666667,1007.1583333333333,-1.7958333333333334,
2019-01-08,,326.84565217391304,9.979999999999999,12.141666666666666,6.148333333333333,61.330000000000005,,14.831666666666665,,18.850833333333334,72.17333333333333,,,150.75125,1007.0895833333334,-1.8825,
2019-01-09,222.3025,269.86454545454546,9.862499999999999,10.893749999999999,6.263333333333333,62.77875,0.0,118.69380952380953,0.0,18.393333333333334,67.49708333333334,,,190.5659090909091,1006.9525,-2.245833333333333,
2019-01-10,144.006,205.175,10.44304347826087,10.949565217391305,6.311304347826087,52.42,,30.75521739130435,,17.69217391304348,62.98913043478261,,,165.86,1006.6400000000001,-2.697391304347826,
2019-01-11,154.4275,241.92999999999998,10.668750000000001,11.205416666666666,6.3625,80.86,,12.547083333333333,,17.754166666666666,65.68458333333334,,,165.5175,1006.6079166666667,-2.6575,
2019-01-12,165.6975,262.14458333333334,10.926250000000001,11.47125,6.417916666666667,88.35541666666667,,12.548333333333332,,18.339166666666667,63.80458333333333,,,151.78083333333333,1006.9079166666667,-2.689583333333333,
2019-01-13,183.70791666666665,304.8854166666667,10.707916666666668,11.69625,6.332916666666667,90.87619047619049,,19.682916666666667,,19.151666666666667,68.42625,,,148.38458333333332,1007.3945833333333,-2.6941666666666664,
2019-01-14,154.225,283.4386956521739,9.87125,10.785416666666668,6.269583333333333,101.70083333333334,,58.41375,,20.65625,65.34958333333333,,,136.36708333333334,1008.0495833333333,-2.7670833333333333,
2019-01-15,96.79458333333334,156.76791666666665,9.739583333333334,10.821666666666667,6.249583333333334,46.12875,,117.21625,,18.57,52.92291666666667,,,185.30708333333334,1006.92375,-2.72,
2019-01-16,107.29375,178.715,10.011666666666667,10.58625,6.365416666666667,55.121818181818185,,50.9,,16.990416666666665,50.96541666666667,,,176.90791666666667,1006.21375,-2.6770833333333335,
2019-01-17,120.91708333333334,202.76999999999998,10.003333333333332,10.691249999999998,6.3620833333333335,75.2291304347826,,41.778333333333336,,17.629166666666666,57.80833333333334,,,169.91833333333332,1006.5575,-2.672916666666667,
2019-01-18,114.20916666666666,186.40625,9.906666666666666,10.433333333333334,6.34625,54.524166666666666,,34.46458333333333,,18.250833333333333,57.36333333333334,,,178.07958333333332,1006.7958333333332,-2.6875,
2019-01-19,115.61708333333333,205.64374999999998,9.975,10.401666666666667,6.251666666666666,68.6608695652174,,90.25875,,18.26,58.90208333333334,,,158.66291666666666,1006.8079166666666,-2.6675,
2019-01-20,126.80624999999999,223.02583333333334,9.785416666666666,10.641666666666667,6.324583333333333,77.63833333333334,,40.48291666666667,,19.392916666666668,58.780833333333334,,,158.37041666666667,1007.34625,-2.74375,
2019-01-21,112.30416666666667,219.635,10.17,10.673333333333334,6.340833333333333,75.63625,,52.43416666666667,0.0,20.02875,54.62916666666666,,,170.62,1007.5212499999999,-2.5212499999999998,
2019-01-22,159.50375,285.4025,9.894583333333333,10.790416666666667,6.359166666666667,92.60434782608696,0.0,32.651666666666664,0.0,21.724166666666665,60.034166666666664,,,158.89291666666668,1008.2358333333333,-2.731666666666667,
2019-01-23,128.9781818181818,227.00590909090909,9.715,10.203181818181818,6.368181818181818,116.91952380952381,,31.986363636363638,,24.007272727272724,56.46909090909091,,,165.70136363636362,1009.4054545454545,-2.885909090909091,
2019-01-24,120.15833333333335,216.53416666666666,9.563333333333334,10.308333333333334,6.296666666666667,87.89541666666666,0.0,40.248333333333335,0.0,23.456666666666667,64.14416666666666,,,137.67708333333334,1009.265,-2.7725000000000004,
2019-01-25,101.55409090909092,191.22045454545457,9.467272727272727,10.18590909090909,6.349545454545455,106.05,0.0,31.315,0.0,23.542727272727276,63.64894736842105,,,135.66454545454545,1009.3981818181818,-2.8404545454545453,
2019-01-26,104.14421052631579,177.9578947368421,9.44578947368421,10.214210526315789,6.36,67.74684210526316,,16.211052631578948,,20.887894736842107,82.87666666666667,,,50.49894736842106,1008.1947368421053,-2.783684210526316,
2019-01-27,73.52125,112.82875,9.734583333333333,10.025416666666667,6.32,41.12416666666667,,34.90708333333333,,20.576249999999998,70.02,,,154.42958333333334,1008.0370833333333,-2.78,
2019-01-28,72.4525,120.6375,9.497916666666667,10.075000000000001,6.2925,43.07916666666667,,38.2325,,20.345,66.03833333333334,,,108.93,1007.8991666666667,-2.762916666666667,
2019-01-29,58.022083333333335,107.6125,9.682916666666666,10.109166666666667,6.286666666666666,40.6,,46.528333333333336,,19.015,43.75083333333333,,,199.16916666666668,1007.0949999999999,-2.6970833333333335,
2019-01-30,78.78958333333334,153.76874999999998,10.365,10.460416666666667,6.395,65.04833333333333,,27.519583333333333,0.0,17.701249999999998,46.22333333333333,,,203.34541666666667,1006.43375,-2.58625,
2019-01-31,128.87625,236.91583333333335,10.1225,10.34625,6.335416666666667,89.75916666666666,,29.252499999999998,,18.547083333333333,47.61541666666667,,,178.37249999999997,1006.7891666666666,-2.5120833333333334,
2019-02-01,116.04291666666667,211.36541666666668,10.298333333333334,10.276666666666666,6.406666666666666,79.58521739130435,0.0,10.937916666666666,0.0,20.323333333333334,52.71416666666667,,,177.36791666666667,1007.7525,-2.504166666666667,
2019-02-02,90.46166666666666,183.04250000000002,9.53125,10.287916666666666,6.330416666666667,86.70791666666666,,14.277500000000002,,21.070833333333333,50.598749999999995,,,179.42875,1007.9725,-2.6308333333333334,
2019-02-03,101.18625000000002,205.745,9.745833333333334,10.07375,6.384583333333333,101.39565217391304,0.0,14.284999999999998,0.0,22.232916666666668,48.083333333333336,,,178.13666666666666,1008.4595833333333,-2.634583333333333,
2019-02-04,94.48291666666667,176.05208333333334,9.49875,9.919583333333334,6.33875,91.83791666666667,,16.195,,21.93541666666667,52.612500000000004,,,193.52833333333334,1008.3541666666666,-2.6633333333333336,
2019-02-05,99.09666666666668,172.6470833333333,9.087916666666667,10.020833333333334,6.308333333333334,94.37272727272726,,18.235416666666666,,21.91625,58.85708333333333,,,166.55083333333332,1008.5258333333333,-2.7062500000000003,
2019-02-06,98.34458333333333,195.0041666666667,9.625416666666666,10.124583333333334,6.33125,91.4804347826087,,14.88375,,23.377916666666664,55.53739130434782,,,165.97875000000002,1009.1416666666668,-2.685833333333333,
2019-02-07,120.03916666666667,240.28958333333333,9.539583333333333,10.261666666666667,6.2925,143.8955,,15.216666666666667,,25.326666666666668,57.27041666666667,,,158.42541666666668,1010.085,-2.80125,
2019-02-08,119.40583333333332,206.85333333333335,9.581249999999999,10.606250000000001,6.270833333333333,129.37727272727273,,19.112916666666667,,21.81458333333333,78.05875,,,48.47958333333333,1008.7995833333333,-2.736666666666667,
2019-02-09,63.651250000000005,118.1275,9.238333333333333,10.255833333333333,6.254166666666666,,,23.654583333333335,,20.52541666666667,61.35545454545454,,,165.05541666666667,1008.1220833333333,-2.4004166666666666,
2019-02-10,70.65625,135.76833333333335,9.409166666666666,10.125,6.27875,,,15.579166666666666,,19.154999999999998,55.82818181818182,,,272.46791666666667,1007.1374999999999,-2.3608333333333333,
2019-02-11,87.77583333333332,159.5175,9.4375,10.312083333333334,6.3062499999999995,,,12.1625,,19.665,56.019499999999994,,,262.02125,1007.4433333333333,-2.3941666666666666,
2019-02-12,88.77416666666666,155.55958333333334,9.69125,10.182083333333333,6.3445833333333335,112.7,0.0,14.933333333333332,0.0,20.961666666666666,52.64333333333333,,,232.99249999999998,1005.3608333333333,-2.325833333333333,
2019-02-13,110.07833333333333,193.2458333333333,9.510833333333332,10.269583333333333,6.298749999999999,97.87130434782608,0.0,15.069583333333334,,21.96625,56.51086956521739,,,237.01874999999998,1008.4666666666667,-2.4829166666666667,
2019-02-14,99.72041666666667,181.01791666666668,9.481666666666667,10.099583333333333,6.324166666666667,62.086666666666666,0.0,16.18166666666667,,23.304166666666664,52.32749999999999,,,230.76791666666668,1009.1225,-2.700416666666667,
2019-02-15,87.68166666666667,154.16041666666666,9.18125,9.791666666666666,6.2941666666666665,,0.0,15.554583333333333,,24.33458333333333,57.35958333333334,,,242.71916666666667,1009.4891666666667,-2.4633333333333334,
2019-02-16,24.335714285714285,37.43047619047619,9.166666666666666,9.734583333333333,6.297916666666667,,0.0,17.007083333333334,,23.906666666666666,72.14166666666667,,,252.48749999999998,1009.5591666666666,-2.4066666666666667,
2019-02-17,42.94875,75.96249999999999,9.035,9.739583333333334,6.329999999999999,,0.0,22.795,,22.995833333333334,44.66458333333333,,,281.20166666666665,1008.7966666666666,-2.455,
2019-02-18,60.60791666666666,105.49333333333334,9.029583333333333,9.666666666666666,6.325833333333333,,0.0,22.20958333333333,,21.502499999999998,57.907916666666665,,,266.6295833333333,1008.215,-2.504166666666667,
2019-02-19,103.4575,208.16625,9.724166666666667,10.084583333333333,6.4383333333333335,,0.0,101.055,,24.3125,51.27333333333333,,,259.42541666666665,1009.5229166666667,-2.7220833333333334,
