From Date,PM2.5 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s),AT (degree C),Xylene (ug/m3)
2022-07-18,19.989583333333332,0.7841666666666667,15.8525,8.8175,3.763333333333333,0.3233333333333333,20.247916666666665,0.0,0.09833333333333333,,79.10416666666667,1.8145833333333332,229.78125,106.28125,704.875,0.5916666666666667,27.825416666666666,0.1125
2022-07-19,19.604166666666668,0.7004166666666666,15.604999999999999,8.565416666666666,3.077916666666667,0.27,21.359166666666667,0.0,0.09333333333333334,,68.84375,1.7491666666666665,243.54166666666666,147.07291666666666,706.9375,0.6741666666666667,30.007499999999997,0.10625000000000001
2022-07-20,27.385416666666668,0.6666666666666666,15.735416666666666,8.63,2.6870833333333333,0.2275,24.827916666666667,0.0,0.13583333333333333,,64.41666666666667,1.5479166666666666,156.17708333333334,179.70833333333334,707.5104166666666,0.7116666666666668,34.16375,0.15583333333333335
2022-07-21,22.864583333333332,0.649090909090909,14.524166666666666,7.8808333333333325,1.952173913043478,0.15875,26.540000000000003,0.0,0.18541666666666667,,68.07291666666667,1.7883333333333333,114.83333333333333,132.02083333333334,707.2291666666666,0.8158333333333333,32.163333333333334,0.21291666666666667
2022-07-22,25.052083333333332,0.98375,19.600833333333334,11.080416666666666,2.8641666666666663,0.24041666666666664,22.008333333333336,0.0,0.2916666666666667,,82.375,1.2566666666666666,166.02083333333334,28.1875,706.65625,0.7516666666666666,28.450833333333335,0.33625
2022-07-23,19.5625,0.6856521739130435,12.9475,7.14125,3.4741666666666666,0.305,22.900000000000002,0.0,0.13333333333333333,,80.20833333333333,1.9229166666666666,172.6875,79.40625,704.7083333333334,0.7770833333333332,28.355416666666667,0.15375
2022-07-24,18.625,0.6345833333333334,13.168750000000001,7.228333333333333,3.1820833333333334,0.27958333333333335,23.345416666666665,0.0,0.09041666666666666,,76.71875,1.9779166666666665,231.44791666666666,80.94791666666667,705.90625,0.7529166666666667,28.887916666666666,0.10333333333333333
2022-07-25,22.03125,0.6645833333333333,13.593333333333334,7.508333333333333,2.062173913043478,0.16833333333333333,22.765416666666667,0.0,0.14291666666666666,,72.11458333333333,1.4954166666666666,164.20833333333334,132.95833333333334,708.6041666666666,0.72125,30.31958333333333,0.16458333333333333
2022-07-26,19.333333333333332,0.9031818181818182,17.080416666666668,9.47625,2.237083333333333,0.18958333333333333,24.79125,0.0,0.26333333333333336,,82.66666666666667,1.4825,125.4375,59.270833333333336,710.71875,0.7179166666666666,27.921666666666667,0.3025
2022-07-27,33.302083333333336,1.6686363636363637,17.670833333333334,10.111666666666666,5.58625,0.48875,22.202916666666667,0.0,0.27999999999999997,,76.82291666666667,1.03375,152.03125,121.05208333333333,710.8541666666666,0.7725,30.262083333333333,0.3204166666666667
2022-07-28,52.288333333333334,3.035,27.375,16.702916666666667,3.3524999999999996,0.2920833333333333,18.654999999999998,0.0,0.4825,,75.98958333333333,0.7008333333333333,143.35416666666666,130.88541666666666,712.3333333333334,0.7704166666666666,30.892083333333332,0.5541666666666667
2022-07-29,61.475833333333334,6.255833333333334,33.74916666666667,22.682916666666667,4.479583333333333,0.39458333333333334,16.144583333333333,0.0,0.7279166666666667,,77.73958333333333,0.7645833333333334,139.28125,118.5,711.0416666666666,0.7541666666666668,30.407916666666665,0.8375
2022-07-30,32.25,3.6487499999999997,25.065,15.887500000000001,2.9774999999999996,0.26208333333333333,18.552083333333332,0.0,0.5104166666666666,,70.66666666666667,1.1545833333333333,166.3125,180.97916666666666,709.78125,0.7845833333333333,32.933749999999996,0.5845833333333333
2022-07-31,27.284583333333334,1.0077272727272728,12.882083333333334,6.702083333333333,3.88125,0.33416666666666667,21.26875,0.0,0.3233333333333333,,72.3125,1.1375,117.11125,130.30208333333334,706.40625,0.81875,32.355,0.3745833333333333
2022-08-01,40.072916666666664,1.6179166666666667,17.84875,10.185,3.735,0.325,15.731666666666667,0.0,0.4925,,78.27083333333333,0.8954166666666666,106.10416666666667,110.0625,705.875,0.6829166666666667,31.318749999999998,0.5658333333333333
2022-08-02,37.59722222222222,7.483529411764706,25.60388888888889,18.686666666666667,3.8244444444444445,0.33944444444444444,12.31111111111111,0.0,0.5127777777777778,,74.16666666666667,1.078888888888889,118.25,150.18055555555554,704.8194444444445,0.5950000000000001,30.816111111111113,0.5888888888888889
2022-08-03,34.59615384615385,3.2972727272727274,17.726666666666667,8.46076923076923,4.887692307692308,0.40538461538461534,17.046153846153846,0.0,0.2784615384615385,,67.3076923076923,1.186923076923077,131.03846153846155,138.19230769230768,705.2884615384615,0.7238461538461538,36.98846153846154,0.31923076923076926
2022-08-04,32.083333333333336,1.5641666666666667,16.21,8.764166666666666,3.5366666666666666,0.31166666666666665,19.142083333333332,0.0,0.27458333333333335,,76.78125,1.0425,152.71875,56.041666666666664,704.84375,0.7783333333333333,34.55916666666666,0.3154166666666667
