From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2022-07-03,18.71708333333333,40.65416666666667,5.412916666666667,2.555,5.284166666666667,5.817916666666666,10.625416666666666,0.2125,44.23666666666667,0.24,,0.2579166666666667,0.2733333333333334,,78.18291666666666,1.045,212.30125,233.43235294117648,981.7925,30.39916666666667,0.08833333333333333
2022-07-04,14.044166666666667,33.53958333333333,5.411666666666666,2.5325,5.2820833333333335,5.283333333333333,10.900416666666667,0.19583333333333333,36.49166666666667,0.21875,,0.2354166666666667,0.25,,75.65125,1.414583333333333,230.91208333333336,349.5,980.0516666666666,31.04041666666667,0.09333333333333332
2022-07-05,22.217916666666667,47.29916666666667,5.401666666666666,2.54875,5.2804166666666665,8.706249999999999,10.6875,0.2791666666666667,73.85708333333334,0.31583333333333335,,0.33791666666666664,0.35958333333333337,,74.07666666666667,1.0366666666666666,184.3525,296.47058823529414,982.055,32.183749999999996,0.18791666666666665
2022-07-06,14.16,28.289130434782606,5.428333333333334,2.52,5.2875000000000005,5.685833333333334,10.423333333333334,0.1675,66.38833333333334,0.18833333333333332,,0.2020833333333333,0.21375,,83.87541666666667,1.3116666666666668,212.94291666666666,233.17933333333335,987.5729166666666,29.772499999999997,0.07125
2022-07-07,8.845652173913043,20.268260869565218,5.456666666666667,2.5208333333333335,5.300833333333333,6.721666666666667,10.817083333333334,0.12333333333333334,31.384583333333335,0.13833333333333334,,0.14916666666666667,0.15958333333333333,,75.49333333333333,2.5295833333333335,246.97541666666666,422.164375,987.9154166666667,30.941666666666666,0.08833333333333333
2022-07-08,20.96375,40.17166666666667,5.4125000000000005,2.5375,5.284583333333333,9.962083333333334,10.77625,0.24333333333333332,47.85125,0.2704166666666667,,0.2920833333333333,0.3095833333333333,,75.20666666666666,1.4195833333333334,235.63666666666666,256.5258823529412,984.92625,31.400000000000002,0.06708333333333333
2022-07-09,10.27608695652174,22.78739130434783,5.423333333333333,2.55625,5.3025,7.93,10.652083333333334,0.14958333333333332,60.02583333333333,0.16625,,0.17875,0.18999999999999997,,77.44041666666666,1.22875,188.76166666666666,359.90882352941173,983.8808333333333,30.21666666666667,0.10333333333333333
2022-07-10,18.73375,32.317083333333336,5.437916666666666,2.5425,5.298333333333333,6.471666666666667,10.796666666666667,0.18708333333333335,71.14333333333333,0.21,,0.2275,0.24166666666666667,,77.02208333333333,0.8595833333333333,199.31541666666666,273.0070588235294,985.47375,30.6225,0.13291666666666666
2022-07-11,21.48,39.255833333333335,5.448333333333333,2.4875000000000003,5.2924999999999995,5.845416666666666,10.85125,0.21666666666666667,64.65958333333333,0.24250000000000002,,0.2608333333333333,0.2775,,76.13833333333334,1.1558333333333333,175.115,301.3905555555555,979.6675,30.584166666666665,0.11125
2022-07-12,17.60727272727273,30.697391304347825,5.401666666666666,2.5116666666666667,5.2625,5.771666666666667,10.554583333333333,0.20375000000000001,66.71875,0.22666666666666668,,0.24458333333333335,0.2604166666666667,,76.46416666666667,1.1570833333333332,179.81916666666666,314.7594117647059,983.4179166666667,31.13208333333333,0.08333333333333333
2022-07-13,20.609166666666667,41.50291666666667,5.421666666666667,2.5025,5.269166666666667,5.7804166666666665,11.080833333333333,0.23583333333333334,56.16,0.26291666666666663,,0.28541666666666665,0.30291666666666667,,76.05499999999999,1.4545833333333331,178.53458333333333,296.78000000000003,970.7758333333333,30.660416666666666,0.24416666666666664
2022-07-14,18.53,30.934166666666666,5.447500000000001,2.49125,5.2820833333333335,7.06375,11.321666666666667,0.2920833333333333,49.89666666666667,0.32625,,0.34875000000000006,0.3729166666666666,,82.40875,1.3833333333333335,132.79708333333335,325.2917647058824,979.6179166666667,29.20125,0.1775
2022-07-15,25.544166666666666,51.63458333333333,5.414166666666667,2.5483333333333333,5.28625,6.573333333333333,11.77875,0.38916666666666666,46.43083333333333,0.4354166666666666,,0.4691666666666667,0.50125,,75.31333333333333,1.0945833333333332,183.71708333333333,271.2047058823529,985.3920833333333,30.48,0.09125
2022-07-16,17.819166666666668,45.928333333333335,5.427916666666667,2.5741666666666667,5.30875,8.115833333333333,11.110833333333334,0.2575,52.83217391304348,0.28958333333333336,,0.3104166666666667,0.3283333333333333,,75.06625,1.0704166666666668,201.37958333333333,294.691875,987.3341666666666,32.07875,0.017083333333333332
2022-07-17,13.313913043478262,24.106956521739132,5.406666666666666,2.549166666666667,5.2825,6.194166666666667,10.768749999999999,0.15083333333333335,67.42,0.16708333333333333,,0.18166666666666667,0.19083333333333333,,83.92583333333333,1.1504166666666666,220.80791666666667,154.58733333333333,992.25,29.66875,0.09541666666666666
2022-07-18,10.624583333333334,26.477500000000003,5.425,2.55375,5.307083333333334,4.002083333333333,11.253333333333332,0.11458333333333333,42.916875,0.13041666666666668,,0.13958333333333334,0.14625000000000002,,76.27333333333333,2.5283333333333333,239.38375,286.3177777777778,976.5708333333333,30.335416666666664,0.13791666666666666
2022-07-19,12.695,27.958333333333332,5.4312499999999995,2.4845833333333336,5.270416666666667,3.84625,11.419583333333334,0.17166666666666666,11.036666666666669,0.19291666666666665,,0.20666666666666667,0.22125000000000003,,78.01291666666667,2.2816666666666667,252.39041666666665,257.2457894736842,982.36,30.39833333333333,0.07791666666666666
2022-07-20,17.653333333333332,35.65416666666667,5.409166666666667,2.5570833333333334,5.281666666666666,5.109583333333333,11.132083333333334,0.1825,64.435,0.20458333333333334,,0.22083333333333333,0.235,,82.44458333333334,1.1116666666666666,172.97875,194.989375,979.9883333333333,29.51125,0.10916666666666665
2022-07-21,13.43578947368421,20.74238095238095,5.420000000000001,2.5575,5.2908333333333335,4.372916666666667,11.023333333333333,0.16708333333333333,47.982499999999995,0.18833333333333332,,0.2020833333333333,0.21541666666666667,,85.34208333333333,1.2854166666666667,200.23833333333334,221.16,979.9512500000001,28.651666666666667,0.1025
