From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),Xylene (ug/m3)
2018-07-02,41.05416666666667,93.09041666666667,13.156666666666666,18.798750000000002,31.932916666666667,7.4120833333333325,4.548181818181818,,35.22833333333333,0.9758333333333334,2.262916666666667,31.91,68.88291666666667,2.1041666666666665,158.97,401.25416666666666,4.3475
2018-07-03,31.071250000000003,43.385416666666664,13.11625,18.69333333333333,31.789583333333336,7.4316666666666675,9.285,,20.966666666666665,0.605,2.0529166666666665,25.2075,97.25124999999998,2.1374999999999997,138.865,267.86125,3.5908333333333338
2018-07-04,58.00181818181818,50.737826086956524,18.29,17.81,32.52478260869565,7.072608695652173,11.405909090909091,,21.300869565217393,0.6560869565217391,2.110869565217391,27.196521739130436,83.8008695652174,2.1817391304347824,143.3582608695652,393.1986956521739,3.996521739130435
2018-07-05,36.45541666666667,76.88375,4.6779166666666665,7.467916666666667,11.957500000000001,4.6075,4.6213043478260865,,31.529583333333335,0.7324999999999999,2.214583333333333,29.360416666666666,77.32166666666667,2.405,241.86249999999998,373.92541666666665,4.1049999999999995
2018-07-06,57.346666666666664,118.75375000000001,8.628333333333334,9.158333333333333,17.785,5.577083333333333,10.692272727272726,0.17666666666666667,37.79,1.08375,2.3679166666666664,31.40041666666667,70.77791666666667,2.055,267.44125,436.81541666666664,4.5687500000000005
2018-07-07,51.23166666666666,107.88666666666667,11.38125,9.287083333333333,20.666666666666668,6.763333333333333,6.952608695652174,0.17727272727272728,39.87166666666666,1.0479166666666666,2.4204166666666667,33.035000000000004,61.100833333333334,2.63375,261.22166666666664,441.68625,4.98125
2018-07-08,42.206250000000004,93.86916666666667,11.270416666666668,9.200416666666667,20.472083333333334,6.745833333333334,6.122608695652174,0.4572727272727273,38.82208333333333,0.80625,2.18375,34.040416666666665,58.07041666666667,2.432916666666667,185.74041666666668,464.26416666666665,4.4225
2018-07-09,43.469166666666666,86.34750000000001,11.196956521739128,9.252173913043478,20.448260869565217,6.908260869565218,9.263157894736842,0.18125000000000002,37.68541666666667,0.6670833333333334,2.004166666666667,34.95916666666667,53.990833333333335,1.7175,165.06958333333333,454.52416666666664,3.342916666666667
2018-07-10,53.330000000000005,68.70541666666666,8.868333333333334,10.7875,19.655,7.334166666666667,7.051666666666667,0.23066666666666666,26.035416666666666,0.6966666666666667,2.0783333333333336,32.72958333333333,77.28416666666666,1.8645833333333333,136.535,386.43875,3.814166666666667
2018-07-11,26.763333333333335,44.65083333333334,9.467083333333333,9.976666666666667,19.444583333333334,7.432083333333334,7.298749999999999,0.4826666666666667,30.22583333333333,0.6266666666666666,2.06375,29.748333333333335,85.5575,2.127083333333333,124.99666666666667,344.2733333333333,3.9945833333333334
2018-07-12,36.102,56.32899999999999,10.436,8.759,19.195,7.6385000000000005,5.866,,25.2415,3.4210000000000003,2.6149999999999998,30.1255,88.3715,2.965,105.503,290.514,3.6275
2018-07-13,16.4,33.004285714285714,10.598571428571429,9.007142857142856,18.296,7.667857142857143,11.905384615384614,,17.104285714285716,5.5685714285714285,2.7457142857142856,28.865714285714287,81.06785714285715,2.2014285714285715,119.25142857142858,459.63,2.137857142857143
2018-07-14,21.936363636363634,45.32272727272727,9.994166666666667,9.178181818181818,19.153636363636362,7.677272727272728,7.363636363636363,,37.02727272727273,3.171818181818182,1.9154545454545455,33.18181818181818,63.38727272727272,1.4909090909090907,133.98090909090908,628.7081818181819,2.9918181818181817
2018-07-15,22.31357142857143,43.07214285714286,9.733571428571429,9.424999999999999,19.157857142857143,7.583571428571429,6.985714285714286,,30.821428571428573,2.704285714285714,1.8435714285714284,33.33714285714286,61.79071428571429,1.9528571428571428,140.4385714285714,495.4392857142857,5.681428571428571
2018-07-16,27.890833333333333,46.23708333333334,9.834583333333333,9.416666666666666,18.642916666666668,7.550833333333333,3.135652173913044,0.0,29.40416666666667,2.575833333333333,1.7595833333333333,30.99291666666667,78.82083333333334,2.21375,127.35458333333332,389.50458333333336,5.039166666666667
2018-07-17,22.285999999999998,41.6725,10.07,9.336500000000001,15.933636363636365,7.608,2.743157894736842,0.0,35.5395,1.8056521739130436,1.219090909090909,30.646499999999996,82.44550000000001,1.9949999999999999,121.703,405.5645,3.9872727272727273
2018-07-18,24.847857142857144,53.75933333333333,10.48375,8.83875,15.610624999999999,7.686875000000001,4.36,0.0,39.813125,1.4093333333333333,0.8893333333333333,32.74066666666667,69.42933333333333,1.5633333333333332,157.56312499999999,487.2986666666667,3.17125
2018-07-19,19.02642857142857,56.861999999999995,10.421875,8.71375,15.376315789473683,7.654375,2.777142857142857,0.31799999999999995,40.255625,1.7175,1.0829411764705883,32.6125,69.04875,1.48875,193.008125,523.43125,4.54875
2018-07-20,26.970416666666665,64.14291666666666,10.275833333333333,7.945416666666667,18.22125,6.831666666666667,9.187083333333332,0.43583333333333335,27.405416666666667,2.033333333333333,1.5233333333333334,31.16208333333333,77.31708333333333,1.9174999999999998,177.3758333333333,345.67291666666665,6.175833333333333
2018-07-21,27.874583333333334,59.11208333333334,9.590833333333334,5.988333333333333,15.579166666666666,4.692916666666666,6.036666666666666,0.3933333333333333,31.3325,2.1875,1.6691666666666667,31.47,70.83208333333333,2.2691666666666666,184.68416666666667,453.4175,8.52875
2018-07-22,25.894166666666667,27.121666666666666,9.354583333333332,6.065416666666667,15.42,4.71,3.90875,0.29875,33.975833333333334,1.7533333333333332,1.3304166666666666,29.243750000000002,89.26791666666666,3.1437500000000003,122.49000000000001,320.11583333333334,8.42875
2018-07-23,22.706666666666667,40.68277777777777,9.379444444444445,6.019444444444444,12.646315789473684,4.71,3.9099999999999997,0.41850000000000004,40.32,1.505,0.9019999999999999,30.67777777777778,84.32333333333332,2.5855555555555556,139.90444444444444,448.9144444444444,6.081666666666667
2018-07-24,24.149,48.143,10.292,5.211,10.987499999999999,6.197,3.707,0.27416666666666667,38.480000000000004,1.1421052631578947,0.8976923076923077,30.138333333333335,80.976,2.738,147.78699999999998,474.56666666666666,3.5835714285714286
2018-07-25,28.329166666666666,50.9975,10.724615384615387,4.853076923076923,14.5875,6.704166666666667,3.455,0.36538461538461536,32.17133333333333,1.542,1.1916666666666667,30.268333333333334,84.37333333333333,2.640833333333333,163.68153846153848,506.35833333333335,4.739166666666667
2018-07-26,14.791,31.89272727272727,10.623000000000001,4.834,7.46,6.708333333333333,3.448333333333333,0.1285714285714286,27.596363636363638,0.9307142857142858,0.6285714285714287,29.069,89.769,3.071,123.133,522.2470000000001,1.9573333333333334
2018-07-27,10.425,29.211333333333336,11.286315789473685,5.596666666666667,13.527142857142858,6.05875,2.623125,0.20470588235294118,30.93625,1.3416666666666666,0.8742105263157894,29.062941176470588,87.14882352941176,2.760588235294118,133.64117647058825,512.0670588235294,3.522631578947369
2018-07-28,,30.155,12.476470588235294,6.694705882352942,19.17235294117647,5.32,1.9641176470588235,0.230625,27.145,1.8575,1.41625,30.4775,83.4925,2.415625,175.0922222222222,438.5755555555555,7.99125
2018-07-29,,37.540000000000006,12.699130434782608,6.648125,19.337368421052634,5.304736842105263,1.8894736842105262,0.35736842105263156,26.327222222222222,1.9793749999999999,1.53125,29.421875,81.61687500000001,2.34625,151.8175,439.105625,10.93375
2018-07-30,,50.61,12.671052631578947,6.601000000000001,19.305909090909093,5.31047619047619,2.041904761904762,0.3519047619047619,33.09238095238096,2.1875,1.702,31.901999999999997,70.2655,2.3575,221.9181818181818,487.80550000000005,12.2195
2018-07-31,,61.14272727272728,12.416363636363638,6.634545454545455,19.048636363636362,5.334090909090909,2.1818181818181817,0.2959090909090909,35.975,2.2166666666666663,1.6304761904761906,31.491904761904763,72.10666666666667,2.1630434782608696,179.42217391304348,471.40875,7.7700000000000005
2018-08-01,,61.210952380952385,12.766363636363637,7.218095238095239,19.952272727272728,5.859523809523809,2.2114285714285713,0.17095238095238094,40.460952380952385,1.9566666666666666,1.439047619047619,30.857619047619046,72.11857142857143,2.5166666666666666,135.62857142857143,461.5595238095238,7.130476190476191
2018-08-02,,62.47705882352942,14.062941176470588,8.584117647058823,22.676111111111112,7.140555555555555,3.819375,0.49684210526315786,42.269411764705886,1.8711764705882354,1.3531250000000001,31.020625,67.72,2.5605882352941176,128.08375,479.695625,7.899375
2018-08-03,,147.088,14.177857142857144,8.942857142857143,23.11733333333333,7.08,2.78,0.22375,30.48625,2.0761538461538462,1.5471428571428572,33.44,67.39428571428572,1.9766666666666666,203.29764705882351,587.4285714285714,11.38
2018-08-04,,126.33388888888891,12.448235294117648,8.634117647058824,21.01,5.451764705882353,4.351176470588236,0.14444444444444446,37.82411764705882,1.848235294117647,1.2335294117647058,32.87529411764706,71.38647058823528,1.8499999999999999,178.30058823529413,480.16470588235296,5.985882352941177
2018-08-05,,82.11916666666666,11.475416666666668,8.117916666666668,19.594583333333333,4.027916666666667,5.350416666666667,,33.57083333333333,1.8425,1.2820833333333332,31.504166666666666,78.74916666666667,1.8820833333333333,180.50458333333333,372.73,8.715
2018-08-06,,46.742916666666666,11.705,8.07625,19.7825,3.935,6.751666666666666,,34.69541666666667,1.7616666666666667,1.19,29.038749999999997,90.76833333333333,3.3954166666666663,131.48041666666668,311.81458333333336,7.5183333333333335
2018-08-07,,19.149583333333336,12.656666666666666,7.9175,20.574583333333333,3.5391666666666666,8.475238095238094,,34.437916666666666,1.72375,1.2695833333333333,25.95,98.20875000000001,3.3362499999999997,118.82916666666667,285.60875,7.264583333333333
2018-08-08,,18.249166666666667,13.01391304347826,6.484545454545454,17.436521739130434,3.451578947368421,7.191818181818181,,32.95166666666667,1.9662499999999998,1.41625,27.677916666666665,89.15583333333335,2.3820833333333336,148.375,332.0758333333333,6.576250000000001
2018-08-09,,19.902916666666666,5.5425,7.16875,12.711666666666666,7.7058333333333335,6.848333333333334,,35.55916666666666,1.9654166666666668,1.385,29.665000000000003,82.21958333333333,2.7675,132.95791666666665,349.84041666666667,5.966666666666666
2018-08-10,,39.405,5.6525,7.672916666666667,13.327083333333334,7.570833333333333,8.763333333333334,,34.446666666666665,2.0654166666666667,1.6783333333333335,30.49083333333333,79.44458333333334,1.64125,161.62458333333333,355.2054166666667,9.372083333333334
2018-08-11,,37.57666666666667,5.7250000000000005,7.760416666666667,13.484583333333333,7.427499999999999,8.50625,,29.67125,2.28875,1.9979166666666668,29.833333333333332,88.78125,2.1158333333333332,162.02583333333334,343.06958333333336,11.619166666666667
2018-08-12,,66.77916666666667,5.562083333333334,7.8374999999999995,13.39875,7.437916666666666,8.43,,28.826666666666668,2.0791666666666666,1.7370833333333333,29.95125,92.25,2.07125,146.57958333333332,367.3541666666667,11.765833333333333
2018-08-13,,46.29055555555556,6.351578947368421,8.842777777777776,15.015555555555554,7.217222222222222,6.7938888888888895,,29.289444444444445,1.857222222222222,1.4183333333333334,29.55833333333333,85.23,2.7544444444444443,152.0511111111111,379.05611111111114,8.678888888888888
2018-08-14,,35.54333333333333,9.7675,10.34,20.1075,5.91,7.2425,,38.13,1.8018750000000001,1.3643750000000001,28.804375,84.09875,2.578125,162.965625,492.164375,10.339375
2018-08-15,,31.63888888888889,9.59,10.374444444444444,19.966666666666665,5.944444444444445,8.896666666666668,,33.876666666666665,2.001111111111111,1.6744444444444444,27.49111111111111,91.61,1.7566666666666668,117.36222222222221,219.98666666666668,11.11888888888889
2018-08-16,,61.221428571428575,7.727142857142858,10.2375,18.08,6.201428571428571,6.688571428571429,,36.59571428571429,1.9157142857142857,1.2442857142857142,31.002857142857145,81.84714285714286,2.6514285714285717,118.98714285714286,527.7214285714286,7.3585714285714285
2018-08-17,,49.98,7.37,9.471666666666668,16.841666666666665,5.623333333333334,3.108333333333333,,33.785000000000004,1.9733333333333334,1.3499999999999999,33.11333333333334,69.35333333333334,2.835,132.48499999999999,600.0649999999999,10.256666666666668
2018-08-18,,28.50764705882353,7.218125,9.464117647058824,16.689411764705884,5.665294117647059,6.43235294117647,,39.31,1.8988235294117648,1.4994117647058822,30.69058823529412,79.27176470588236,2.498235294117647,147.1870588235294,394.16411764705884,11.067058823529413
2018-08-19,,24.293333333333333,7.152083333333334,9.465833333333334,16.620416666666667,5.68625,5.062916666666667,,32.61416666666667,1.9020833333333333,1.45125,30.5825,80.18416666666667,2.3033333333333332,187.30125,386.1670833333333,10.766666666666666
2018-08-20,,39.24526315789473,9.25157894736842,10.175263157894738,19.416842105263157,6.193684210526317,5.809473684210526,0.3233333333333333,34.90210526315789,1.9615789473684213,1.3210526315789475,32.474736842105266,75.79,2.3652631578947365,198.76789473684212,460.06789473684205,7.886842105263158
2018-08-21,19.92,38.004615384615384,13.60153846153846,12.153846153846153,25.256923076923076,6.433076923076923,8.057272727272727,0.8869230769230769,32.332307692307694,2.3515384615384614,1.353076923076923,30.444615384615382,82.79846153846155,3.1466666666666665,102.02153846153846,426.73923076923074,4.985384615384616
2018-08-22,,43.10846153846153,14.108461538461539,13.4975,27.64916666666667,6.564166666666666,6.641818181818182,0.045454545454545456,29.602500000000003,5.830000000000001,3.0975,31.5125,80.49833333333333,2.43,185.96846153846155,487.27666666666664,6.449166666666667
2018-08-23,,31.795,12.474117647058824,12.092222222222222,21.23315789473684,7.235882352941177,5.952941176470588,0.0,25.943125,4.894444444444444,2.5755555555555554,29.803125,88.783125,3.286875,134.51388888888889,425.38,7.26736842105263
2018-08-24,,47.277142857142856,14.975384615384616,13.397692307692308,25.64428571428571,6.246875,5.890714285714286,0.0,31.660714285714285,4.684,2.52625,29.358461538461537,85.37153846153845,3.1475,138.55384615384617,339.9171428571429,9.641875
2018-08-25,,,,,,,,,,,,,,,,,
2018-08-26,,,,,,,,,,,,,,,,,
2018-08-27,,71.16,68.8275,32.7475,60.379999999999995,19.3925,26.33,0.0,29.515,2.072,1.046,34.129999999999995,60.85,3.0525,282.11,467.4225,3.214
2018-08-28,,93.23333333333333,16.016000000000002,12.081333333333333,23.366,6.22,6.050714285714285,0.035333333333333335,34.160000000000004,5.074,2.7173333333333334,32.86533333333333,67.54866666666666,2.592,171.61266666666668,418.7006666666667,5.902
2018-08-29,,98.25,12.416666666666666,11.735416666666666,23.76291666666667,3.589166666666667,5.149583333333333,0.0,15.337083333333334,5.8187500000000005,3.3504166666666664,31.072083333333335,81.77583333333332,2.59625,175.38916666666668,348.03624999999994,12.0025
2018-08-30,,73.09473684210526,11.091,10.637368421052633,20.558500000000002,4.8921052631578945,5.221578947368421,0.0,20.736315789473686,5.3295,2.890952380952381,31.586315789473684,78.44105263157896,2.6163157894736844,174.7315,435.37631578947367,7.2785714285714285
2018-08-31,,85.37846153846155,11.977692307692308,9.7005,16.3575,5.989375,5.999375,0.0,28.98933333333333,4.142142857142857,3.5823529411764703,33.08692307692308,66.14538461538461,1.7084615384615385,172.7004761904762,455.8335714285714,4.49
2018-09-01,,74.09266666666667,15.505500000000001,18.524,23.093333333333334,12.23375,5.2,0.0,34.192,4.753333333333333,4.8494117647058825,31.038,76.74600000000001,2.3713333333333333,178.80944444444447,462.59000000000003,7.143529411764706
2018-09-02,,48.94333333333333,12.845,10.27,15.411666666666667,5.77,2.35,0.0,13.49625,4.305555555555555,2.151666666666667,29.94818181818182,82.46900000000001,2.845,148.67,360.77666666666664,1.9233333333333336
2018-09-03,,37.36125,26.016363636363636,13.293571428571429,21.626923076923074,8.5875,3.164285714285714,0.0,20.05875,4.118,4.25,29.956666666666667,80.49875,2.5938461538461537,162.55375,304.7625,5.703636363636364
2018-09-04,,39.82458333333333,17.202083333333334,10.806666666666667,25.620833333333334,7.473333333333334,3.1195833333333334,0.0,23.790833333333335,4.914166666666667,5.83625,29.494583333333335,78.26166666666667,2.2466666666666666,154.7125,357.3245833333333,5.064583333333333
2018-09-05,,64.426,12.3795,10.770000000000001,19.697727272727274,5.9557142857142855,2.210952380952381,0.0,32.04047619047619,4.895,4.7780000000000005,32.388333333333335,64.26333333333334,2.0373684210526317,195.93882352941176,425.76,4.3515
2018-09-06,,84.89625,10.998333333333333,8.30875,19.309583333333332,5.320833333333334,2.3754166666666667,0.0,23.180833333333336,6.940833333333333,7.771666666666667,32.1475,68.565,1.7804166666666665,214.78416666666666,349.6429166666667,6.8429166666666665
2018-09-07,,52.83833333333334,9.595416666666667,7.295416666666667,16.890833333333333,4.6875,2.78375,0.0,19.3775,6.523333333333333,8.393749999999999,29.531666666666666,75.35958333333333,2.7583333333333333,132.62208333333334,322.56458333333336,7.576666666666667
2018-09-08,,25.022916666666664,10.3175,8.0325,18.349166666666665,4.4470833333333335,3.220833333333333,0.0,22.605,5.019166666666666,7.5975,29.08375,69.37333333333333,1.8795833333333334,157.12791666666666,399.8120833333333,8.380416666666667
2018-09-09,,34.14125,10.74,10.714166666666666,21.26875,4.421666666666667,2.895416666666667,0.0,17.607916666666664,5.245833333333334,7.890833333333333,28.552083333333332,77.47041666666667,2.0375,151.60541666666668,301.9725,11.505833333333333
2018-09-10,,44.254999999999995,10.608333333333333,10.779583333333333,21.3875,4.287083333333333,4.163333333333334,0.0,19.701666666666664,5.452916666666667,8.130416666666667,29.625416666666666,75.75541666666668,1.5562500000000001,194.26291666666665,337.85625,11.162916666666668
2018-09-11,,42.58291666666667,16.085,15.82,31.909166666666664,11.32,2.56875,0.0,21.99625,5.414583333333333,8.13125,29.675,72.17833333333333,1.5266666666666666,203.63833333333332,391.60125,11.6
2018-09-12,,46.98833333333334,16.9575,14.538333333333334,31.511666666666667,13.237083333333333,2.932380952380952,0.0,21.112083333333334,4.60125,6.81125,29.184583333333332,79.42,2.0733333333333333,132.76208333333332,343.1970833333333,9.144166666666667
2018-09-13,,87.37791666666668,14.789583333333333,10.900833333333333,25.690833333333334,9.897499999999999,3.09375,0.0,19.480416666666667,4.03125,5.8429166666666665,28.989583333333332,77.3525,2.3833333333333333,160.98125000000002,400.5516666666667,8.594166666666666
2018-09-14,,42.05458333333333,15.626249999999999,11.364583333333334,26.991666666666664,9.417916666666667,2.2642857142857142,0.0,20.118333333333332,3.942083333333333,5.77,28.22,71.95625,2.47125,142.22291666666666,412.05125,9.728333333333333
2018-09-15,,35.788,15.746,11.6265,27.369999999999997,9.302,2.8440000000000003,0.0,20.025,4.079,5.904,28.363999999999997,63.9755,2.6109999999999998,204.3165,369.721,9.998999999999999
2018-09-16,,41.47666666666667,15.672777777777778,11.368888888888888,27.039444444444445,9.336666666666666,2.354117647058824,0.0,22.269444444444446,4.096111111111111,6.0055555555555555,29.513333333333335,56.779444444444444,2.421666666666667,297.1244444444444,444.9605555555556,10.466111111111111
2018-09-17,,58.68625,15.26,11.494166666666667,26.753333333333334,9.484166666666667,3.5091666666666668,0.0,25.08,4.285,6.11625,29.006666666666664,58.553333333333335,1.9416666666666667,268.255,373.4820833333333,10.437083333333334
2018-09-18,,68.6975,15.55625,11.79125,27.347916666666666,9.314166666666667,1.92875,0.0,25.750416666666666,4.417916666666667,6.27,29.437916666666666,55.88916666666666,1.9712500000000002,218.95375,367.7691666666667,10.58
2018-09-19,,81.99083333333333,15.32125,11.690416666666666,27.012916666666666,9.429583333333333,3.3833333333333333,0.0,25.94666666666667,4.5775,6.389583333333333,29.925,60.99791666666667,1.92875,212.48583333333332,372.70875,10.71625
2018-09-20,,87.8725,14.853333333333333,11.290833333333333,26.14333333333333,9.705,2.692083333333333,0.0,28.015,4.34625,6.19125,30.18875,62.280833333333334,2.1641666666666666,178.30041666666668,366.97375000000005,10.501666666666667
2018-09-21,,72.25625000000001,14.782916666666667,11.037083333333333,25.818749999999998,9.8125,2.5789999999999997,0.0,24.12125,4.229583333333333,5.960833333333333,30.125,68.21041666666666,2.53375,125.65791666666667,373.9258333333333,10.299166666666666
2018-09-22,,31.277083333333334,15.849583333333333,10.58625,24.747500000000002,9.535416666666666,4.3187500000000005,0.0,18.080833333333334,3.9791666666666665,5.7941666666666665,25.34583333333333,83.10791666666667,2.8562499999999997,126.04375,251.59625000000003,9.13
2018-09-23,,11.231250000000001,17.604347826086954,3.7369565217391307,21.25304347826087,7.381304347826086,4.827894736842105,0.023749999999999997,10.99,3.876666666666667,5.7225,20.945714285714285,98.99458333333332,2.0725000000000002,151.10458333333332,245.44958333333332,7.322500000000001
2018-09-24,,17.275000000000002,5.171739130434783,0.8069565217391304,5.960869565217391,6.774782608695652,4.951428571428572,0.0,15.9825,5.965238095238095,3.4261904761904765,22.891764705882355,88.05166666666666,3.01,118.75166666666667,355.8641666666667,6.776666666666666
2018-09-25,,29.88,6.4775,1.4291666666666665,7.9070833333333335,4.463333333333334,2.8899999999999997,0.0,11.895416666666668,13.24375,0.835,,85.24249999999999,0.9583333333333334,202.25958333333332,410.26,12.612083333333333
2018-09-26,,84.49315789473684,4.761052631578947,1.391578947368421,6.151052631578947,4.174736842105263,6.56,0.0,10.764736842105263,18.111052631578946,1.7373684210526315,,89.89684210526316,1.1963157894736842,256.26736842105265,317.6615789473684,15.699473684210528
2018-09-27,,94.03217391304347,6.153478260869565,5.250869565217391,11.402608695652173,6.939130434782609,4.491739130434783,0.04391304347826087,16.710869565217394,17.596086956521738,1.1365217391304347,26.381666666666664,81.23260869565217,11.513846153846155,216.69739130434783,364.9756521739131,13.754347826086958
2018-09-28,,92.65625,10.551250000000001,11.945,22.505,12.163333333333334,6.000416666666666,0.0,19.485,21.965416666666666,1.1312499999999999,26.209047619047617,76.86083333333333,36.81384615384615,222.24166666666667,375.9158333333333,15.124583333333334
2018-09-29,,47.10166666666667,13.93,14.478333333333333,28.407916666666665,11.31375,6.493333333333333,0.0,17.28708333333333,14.803333333333333,0.98875,,69.92583333333333,38.089999999999996,262.4916666666667,391.88041666666663,14.6275
2018-09-30,,84.28750000000001,11.637916666666667,14.132916666666667,25.771666666666665,10.910833333333334,6.257916666666667,0.0,20.194583333333334,17.666666666666668,1.5866666666666667,,66.36416666666666,35.90857142857143,287.64166666666665,370.83708333333334,15.493333333333334
2018-10-01,,121.29041666666666,10.729999999999999,14.807083333333333,25.53916666666667,11.047083333333333,6.496666666666667,0.0,20.758750000000003,17.892500000000002,1.6425,28.05333333333333,71.98833333333333,38.12866666666666,196.89833333333334,357.94374999999997,15.245
2018-10-02,,130.25208333333333,10.57625,15.032916666666667,25.61,10.85125,5.864166666666667,0.0,20.87125,16.91208333333333,1.5529166666666665,32.8225,68.61375,35.22882352941176,216.98083333333332,347.6670833333333,15.188333333333333
2018-10-03,,133.11217391304348,10.623913043478261,14.324782608695653,24.915217391304346,10.634782608695652,6.607826086956521,0.0,17.480434782608697,16.182173913043478,1.4556521739130432,37.82578947368421,69.53956521739131,33.5025,212.69739130434783,338.14434782608697,14.649565217391304
2018-10-04,,78.79695652173913,12.759565217391305,18.941739130434783,31.70173913043478,10.081739130434782,6.6425,0.0,20.291304347826088,14.46391304347826,1.0330434782608697,23.89,48.70782608695652,30.27904761904762,196.7608695652174,450.6869565217391,13.297391304347824
2018-10-05,,66.48,11.22090909090909,17.163636363636364,28.386363636363637,9.632727272727273,6.303636363636364,0.0,20.63909090909091,10.110000000000001,0.8809090909090909,36.63818181818181,45.46909090909091,40.67666666666667,290.69272727272727,375.4790909090909,8.68
2018-10-06,,100.56875000000001,12.987916666666665,16.049583333333334,29.037499999999998,9.79625,6.206666666666667,0.0,17.910416666666666,14.745416666666666,1.3475000000000001,42.47666666666667,51.95791666666667,39.33888888888889,285.93916666666667,376.74083333333334,12.86125
2018-10-07,,194.55916666666667,10.627083333333333,15.244583333333333,25.872500000000002,9.967916666666666,6.737916666666667,0.0,23.7175,17.232083333333332,1.6275000000000002,43.83,52.46125,34.587333333333326,260.22083333333336,354.9704166666667,14.645833333333334
2018-10-08,,151.53875000000002,11.024166666666666,12.4325,23.457083333333333,11.562916666666666,4.815,0.0,21.69666666666667,16.506666666666668,1.2379166666666668,39.714000000000006,54.87958333333333,16.774285714285714,125.02,317.91375,10.27125
2018-10-09,,87.86416666666666,12.71375,11.1025,23.815833333333334,13.530000000000001,3.7175,0.0,8.510833333333332,21.24416666666667,0.6958333333333333,26.349999999999998,54.41625,4.055833333333333,192.01999999999998,350.5995833333333,9.03125
2018-10-10,,136.95666666666668,16.094166666666666,14.781666666666666,30.87625,17.24125,4.215,0.0,18.06380952380952,19.789583333333333,1.1966666666666665,24.044999999999998,64.55333333333333,3.1133333333333333,175.00291666666666,304.7733333333333,10.300416666666667
2018-10-11,,150.17083333333332,22.3625,21.767916666666665,44.13041666666667,24.057083333333335,6.246666666666666,0.0,20.730833333333333,19.350833333333334,1.0983333333333334,,66.17625,3.768333333333333,126.98875,353.9529166666666,7.7275
2018-10-12,,152.48416666666665,28.328333333333333,27.535833333333333,55.865,25.322916666666668,6.423333333333333,0.0,17.262916666666666,17.312083333333334,1.3354166666666665,,63.47416666666666,2.6787500000000004,208.46375,339.98583333333335,13.052083333333334
2018-10-13,,216.58583333333334,27.1825,26.10875,53.287083333333335,24.696250000000003,5.499583333333334,0.0,18.054583333333333,20.140833333333333,1.7391666666666667,,61.145,3.0275,269.46583333333336,330.9558333333334,14.718333333333334
2018-10-14,,273.17083333333335,25.813333333333333,26.491249999999997,52.303333333333335,24.717916666666667,6.875,0.0,18.5975,15.058749999999998,2.0258333333333334,,59.04541666666666,3.0116666666666667,250.41625,322.39,14.566249999999998
2018-10-15,,222.29625,18.480416666666667,23.0,42.085,20.75125,6.422916666666667,0.09166666666666667,25.10625,13.040833333333333,1.7966666666666666,,62.2925,2.9941666666666666,164.71,317.3391666666667,10.639166666666666
2018-10-16,,120.53238095238095,12.194285714285714,18.415238095238095,31.608571428571427,18.014285714285716,6.13,0.0,30.730476190476192,9.505714285714285,1.1157142857142857,,52.357142857142854,4.174761904761905,102.15857142857142,326.6904761904762,7.711428571428572
2018-10-17,,123.48,14.528333333333334,20.125833333333333,35.65541666666667,18.627916666666668,5.966666666666666,0.0,23.215833333333332,12.364166666666668,1.43,,55.919999999999995,3.7741666666666664,141.99833333333333,295.38625,9.685833333333333
2018-10-18,,105.96458333333334,15.151666666666666,20.934583333333332,37.086666666666666,18.745416666666667,5.5425,0.012916666666666667,22.515,13.44,1.6033333333333335,,55.00083333333333,3.1279166666666662,217.2904166666667,326.835,10.676250000000001
2018-10-19,,112.77666666666666,16.68625,23.022499999999997,40.708333333333336,18.763749999999998,6.5929166666666665,0.0,21.719166666666666,12.17875,1.5491666666666666,,50.07750000000001,3.1283333333333334,249.38625000000002,321.5783333333333,10.429583333333333
2018-10-20,,90.50416666666666,18.137916666666666,25.62125,44.75,18.591666666666665,6.292916666666667,0.0,18.324166666666667,13.249166666666667,1.1854166666666666,,48.03666666666667,2.970833333333333,229.67666666666665,333.2504166666667,9.13
2018-10-21,45.11916666666667,142.82,24.15,29.1245,41.6725,16.9645,5.562916666666666,0.007083333333333334,18.564583333333335,13.251249999999999,1.7229166666666667,,49.64000000000001,2.789230769230769,229.46230769230772,316.66625,12.217500000000001
2018-10-22,58.665416666666665,181.14833333333334,31.055833333333336,29.160833333333333,57.729166666666664,15.94,5.005,0.0,18.57708333333333,14.790833333333333,1.9345833333333333,,53.09958333333333,,,300.80625000000003,11.153333333333334
2018-10-23,48.21875,142.62333333333333,25.11583333333333,23.770833333333332,48.42166666666666,14.574166666666665,6.26125,0.0,22.87708333333333,12.839166666666666,1.6775,22.360000000000003,49.1875,,,308.2233333333333,9.455833333333333
2018-10-24,61.44916666666666,183.65416666666667,26.469166666666666,24.767083333333332,50.44125,14.8175,6.582916666666667,0.012499999999999999,21.253333333333334,13.051250000000001,1.5091666666666665,21.601249999999997,49.84958333333333,1.172,232.51999999999998,304.7925,8.553333333333333
