From Date,PM2.5 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s),RF (mm),Xylene (ug/m3),AT (degree C)
2010-12-16,,177.90047619047618,84.42916666666666,201.03555555555556,13.6725,4.296666666666667,23.950833333333335,1.0271428571428571,4.713809523809524,19.55333333333333,73.81583333333333,1.11,248.52625,100.23375,751.6704166666667,-0.23916666666666667,0.0,1.990952380952381,19.55333333333333
2010-12-17,,207.2935,95.99083333333333,244.49875,19.186249999999998,4.294583333333333,1.7766666666666666,1.1995652173913043,7.82304347826087,16.450833333333332,73.59166666666667,1.1345833333333333,235.34291666666664,92.735,751.67125,-0.22375,0.0,2.932608695652174,16.450833333333332
2010-12-18,,155.93666666666667,60.56,179.74157894736842,22.938636363636363,4.849583333333333,4.707916666666667,1.10625,5.5616666666666665,14.974166666666667,75.76916666666666,1.875,286.7858333333333,94.02083333333333,751.6745833333333,-0.27999999999999997,0.0,1.2670833333333333,14.974166666666667
2010-12-19,,10.02875,31.825,43.42916666666667,6.41125,2.342916666666667,0.5004166666666666,0.755,1.4483333333333333,13.944166666666666,73.10541666666667,2.5679166666666666,306.6929166666667,101.50375000000001,751.7687500000001,-0.32166666666666666,0.0,0.43291666666666667,13.944166666666666
2010-12-20,,10.0925,31.175833333333333,42.712916666666665,5.9629166666666675,2.1716666666666664,0.5,0.5854166666666666,1.1766666666666667,14.525416666666667,70.6975,3.182916666666667,301.52458333333334,109.26041666666667,751.75625,-0.3458333333333334,0.0,0.47458333333333336,14.525416666666667
2010-12-21,,47.109583333333326,39.55125,86.66541666666667,6.035416666666666,2.73875,0.5004166666666666,0.7791666666666667,2.637916666666667,13.90125,72.09583333333333,2.14,296.73875,100.58083333333333,751.6658333333334,-0.28583333333333333,0.0,1.115,13.90125
2010-12-22,,110.68083333333334,48.749583333333334,159.1625,19.880416666666665,3.885,0.4995833333333333,1.1300000000000001,5.1125,13.704583333333334,75.20791666666666,1.0591666666666666,149.59708333333333,93.43624999999999,751.5391666666666,-0.22041666666666668,0.0,1.07125,13.704583333333334
2010-12-23,,56.138749999999995,34.71208333333333,90.77125000000001,6.424166666666667,3.48,0.5004166666666666,1.0254166666666666,3.1354166666666665,13.90375,75.71791666666667,1.4691666666666665,80.39166666666667,90.83916666666666,751.5633333333334,-0.20875,0.0,0.7600000000000001,13.90375
2010-12-24,,78.74666666666667,43.72833333333333,122.29708333333333,10.186666666666666,3.658333333333333,0.4995833333333333,1.1529166666666668,3.7266666666666666,14.846666666666666,75.95416666666667,1.2295833333333333,197.45458333333332,84.84416666666667,751.6320833333334,-0.22541666666666668,0.0,1.1629166666666666,14.846666666666666
2010-12-25,,46.5275,43.029583333333335,89.0575,8.29391304347826,3.1824999999999997,0.7508333333333334,1.1158333333333335,2.97125,12.752083333333333,79.37041666666667,1.9533333333333334,317.4575,66.37166666666667,751.63,-0.2704166666666667,0.0,0.67875,12.752083333333333
2010-12-26,,37.329166666666666,41.7925,79.12166666666667,4.6154166666666665,3.18,8.044166666666667,1.2225,3.8541666666666665,10.317083333333334,78.49708333333334,1.5079166666666666,220.4675,65.9075,751.6679166666667,-0.23666666666666666,0.0,1.1900000000000002,10.317083333333334
2010-12-27,,103.76375,65.36375,169.12708333333333,11.785833333333334,3.984583333333333,11.6225,1.4833333333333334,6.87,11.32,75.81166666666667,1.3866666666666667,211.2854166666667,73.46249999999999,751.6895833333333,-0.22833333333333336,0.0,2.1370833333333334,11.32
2010-12-28,,89.04166666666667,68.8175,157.85666666666665,19.242916666666666,3.6208333333333336,2.339166666666667,1.6137500000000002,7.178333333333334,10.815833333333332,80.13791666666667,1.5354166666666667,248.9991666666667,29.150833333333335,751.6995833333334,-0.2383333333333333,0.0,2.1320833333333336,10.815833333333332
2010-12-29,,62.223749999999995,46.084583333333335,108.30416666666667,9.885416666666666,3.026666666666667,4.445416666666667,1.1366666666666667,4.5775,14.074166666666668,79.57125,1.2129166666666666,233.0041666666667,46.02791666666667,751.6737499999999,-0.24083333333333334,0.0,1.8012500000000002,14.074166666666668
2010-12-30,,55.79791666666667,44.24333333333333,99.87,10.786666666666667,3.2429166666666664,2.8662500000000004,1.1233333333333333,5.780833333333334,14.6475,81.22500000000001,1.6466666666666665,157.84,35.2175,751.5970833333334,-0.23208333333333334,0.03125,1.93,14.6475
2010-12-31,,14.040833333333333,14.491666666666667,28.532083333333333,3.365,1.6666666666666667,10.625,0.49833333333333335,1.5275,12.205833333333333,80.38666666666667,3.0341666666666662,309.91833333333335,106.02291666666667,751.6070833333333,-0.36375,0.0,0.5329166666666666,12.205833333333333
2011-01-01,,10.619166666666667,8.530833333333334,19.143333333333334,2.3208333333333333,1.6020833333333335,12.761666666666665,0.4254166666666666,1.0574999999999999,9.420416666666666,79.25625000000001,3.392916666666667,314.4841666666667,96.74583333333334,751.6733333333333,-0.37958333333333333,0.0,0.31124999999999997,9.420416666666666
2011-01-02,,7.942916666666666,6.375416666666666,14.253333333333332,1.6270833333333332,1.39875,15.769166666666665,0.29750000000000004,0.7675,8.010833333333332,79.63375,3.5391666666666666,316.7625,92.3175,751.6779166666666,-0.385,0.0,0.15208333333333332,8.010833333333332
