From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),RF (mm),AT (degree C)
2016-07-17,11.387826086956522,24.67739130434783,16.39391304347826,51.42521739130434,37.22347826086956,11.023181818181818,4.300909090909091,0.7630434782608696,11.150434782608695,0.9469565217391305,9.11,33.713478260869564,68.02521739130434,0.8552173913043479,326.0,148.50347826086957,,0.2482608695652174,0.11000000000000001,0.15217391304347827,23.952173913043477
2016-07-18,14.29875,37.74666666666666,23.960416666666664,45.45791666666667,39.98,9.736521739130435,4.044782608695653,0.97625,16.390416666666667,0.6966666666666667,8.287916666666666,33.65083333333333,71.09375,1.4058333333333335,211.04166666666666,111.4375,,0.20625000000000002,0.275,0.06083333333333333,23.031666666666666
2016-07-19,10.643333333333333,37.56944444444444,16.65277777777778,45.903333333333336,34.77666666666667,9.798333333333334,5.523333333333333,0.20222222222222222,16.392222222222223,0.6027777777777777,7.070555555555555,33.21277777777778,73.80000000000001,1.551111111111111,107.16222222222223,25.08388888888889,,0.2744444444444445,0.25333333333333335,0.2611111111111111,21.591666666666665
2016-07-20,12.534117647058823,40.74,24.265882352941176,45.021764705882354,39.94411764705882,9.070625,5.221875,0.9311764705882353,13.725882352941177,0.5058823529411764,6.433529411764706,32.47764705882353,71.44117647058823,1.633529411764706,233.96588235294118,109.63176470588235,,0.11176470588235295,0.11176470588235295,0.3776470588235294,22.101764705882353
2016-07-21,19.8325,38.5,18.0825,46.6875,36.205,9.4775,4.2875000000000005,5.4375,12.9925,0.5875,5.7675,33.06,70.0425,1.9,343.25,204.79,,0.2875,0.2825,0.0,23.08
2016-07-22,8.083,27.6,15.45,51.7,36.694,8.267,5.093333333333334,0.43100000000000005,14.893,0.752,6.093,32.471,69.983,1.5699999999999998,75.05,133.975,,-0.1,0.15,1.08,22.619999999999997
2016-07-23,11.711538461538462,37.65923076923077,31.20384615384615,40.894615384615385,43.07923076923077,8.165000000000001,4.303333333333334,1.0815384615384616,14.275384615384613,0.48846153846153845,4.940769230769231,32.12769230769231,73.10307692307693,1.6092307692307695,72.71153846153847,98.38461538461539,,-0.08846153846153847,0.16692307692307692,1.1823076923076923,21.01153846153846
2016-07-24,12.12909090909091,29.507272727272724,14.173636363636364,58.85,39.23636363636364,9.716363636363637,4.684545454545455,0.46727272727272723,13.78,0.879090909090909,8.105454545454545,33.11272727272728,69.45454545454545,0.6909090909090909,38.31818181818182,76.93181818181819,,0.16636363636363638,0.2545454545454545,0.6509090909090909,23.776363636363637
2016-07-25,14.073888888888888,34.17611111111111,20.058888888888887,54.22833333333333,41.36888888888889,9.167777777777777,4.955555555555556,0.5388888888888889,13.845,0.9811111111111112,7.976111111111111,32.75222222222222,80.56055555555555,1.1288888888888888,29.907222222222224,61.60166666666666,,0.13,0.32722222222222225,1.6733333333333333,21.161666666666665
2016-07-26,14.112173913043478,34.63086956521739,23.306956521739128,55.51260869565217,44.33434782608696,9.250909090909092,3.955909090909091,2.21304347826087,13.921363636363635,0.961304347826087,7.6408695652173915,33.30695652173913,77.24652173913044,0.9808695652173912,30.231739130434786,129.7104347826087,,0.1565217391304348,0.24956521739130436,0.7043478260869565,22.660869565217393
2016-07-27,23.83,49.48666666666667,8.334583333333333,53.220416666666665,32.13166666666667,9.894166666666667,5.074347826086957,0.83,12.696956521739128,0.97375,7.791250000000001,33.0375,79.05916666666667,0.9249999999999999,28.072916666666668,150.57625,,0.30125,0.18333333333333335,0.7916666666666666,22.861666666666665
2016-07-28,13.390625,28.8125,29.391875,57.290625,49.78625,8.646666666666667,4.399333333333333,1.494375,16.1975,1.21875,8.3375,32.75375,75.875,0.91125,29.87,200.844375,,0.329375,0.33125,2.310625,23.314375
2016-07-29,7.590416666666667,20.836666666666666,16.995,47.92583333333334,36.01583333333333,8.327083333333333,5.558260869565218,0.84875,14.032608695652174,0.82,7.415416666666666,32.809583333333336,77.28083333333333,1.2958333333333334,29.95125,154.73916666666668,,0.3408333333333333,0.22041666666666668,1.6183333333333334,21.787916666666664
2016-07-30,10.930416666666666,28.020833333333332,21.065416666666668,43.544999999999995,36.882083333333334,7.646521739130435,5.315652173913044,0.91375,15.436666666666667,0.6283333333333333,5.44125,32.46875,76.72500000000001,1.4770833333333335,30.50375,81.98625,,0.27125,0.2125,1.2550000000000001,21.27958333333333
2016-07-31,10.67,29.534583333333334,21.25,37.545833333333334,34.0825,7.379130434782609,5.445217391304348,0.8045833333333333,16.633750000000003,0.5750000000000001,5.323333333333333,32.66458333333333,73.045,1.5808333333333333,38.316250000000004,78.07291666666667,,0.11166666666666665,0.1708333333333333,1.0225,21.832916666666666
