From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),CH4 (ug/m3),AT (degree C),RF (mm)
2017-12-16,,156.76166666666668,6.697391304347826,25.03782608695652,32.53695652173913,,18.45782608695652,,14.881666666666668,,,,,,,,,,,,,
2017-12-17,,162.72541666666666,5.829166666666667,23.836250000000003,30.16541666666667,,17.929583333333333,,17.572916666666668,,,,,,,,,,,,,
2017-12-18,,199.95833333333334,5.0929166666666665,23.27541666666667,29.110416666666666,,20.90875,,19.3125,,,,,,,,,,,,,
2017-12-19,,207.0904347826087,6.784782608695653,28.53304347826087,36.21565217391304,,17.75695652173913,,12.11875,,,,,,,,,,,,,
2017-12-20,,137.03791666666666,5.814583333333334,21.972083333333334,28.295416666666668,,15.767916666666666,,15.13875,,,,,,,,,,,,,
2017-12-21,,152.68208333333334,11.960833333333333,27.82375,40.30416666666667,,14.132083333333334,,13.463333333333333,,,,,,,,,,,,,
2017-12-22,,173.57304347826087,9.449565217391305,23.143478260869564,33.66347826086957,,14.936666666666667,,14.198749999999999,,,,,,,,,,,,,
2017-12-23,,168.04375000000002,6.904166666666666,22.281666666666666,29.6975,,15.531666666666666,,16.06833333333333,,,,,,,,,,,,,
2017-12-24,,204.00208333333333,5.587083333333333,26.144583333333333,32.23583333333333,,15.395833333333334,,17.745416666666667,,,,,,,,,,,,,
2017-12-25,,187.3075,5.585833333333333,26.484583333333333,32.64083333333333,,16.03125,,16.533333333333335,,,,,,,,,,,,,
2017-12-26,,159.52347826086955,4.578695652173913,24.15521739130435,30.69695652173913,,15.87,,20.47875,,,,,,,,,,,,,
2017-12-27,,181.85083333333333,5.282916666666666,28.558333333333334,34.35875,,19.080000000000002,,19.585833333333333,,,,,,,,,,,,,
2017-12-28,,156.91125,6.803125,26.822499999999998,34.097500000000004,,20.48,,15.408125,,,,,,,,,,,,,
2017-12-29,,159.4181818181818,3.098,13.847999999999999,23.528,,19.99230769230769,,18.93,,,,,,,,,,,,,
2017-12-30,,179.31833333333336,4.029999999999999,13.922,21.738,,19.47041666666667,,14.386250000000002,,,,,,,,,,,,,
2017-12-31,,158.25,5.723000000000001,27.176,33.381,,15.11421052631579,,12.455789473684211,,,,,,,,,,,,,
2018-01-01,,190.91,7.331363636363636,31.75272727272727,40.29,,17.477826086956522,,13.485833333333334,,,,,,,,,,,,,
2018-01-02,,165.52958333333333,5.845416666666666,23.68166666666667,30.0525,,18.69125,,15.180416666666666,,,,,,,,,,,,,
2018-01-03,,187.68375,7.372608695652174,28.137391304347826,36.547826086956526,,20.327391304347824,,14.706666666666665,,,,,,,,,,,,,
2018-01-04,,174.05416666666667,5.44,27.985,33.92458333333334,,18.078333333333333,,17.530833333333334,,,,,,,,,,,,,
2018-01-05,,200.5563636363636,9.135,33.124545454545455,42.75181818181818,,18.032727272727275,,13.80181818181818,,,,,,,,,,,,,
2018-01-06,,191.9729166666667,10.819166666666668,34.893750000000004,46.20875,,19.076249999999998,,13.957916666666668,,,,,,,,,,,,,
2018-01-07,,187.17666666666665,10.475,39.02,49.98375000000001,,20.7925,,14.824583333333335,,,,,,,,,,,,,
2018-01-08,,196.68391304347824,6.259565217391304,30.627826086956524,37.89826086956521,,18.52875,1.015,18.523333333333333,,,,,,,,,,,,,
2018-01-09,,242.33727272727273,5.4626086956521736,32.13434782608696,38.07304347826087,,17.317391304347826,0.6478260869565218,18.738260869565217,,,,,,,,,,,,,
2018-01-10,,221.4469565217391,8.612499999999999,39.248333333333335,49.68375,,17.771666666666665,0.7679166666666667,17.827826086956524,,,,,,,,,,,,,
2018-01-11,,247.18625,6.3495833333333325,41.5375,48.76958333333334,,9.902083333333334,0.8920833333333333,17.799166666666668,,,,,,,,,,,,,
2018-01-12,,255.82791666666665,7.2250000000000005,37.84791666666667,45.54624999999999,,16.707083333333333,0.9,18.379166666666666,,,,,,,,,,,,,
2018-01-13,,268.74125,7.482500000000001,41.04,49.025,,15.279583333333333,1.0883333333333334,16.887916666666666,,,,,,,,,,,,,
2018-01-14,,242.19083333333333,5.727916666666666,28.95958333333333,35.38166666666667,,8.2175,0.85125,14.874583333333334,,,,,,,,,,,,,
2018-01-15,,210.04227272727275,9.252173913043478,36.33565217391305,46.99565217391305,,12.812916666666666,0.8141666666666666,15.441739130434783,,,,,,,,,,,,,
2018-01-16,,213.95916666666668,11.002916666666666,41.32208333333333,52.83208333333334,,16.583333333333332,0.88625,17.03291666666667,,,,,,,,,,,,,
2018-01-17,,217.26999999999998,7.0660869565217395,41.267391304347825,48.83826086956522,,18.26625,0.8670833333333333,16.650000000000002,,,,,,,,,,,,,
2018-01-18,,185.3808695652174,6.182307692307693,27.733076923076922,41.36,,13.936250000000001,0.7216666666666667,15.786666666666667,,,,,,,,,,,,,
2018-01-19,,198.46083333333334,12.934166666666668,38.9,53.90625,,18.8675,0.8829166666666667,16.07,,,,,,,,,,,,,
2018-01-20,,202.60652173913041,13.691304347826087,44.62826086956522,59.69826086956522,,18.902083333333334,0.80625,18.034583333333334,,,,,,,,,,,,,
2018-01-21,,210.08375,10.388260869565217,36.69260869565217,50.77434782608695,,15.950416666666667,0.8570833333333333,18.465416666666666,,,,,,,,,,,,,
2018-01-22,,201.48000000000002,,,,,15.283333333333333,0.8604166666666667,15.839583333333332,,,,,,,,,,,,,
2018-01-23,,211.88916666666668,9.344545454545456,46.13045454545455,58.47727272727273,,24.587500000000002,0.7475,19.59208333333333,,,,,,,,,,,,,
2018-01-24,,137.13916666666668,12.088333333333333,31.094166666666666,43.70916666666667,,21.625,0.5541666666666666,19.459166666666665,,,,,,,,,,,,,
2018-01-25,,152.67904761904762,8.82090909090909,28.038636363636364,37.57454545454545,,13.769130434782609,0.5882608695652174,15.027826086956521,,,,,,,,,,,,,
2018-01-26,,196.62041666666667,10.775833333333333,47.955000000000005,59.224583333333335,,21.195416666666667,0.6829166666666667,15.582916666666668,,,,,,,,,,,,,
2018-01-27,,174.12333333333333,9.224166666666667,38.0025,47.73083333333333,,15.580833333333333,0.5883333333333334,16.288333333333334,,,,,,,,,,,,,
2018-01-28,,176.26208333333332,8.69,35.17125,44.37291666666667,,18.97125,0.6220833333333333,17.227083333333333,,,,,,,,,,,,,
2018-01-29,,132.45333333333335,10.453333333333333,27.677916666666665,40.38666666666666,,18.14217391304348,0.5945833333333334,19.269583333333333,,,,,,,,,,,,,
2018-01-30,,115.73208333333334,6.324583333333333,26.300416666666667,33.11416666666667,,20.661666666666665,0.5275,23.675,,,,,,,,,,,,,
2018-01-31,,156.81708333333333,7.167916666666667,38.415416666666665,46.79208333333333,,31.3475,0.46208333333333335,19.8225,,,,,,,,,,,,,
2018-02-01,,233.9154166666667,8.740416666666667,45.26958333333334,54.51666666666667,,18.090416666666666,0.7733333333333333,17.8025,,,,,,,,,,,,,
2018-02-02,,211.81782608695653,12.032083333333333,38.558749999999996,51.9475,,22.37391304347826,0.6329166666666667,19.074583333333333,,,,,,,,,,,,,
2018-02-03,,164.9781818181818,9.358181818181817,35.36636363636364,45.2359090909091,,26.524545454545454,0.5968181818181818,19.785,,,,,,,,,,,,,
2018-02-04,,,,,,,,,,,,,,,,,,,,,,
2018-02-05,,130.86909090909091,4.828181818181818,29.485454545454544,36.17454545454546,,34.31666666666666,0.3658333333333333,23.863636363636363,,,,,,,,,,,,,
2018-02-06,,274.79842105263157,5.8245,30.497500000000002,36.798,,19.0595,0.47181818181818186,19.176315789473687,,,,,,,,,,,,,
2018-02-07,,142.60260869565218,5.06375,28.909166666666668,36.067083333333336,,31.385217391304348,0.39749999999999996,22.619583333333335,,,,,,,,,,,,,
2018-02-08,,174.87041666666667,4.940833333333333,35.066250000000004,40.500416666666666,,31.013333333333335,0.4691666666666667,21.8,,,,,,,,,,,,,
2018-02-09,,104.40249999999999,5.763750000000001,23.715,30.509583333333335,,18.433043478260867,0.34791666666666665,17.571666666666665,,,,,,,,,,,,,
2018-02-10,,138.06166666666667,5.87625,27.208333333333332,33.56,,25.5675,0.5320833333333334,19.725833333333334,,,,,,,,,,,,,
2018-02-11,,170.155,7.342083333333334,35.57041666666667,43.42583333333334,,17.829583333333332,0.5499999999999999,19.999166666666667,,,,,,,,,,,,,
2018-02-12,,171.44652173913045,4.035416666666666,28.442916666666665,34.64875,,23.47375,0.5029166666666667,25.685833333333335,,,,,,,,,,,,,
2018-02-13,,165.55958333333334,4.1175,30.40041666666667,35.02333333333333,,23.733333333333334,0.49,22.660416666666666,,,,,,,,,,,,,
2018-02-14,,106.71952380952382,4.8,34.7275,40.2855,,22.431428571428572,0.4019047619047619,18.602,,,,,,,,,,,,,
2018-02-15,,143.82,5.576666666666667,29.14625,35.22083333333333,,18.357083333333332,0.5229166666666667,20.87,,,,,,,,,,,,,
2018-02-16,,166.89416666666668,6.41125,39.83416666666667,46.74541666666667,,20.192916666666665,0.6208333333333333,20.39708333333333,,,,,,,,,,,,,
2018-02-17,,192.56869565217391,7.182608695652173,36.420869565217394,44.082173913043476,,19.284347826086957,0.615,19.944583333333334,,,,,,,,,,,,,
2018-02-18,,160.07583333333335,6.148333333333333,29.093333333333334,35.74208333333333,,26.732083333333332,0.41041666666666665,24.609583333333333,,,,,,,,,,,,,
2018-02-19,,109.7275,5.015,27.481875,33.6125,,21.12391304347826,0.3695833333333334,18.327916666666667,,,,,,,,,,,,,
2018-02-20,,94.30466666666666,3.91,6.2700000000000005,11.56,,19.260666666666665,0.358,19.514,,,,,,,,,,,,,
2018-02-21,,121.51473684210525,4.402105263157895,18.443684210526317,23.333157894736843,,25.90736842105263,0.3336842105263158,20.41894736842105,,,,,,,,,,,,,
2018-02-22,,156.13944444444445,5.053333333333333,24.973888888888887,30.52722222222222,,16.950555555555557,0.41277777777777774,20.028888888888886,,,,,,,,,,,,,
2018-02-23,,100.17083333333333,3.8047826086956524,17.366521739130434,21.670434782608698,,16.27913043478261,0.32208333333333333,20.8975,,,,,,,,,,,,,
2018-02-24,,134.29375000000002,3.810833333333333,18.769166666666667,23.06125,,27.120416666666667,0.32,24.789583333333336,,,,,,,,,,,,,
2018-02-25,,116.3175,3.7325,18.2225,22.448333333333334,,19.319166666666668,0.3183333333333333,23.522499999999997,,,,,,,,,,,,,
2018-02-26,,119.9825,4.095833333333333,23.148749999999996,27.747083333333332,,19.46875,0.3758333333333333,24.47208333333333,,,,,,,,,,,,,
2018-02-27,,149.64304347826086,3.928260869565217,26.09130434782609,30.51347826086956,,27.013636363636365,0.45,19.745652173913044,,,,,,,,,,,,,
2018-02-28,,122.64695652173914,3.0816666666666666,17.12125,21.52,,24.126521739130432,0.3516666666666666,24.184347826086956,,,,,,,,,,,,,
2018-03-01,,127.46166666666666,3.2829166666666665,17.57125,21.368750000000002,,20.550833333333333,0.43124999999999997,24.33791666666667,,,,,,,,,,,,,
2018-03-02,,101.56208333333335,3.4545833333333333,16.732083333333332,20.69625,,24.272916666666664,0.33625,19.28291666666667,,,,,,,,,,,,,
2018-03-03,,94.98782608695652,3.41375,18.262916666666666,22.8875,,28.704166666666666,0.31625,23.29041666666667,,,,,,,,,,,,,
2018-03-04,,110.68666666666667,3.5966666666666662,17.587500000000002,21.690416666666668,,15.265416666666667,0.44249999999999995,23.555833333333336,,,,,,,,,,,,,
2018-03-05,,97.10666666666667,2.9949999999999997,15.793333333333335,19.965416666666666,,17.366521739130434,0.36333333333333334,24.207391304347826,,,,,,,,,,,,,
2018-03-06,,123.58333333333333,2.9188235294117644,25.39470588235294,29.527647058823533,,25.127499999999998,0.48291666666666666,29.932083333333335,,,,,,,,,,,,,
2018-03-07,,127.855,3.9,31.608125,36.698125,,22.010416666666668,0.5304166666666666,25.099999999999998,,,,,,,,,,,,,
2018-03-08,,168.59583333333333,4.755833333333333,33.912083333333335,39.992916666666666,,25.011666666666667,0.4695833333333333,24.836250000000003,,,,,,,,,,,,,
2018-03-09,,169.2225,4.265,34.35375,39.12083333333333,,27.56458333333333,0.5333333333333333,30.86708333333333,,,,,,,,,,,,,
2018-03-10,,136.74791666666667,3.955833333333333,30.74416666666667,35.19,,21.118333333333332,0.5333333333333333,27.62875,,,,,,,,,,,,,
2018-03-11,,125.46916666666668,3.245416666666667,31.615,35.348333333333336,,21.052083333333332,0.44416666666666665,26.86,,,,,,,,,,,,,
2018-03-12,,83.11874999999999,2.7604166666666665,11.74125,14.994583333333333,,14.039583333333333,0.4429166666666667,23.596666666666668,,,,,,,,,,,,,
2018-03-13,,100.21583333333332,3.6795833333333334,24.007916666666663,28.17958333333333,,34.69833333333333,0.5204166666666666,26.072083333333335,,,,,,,,,,,,,
2018-03-14,,122.49208333333333,4.685416666666667,24.06041666666667,29.245833333333334,,17.173750000000002,0.52375,22.942083333333333,,,,,,,,,,,,,
2018-03-15,,67.6275,2.901666666666667,15.659583333333332,19.832083333333333,,23.22304347826087,0.39999999999999997,21.203333333333333,,,,,,,,,,,,,
2018-03-16,,94.63,3.1245833333333333,33.59125,37.177083333333336,,34.134166666666665,0.5833333333333334,20.840416666666666,,,,,,,,,,,,,
2018-03-17,,92.47208333333333,2.8820833333333336,24.035416666666666,27.422916666666666,,25.522499999999997,0.3825,30.764583333333334,,,,,,,,,,,,,
2018-03-18,,113.79791666666667,2.7916666666666665,19.79625,23.06625,,19.397916666666667,0.4370833333333333,32.11666666666667,,,,,,,,,,,,,
2018-03-19,,123.24217391304346,3.436086956521739,24.332173913043476,28.267391304347825,,12.542499999999999,0.5420833333333334,27.206666666666667,,,,,,,,,,,,,
2018-03-20,,107.255,3.0620833333333333,17.938333333333333,21.515,,14.465833333333334,0.5766666666666667,23.247500000000002,,,,,,,,,,,,,
2018-03-21,,95.80791666666666,3.8752173913043477,18.33478260869565,22.720000000000002,,17.512173913043476,0.4716666666666667,19.467916666666667,,,,,,,,,,,,,
2018-03-22,,92.62208333333332,2.6545833333333335,14.192083333333334,17.33625,,20.107499999999998,0.4091666666666667,22.27416666666667,,,,,,,,,,,,,
2018-03-23,,76.71130434782609,2.502083333333333,12.349166666666667,15.729583333333332,,23.483333333333334,0.4483333333333333,18.230434782608697,,,,,,,,,,,,,
2018-03-24,,80.11041666666667,2.560416666666667,9.578333333333333,12.645000000000001,,14.235,0.43333333333333335,21.12125,,,,,,,,,,,,,
2018-03-25,,83.79,3.38625,12.565833333333332,16.45625,,12.97375,0.43416666666666665,18.223333333333333,,,,,,,,,,,,,
2018-03-26,,85.44333333333333,2.829166666666666,14.481250000000001,17.82,,11.732083333333334,0.39999999999999997,17.9325,,,,,,,,,,,,,
2018-03-27,,110.66083333333334,2.5541666666666667,18.605416666666667,21.64125,,19.052083333333332,0.43375,24.62125,,,,,,,,,,,,,
2018-03-28,,70.02458333333333,2.5452173913043477,9.97391304347826,13.020434782608694,,10.930434782608696,0.37875,19.99416666666667,,,,,,,,,,,,,
2018-03-29,,60.944583333333334,2.4008333333333334,7.972083333333333,10.889583333333334,,11.3225,0.39916666666666667,18.724166666666665,,,,,,,,,,,,,
2018-03-30,,50.41791666666666,2.43,8.55125,11.479999999999999,,15.020000000000001,0.3433333333333333,17.897916666666667,,,,,,,,,,,,,
2018-03-31,,52.69,2.6252173913043477,14.726956521739131,18.10217391304348,,14.1225,0.33749999999999997,18.723333333333333,,,,,,,,,,,,,
2018-04-01,,75.785,3.067083333333333,21.94,25.487916666666667,,14.911666666666667,0.28125,22.83375,,,,,,,,,,,,,
2018-04-02,,58.94391304347826,2.7830434782608697,27.84304347826087,31.413478260869564,,18.582608695652173,0.3358333333333334,25.17833333333333,,,,,,,,,,,,,
2018-04-03,,59.35125,2.8166666666666664,21.91125,25.260833333333334,,12.9125,0.325,24.204583333333332,,,,,,,,,,,,,
2018-04-04,,45.82888888888888,2.9604166666666667,16.541666666666668,20.47375,,12.30782608695652,0.24875,18.877083333333335,,,,,,,,,,,,,
2018-04-05,,47.513749999999995,2.625,13.147083333333333,16.259583333333335,,11.957500000000001,0.3254166666666667,24.357916666666668,,,,,,,,,,,,,
2018-04-06,,69.01916666666666,3.2675,16.6475,20.405833333333334,,11.637500000000001,0.3858333333333333,19.18375,,,,,,,,,,,,,
2018-04-07,,61.98875,2.4724999999999997,11.40125,14.881666666666668,,12.701304347826087,0.2891666666666666,16.985416666666666,,,,,,,,,,,,,
2018-04-08,,45.96458333333334,2.4908333333333332,17.374166666666667,20.374583333333334,,21.34,0.30791666666666667,30.115416666666665,,,,,,,,,,,,,
2018-04-09,,51.432500000000005,2.4670833333333335,13.3225,16.28,,19.74625,0.31375000000000003,23.318749999999998,,,,,,,,,,,,,
2018-04-10,,52.901250000000005,2.6879166666666667,15.913333333333334,19.085416666666667,,16.702608695652174,0.31708333333333333,18.501250000000002,,,,,,,,,,,,,
2018-04-11,,66.64315789473685,2.543,14.4355,17.9105,,26.78736842105263,0.27949999999999997,14.896315789473682,,,,,,,,,,,,,
2018-04-12,,40.7,3.009230769230769,19.556923076923077,23.064615384615383,,12.09,0.0,20.094615384615388,,,,,,,,,,,,,
2018-04-13,,44.544117647058826,3.6470833333333332,20.269166666666667,24.420833333333334,,16.857916666666668,0.20875,17.34875,,,,,,,,,,,,,
2018-04-14,,42.69375,3.2383333333333333,18.7075,22.463333333333335,,28.31833333333333,0.33,17.586666666666666,,,,,,,,,,,,,
2018-04-15,,54.98041666666666,2.6129166666666666,17.93166666666667,21.044583333333332,,14.99,0.2754166666666667,25.621666666666666,,,,,,,,,,,,,
2018-04-16,,46.06173913043479,2.4345833333333333,12.66125,16.198333333333334,,16.461739130434783,0.39458333333333334,20.5225,,,,,,,,,,,,,
2018-04-17,,51.77217391304348,2.5941666666666667,10.63875,13.745,,10.81,0.3858333333333333,20.642083333333336,,,,,,,,,,,,,
2018-04-18,,45.274166666666666,2.5975,12.227916666666665,15.3275,,13.83625,0.31416666666666665,18.399166666666666,,,,,,,,,,,,,
2018-04-19,,48.06791666666666,2.873333333333333,16.267083333333336,19.64375,,22.81125,0.33625,15.5475,,,,,,,,,,,,,
2018-04-20,,44.2075,2.455,9.213333333333333,12.682083333333333,,11.021666666666667,0.33041666666666664,14.557916666666666,,,,,,,,,,,,,
2018-04-21,,41.49791666666667,2.737083333333333,10.15625,13.355833333333335,,11.375,0.3066666666666667,14.218333333333334,,,,,,,,,,,,,
2018-04-22,,43.77608695652174,2.3850000000000002,10.511249999999999,13.330416666666666,,12.176250000000001,0.3445833333333333,15.055416666666666,,,,,,,,,,,,,
2018-04-23,,52.5975,2.4379166666666667,11.95375,15.306666666666667,,18.74869565217391,0.31416666666666665,16.608333333333334,,,,,,,,,,,,,
2018-04-24,,72.405,2.49375,20.69666666666667,23.674999999999997,,29.57041666666667,0.3666666666666667,27.500833333333333,,,,,,,,,,,,,
2018-04-25,,58.5725,2.4425,12.3675,15.293750000000001,,15.071666666666667,0.3775,25.425833333333333,,,,,,,,,,,,,
2018-04-26,,54.76045454545454,2.7186363636363637,12.69681818181818,15.903636363636364,,10.566363636363636,0.29217391304347823,18.201818181818183,,,,,,,,,,,,,
2018-04-27,,46.19652173913043,2.4562500000000003,18.722916666666666,22.287916666666664,,22.524782608695656,0.25875,28.368695652173916,,,,,,,,,,,,,
2018-04-28,,77.12458333333333,2.745416666666667,21.528333333333332,24.769166666666667,,26.885,0.2870833333333333,28.303749999999997,,,,,,,,,,,,,
2018-04-29,,200.38909090909092,2.403181818181818,9.602272727272727,12.52,,14.545,0.3021739130434783,21.083181818181817,,,,,,,,,,,,,
2018-04-30,,39.38652173913044,2.76,10.304347826086957,13.561304347826088,,16.233478260869564,0.32541666666666663,21.041666666666668,,,,,,,,,,,,,
2018-05-01,,40.44166666666667,2.2258333333333336,9.527083333333334,12.258333333333333,,16.0125,0.31625,26.062083333333334,,,,,,,,,,,,,
2018-05-02,,34.1825,2.4723809523809526,10.958095238095238,14.288571428571428,,16.7945,0.30333333333333334,24.148500000000002,,,,,,,,,,,,,
2018-05-03,,40.38173913043478,2.8054166666666664,14.362916666666665,17.65625,,18.419999999999998,0.23875000000000002,26.166521739130438,,,,,,,,,,,,,
2018-05-04,,40.28478260869565,2.5370833333333334,10.9675,13.96,,22.718260869565217,0.24166666666666667,23.598260869565216,,,,,,,,,,,,,
2018-05-05,,53.87416666666667,2.3475,9.690833333333334,12.530833333333334,,22.069166666666664,0.32625,17.775000000000002,,,,,,,,,,,,,
2018-05-06,,48.28260869565217,2.323,9.317826086956522,10.82391304347826,,16.26782608695652,0.28541666666666665,13.19391304347826,,,,,,,,,,,,,
2018-05-07,,43.15375,,12.729583333333332,13.335833333333333,,15.679583333333333,0.385,13.380833333333333,,,,,,,,,,,,,
2018-05-08,,48.112500000000004,,11.262500000000001,11.755,,14.864583333333334,0.40041666666666664,13.826666666666668,,,,,,,,,,,,,
2018-05-09,,47.08208333333334,1.0,7.36,8.743333333333334,,14.66695652173913,0.3754166666666667,14.150869565217393,,,,,,,,,,,,,
2018-05-10,,43.70375000000001,,,,,14.177916666666667,0.455,16.212500000000002,,,,,,,,,,,,,
2018-05-11,,33.362500000000004,,,,,13.419583333333334,0.31875,18.33913043478261,,,,,,,,,,,,,
2018-05-12,,,,,0.0,,,0.0,,,,,,,,,,,,0.0,,
2018-05-13,,,,,,,,,,,,,,,,,,,,,,
2018-05-14,,,,,,,,,,,,,,,,,,,,,,
2018-05-15,,39.25083333333333,,,,,13.165384615384616,0.2569230769230769,15.655000000000001,,,,,,,,,,,,,
2018-05-16,,49.74875,,,,,19.686249999999998,0.31124999999999997,19.220833333333335,,,,,,,,,,,,,
2018-05-17,,63.75521739130434,,,,,17.817916666666665,0.40041666666666664,20.004347826086956,,,,,,,,,,,,,
2018-05-18,,45.14166666666667,,,,,16.774583333333336,0.4070833333333333,13.490833333333333,,,,,,,,,,,,,
2018-05-19,,56.46458333333334,,,,,16.3825,0.3983333333333334,23.81458333333333,,,,,,,,,,,,,
2018-05-20,,57.32416666666666,,,,,13.94,0.45,12.255416666666667,,,,,,,,,,,,,
2018-05-21,,55.305217391304346,,,,,22.390416666666667,0.5104166666666666,14.8175,,,,,,,,,,,,,
2018-05-22,,47.87875,,,,,15.04125,0.3766666666666667,10.8175,,,,,,,,,,,,,
2018-05-23,,32.17473684210527,,,,,13.368333333333334,0.30375,22.717391304347824,,,,,,,,,,,,,
2018-05-24,,20.71291666666667,,,,,14.511739130434782,0.36041666666666666,8.256521739130434,,,,,,,,,,,,,
2018-05-25,,32.996521739130436,,,,,15.79304347826087,0.31434782608695655,6.01608695652174,,,,,,,,,,,,,
2018-05-26,,23.198333333333334,,,,,14.71875,0.3741666666666667,6.62,,,,,,,,,,,,,
2018-05-27,,23.89833333333333,,,,,15.063333333333333,0.36541666666666667,6.190416666666667,,,,,,,,,,,,,
2018-05-28,,19.447916666666668,3.1879999999999997,13.410999999999998,18.483,,18.343478260869563,0.34125,8.261666666666667,,,,,,,,,,,,,
2018-05-29,,27.255,2.6341666666666668,12.885416666666666,16.009583333333335,,14.895000000000001,0.3958333333333333,13.115416666666667,,,,,,,,,,,,,
2018-05-30,,39.32608695652174,2.316666666666667,12.114166666666668,15.714583333333332,,12.95608695652174,0.44416666666666665,14.356250000000001,,,,,,,,,,,,,
2018-05-31,,56.91166666666667,2.0566666666666666,12.446666666666667,14.992916666666666,,13.46125,0.5070833333333333,21.605416666666667,,,,,,,,,,,,,
2018-06-01,,34.53565217391304,2.060416666666667,13.249166666666667,15.774166666666666,,12.253750000000002,0.48,23.183333333333334,,,,,,,,,,,,,
2018-06-02,,31.633478260869566,2.092173913043478,13.764782608695654,16.758260869565216,,15.489583333333334,0.41125000000000006,19.452608695652174,,,,,,,,,,,,,
2018-06-03,,42.46454545454546,1.7713636363636363,12.403636363636364,14.66590909090909,,13.212272727272728,0.4040909090909091,19.599999999999998,,,,,,,,,,,,,
2018-06-04,,51.3525,1.7804166666666665,13.308333333333332,16.04125,,12.291739130434781,0.44,19.1225,,,,,,,,,,,0.0,,
2018-06-05,,57.15208333333334,1.85375,11.842916666666667,14.155416666666667,,13.759166666666667,0.36833333333333335,19.60125,,,,,,,,,,,0.0,,
2018-06-06,,40.26958333333334,2.1420833333333333,14.784583333333332,17.4075,,13.219583333333333,0.4116666666666667,16.054583333333333,,,,,,,,,,,0.0,,
2018-06-07,,41.537083333333335,2.4908333333333332,15.850416666666668,18.831666666666667,,21.10875,0.43041666666666667,14.959166666666667,,,,,,,,,,,0.0,,
2018-06-08,,30.47875,2.3634782608695653,17.482608695652175,21.247826086956522,,26.417916666666667,0.45416666666666666,15.756250000000001,,,,,,,,,,,0.0,,
2018-06-09,,60.029583333333335,2.42875,23.646666666666665,26.547083333333333,,15.860833333333332,0.5875,18.61916666666667,,,,,,,,,,,0.0,,
2018-06-10,,53.19708333333333,1.7341666666666666,20.047916666666666,22.26875,,16.668333333333333,0.52375,22.49416666666667,,,,,,,,,,,0.0,,
2018-06-11,,57.7525,1.695,22.03125,25.54625,,30.881249999999998,0.33791666666666664,25.237916666666667,,,,,,,,,,,0.0,,
2018-06-12,,51.91083333333333,1.93625,23.485,25.894166666666667,,22.91541666666667,0.46875,25.467916666666667,,,,,,,,,,,0.0,,
2018-06-13,,67.31708333333333,1.7654166666666666,21.292083333333334,24.36583333333333,,34.56045454545455,0.49416666666666664,25.887083333333333,,,,,,,,,,,0.0,,
2018-06-14,,107.49041666666666,1.7816666666666665,20.41125,22.619583333333335,,42.18458333333333,0.45249999999999996,24.582916666666666,,,,,,,,,,,0.0,,
2018-06-15,,111.28083333333332,1.6583333333333332,16.555416666666666,18.690416666666668,,19.436666666666667,0.50125,27.94333333333333,,,,,,,,,,,0.0,,
2018-06-16,,108.03708333333333,1.2354166666666666,12.235,14.595833333333333,,12.577083333333333,0.5470833333333333,25.32166666666667,,,,,,,,,,,0.0,,
2018-06-17,,110.64291666666666,1.4920833333333334,15.473333333333334,17.463333333333335,,15.75875,0.5087499999999999,28.489583333333332,,,,,,,,,,,0.0,,
2018-06-18,,122.08166666666666,1.7375,19.259583333333335,22.180000000000003,,15.97875,0.5220833333333333,29.653333333333332,,,,,,,,,,,0.0,,
2018-06-19,,107.77958333333333,1.5854166666666665,16.629583333333333,18.5425,,21.06,0.4466666666666667,29.885416666666668,,,,,,,,,,,0.0,,
2018-06-20,,61.21625,1.8529166666666665,18.059583333333332,19.925416666666667,,20.66304347826087,0.47041666666666665,23.10625,,,,,,,,,,,0.0,,
2018-06-21,,69.54416666666667,1.8741666666666665,18.964166666666667,20.675416666666667,,15.211666666666666,0.45208333333333334,18.374166666666667,,,,,,,,,,,0.0,,
2018-06-22,,58.235,1.580952380952381,13.269523809523811,14.175714285714285,,15.845238095238095,0.2976190476190476,23.724285714285713,,,,,,,,,,,0.0,,
2018-06-23,,41.08708333333333,1.5404166666666665,17.527916666666666,19.382083333333334,,19.200833333333332,0.43166666666666664,21.538749999999997,,,,,,,,,,,0.0,,
2018-06-24,,53.625,1.85875,27.575416666666666,29.624166666666667,,33.956250000000004,0.44166666666666665,19.3825,,,,,,,,,,,0.0,,
2018-06-25,,53.41041666666666,1.7304166666666667,25.30666666666667,27.0975,,31.15125,0.4379166666666667,21.75791666666667,,,,,,,,,,,0.0,,
2018-06-26,,35.739999999999995,1.565,11.725,13.795,,15.74,0.335,23.51,,,,,,,,,,,0.0,,
2018-06-27,,13.047999999999998,1.592,14.680000000000001,10.843846153846155,,11.321111111111112,0.03923076923076923,24.0,,,,,,,,,,,0.0,,
2018-06-28,,19.44125,2.1554166666666665,13.652083333333332,16.131666666666668,,13.5575,0.0,,,,,,,,,,,,0.0,,
