From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2022-09-14,1.0866666666666667,15.085,2.42,0.6014285714285714,3.4370833333333333,5.237916666666666,15.218333333333334,0.29625,1.6545833333333333,0.05833333333333334,,0.075,0.08958333333333333,94.74000000000001,1.6879166666666665,147.54125,139.07666666666668,887.9966666666666,,,
2022-09-15,1.2933333333333332,19.387826086956522,2.245416666666667,0.35625,3.0404166666666668,6.4437500000000005,15.432916666666666,0.27958333333333335,2.1279166666666667,0.05625,,0.06958333333333333,0.08291666666666667,89.93124999999999,1.70125,195.1483333333333,224.67615384615385,886.3104166666667,,,
2022-09-16,2.4808333333333334,21.169999999999998,2.214166666666667,0.8245833333333333,3.48875,8.10125,15.725416666666666,0.33416666666666667,2.4933333333333336,0.06625,,0.08416666666666667,0.10083333333333333,89.555,1.3516666666666666,181.6025,199.31384615384616,883.84875,,,
2022-09-17,2.164615384615385,27.153750000000002,2.0554166666666664,0.38875,2.904583333333333,10.320833333333335,15.884166666666667,0.3770833333333334,2.072083333333333,0.07541666666666667,,0.09416666666666668,0.1125,89.25,1.0125,154.76541666666665,222.78615384615384,884.24375,,,
2022-09-18,2.14,16.411666666666665,2.2420833333333334,0.13333333333333333,2.7095833333333332,10.957500000000001,15.932916666666666,0.2970833333333333,1.9037499999999998,0.06041666666666667,,0.07458333333333333,0.08958333333333333,90.15291666666667,1.3841666666666665,128.86041666666668,228.9576923076923,884.4745833333333,,,
2022-09-19,4.357,15.055,2.2795833333333335,0.4339130434782609,3.10375,10.321250000000001,16.100416666666668,0.275,2.8579166666666667,0.055,,0.06916666666666667,0.08166666666666667,88.85583333333334,1.8683333333333332,158.91125,340.6716666666667,885.7329166666667,,,
2022-09-20,2.9877777777777776,12.956521739130435,1.95125,0.8414999999999999,2.935833333333333,9.529583333333333,16.400833333333335,0.19458333333333333,6.090833333333333,0.04041666666666666,,0.049166666666666664,0.05791666666666667,85.46416666666666,2.1808333333333336,155.42499999999998,280.8530769230769,886.5954166666667,,,
2022-09-21,1.945,18.9725,1.9845833333333334,0.5604545454545454,2.8325,7.8875,16.46875,0.2791666666666667,3.3529166666666668,0.05583333333333334,,0.07083333333333333,0.08416666666666667,83.985,1.6183333333333334,169.00333333333333,255.07923076923078,887.0708333333333,,,
2022-09-22,3.59,23.749583333333334,2.3854166666666665,0.62,3.4141666666666666,7.927916666666667,16.41125,0.41208333333333336,2.419583333333333,0.08208333333333333,,0.10208333333333335,0.12333333333333334,90.59875,1.0529166666666667,149.96833333333333,176.47923076923078,886.8529166666667,,,
2022-09-23,1.9628571428571429,18.204347826086956,2.1941666666666664,0.9330434782608696,3.4458333333333333,6.569583333333333,16.207083333333333,0.45333333333333337,2.280416666666667,0.09083333333333334,,0.11416666666666668,0.1366666666666667,94.07083333333333,1.1933333333333334,171.18916666666667,164.1158333333333,886.5612500000001,,,
2022-09-24,,12.0,,,,,,,,,,,,,,,,,,,
2022-09-25,,,,,,,,,,,,,,,,,,,,,
2022-09-26,3.6077777777777778,27.142857142857142,2.3249999999999997,1.0692857142857144,3.869285714285714,10.34142857142857,16.638571428571428,0.45928571428571424,2.950714285714286,0.09214285714285715,,0.115,0.13857142857142857,85.89785714285713,1.3014285714285714,178.50357142857143,296.1842857142857,886.6321428571429,,,
2022-09-27,2.198571428571429,19.31083333333333,2.335,0.5704347826086956,3.31,8.792083333333332,16.30666666666667,0.4608333333333334,2.2329166666666667,0.09208333333333334,,0.11583333333333334,0.13833333333333334,91.59666666666668,1.2054166666666666,143.27666666666667,260.1975,886.0941666666666,,,
2022-09-28,2.0233333333333334,23.652083333333334,2.436666666666667,0.5252173913043479,3.3979166666666667,8.895000000000001,16.463333333333335,0.4708333333333334,2.0504166666666666,0.09416666666666666,,0.11708333333333333,0.14375000000000002,89.40041666666667,0.9604166666666667,150.10999999999999,224.845,885.2624999999999,,,
2022-09-29,2.783,23.728333333333335,2.41375,0.7021739130434782,3.5429166666666667,9.275416666666667,16.47875,0.5275,2.267916666666667,0.10625,,0.1325,0.15916666666666668,89.23166666666667,1.0241666666666667,155.61666666666667,194.71333333333334,885.0970833333332,,,
2022-09-30,3.21,28.7075,2.2341666666666664,1.0304166666666668,3.6954166666666666,9.463333333333333,16.552916666666665,0.5075,2.814583333333333,0.10208333333333335,,0.1275,0.15208333333333332,86.22916666666667,1.3916666666666666,146.09541666666667,255.73636363636362,884.6729166666668,,,
