From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2022-05-11,44.10526315789474,,2.2304166666666667,5.644583333333333,8.254166666666666,,5.707083333333333,0.24666666666666667,41.87583333333333,0.020416666666666666,,0.07875,0.11875000000000001,,85.45708333333334,0.7241666666666666,153.29041666666666,126.37291666666668,,,19.052083333333332,1.3695833333333332
2022-05-12,27.11277777777778,26.20375,2.33,5.618636363636363,7.667916666666667,,5.64,0.2383333333333333,33.72681818181818,0.018333333333333333,,0.08454545454545453,0.12318181818181818,,82.9935,0.562,137.6815,116.38166666666666,,,19.8805,0.009583333333333334
2022-05-13,8.66375,16.557916666666667,2.3608333333333333,5.555,8.354166666666666,,5.53,0.295,28.06041666666667,0.025833333333333333,,0.09458333333333334,0.1425,,89.72000000000001,0.5033333333333333,167.78583333333333,62.779583333333335,,,19.07125,0.05375
2022-05-14,12.25625,29.686086956521738,2.3425,5.265,8.051666666666668,,5.555833333333333,0.31,28.97875,0.025833333333333333,,0.09875,0.14958333333333332,,87.53791666666666,0.48291666666666666,178.92875,82.95125,,,19.6275,0.0016666666666666668
2022-05-15,20.023333333333333,39.52916666666667,2.36,5.010416666666667,7.859166666666667,,5.6825,0.3529166666666667,27.752499999999998,0.028333333333333332,,0.1125,0.16833333333333333,,82.38388888888889,0.4538888888888889,131.30944444444447,37.16416666666667,,,19.538333333333334,0.12833333333333335
2022-05-16,16.132083333333334,26.617826086956523,2.3087500000000003,5.605,8.317916666666667,0.01,5.495833333333334,0.4066666666666667,26.34166666666667,0.034166666666666665,,0.13125,0.19583333333333333,,93.96666666666665,0.49124999999999996,158.40041666666667,19.202083333333334,,,17.93166666666667,0.6283333333333333
2022-05-17,12.480416666666665,28.01875,2.353333333333333,5.94125,8.680416666666668,,5.650833333333334,0.32541666666666663,32.34083333333333,0.025416666666666667,,0.10416666666666667,0.15625,,88.37458333333332,0.6154166666666666,176.11291666666668,97.1425,,,19.117916666666666,0.245
2022-05-18,14.284583333333332,43.07208333333333,2.450416666666667,6.149166666666667,9.018333333333333,,5.756666666666667,0.27416666666666667,33.937916666666666,0.02291666666666667,,0.08875,0.13166666666666668,,77.89,0.68125,131.27625,182.06625,,,19.411666666666665,0.02125
2022-05-19,11.868888888888888,33.233333333333334,2.6704166666666667,7.107500000000001,10.02125,,5.482916666666667,0.315,27.825416666666666,0.027083333333333334,,0.09958333333333334,0.15,,79.9223076923077,0.2776923076923077,60.635384615384616,4.712083333333333,,,18.105384615384615,0.027083333333333334
2022-05-20,16.003846153846155,37.60769230769231,2.50125,6.079583333333333,9.028333333333334,,5.605416666666667,0.29375,34.15958333333334,0.024166666666666666,,0.09500000000000001,0.14125000000000001,,91.47,0.6859999999999999,103.88,0.0,,,17.048,0.515
2022-05-21,6.596666666666667,16.776363636363637,2.888333333333333,7.548333333333333,10.709583333333335,2.9764285714285714,5.406666666666666,0.3229166666666667,28.495,0.02666666666666667,,0.10458333333333335,0.155,,89.63857142857144,0.13714285714285715,44.91571428571429,0.0,,,16.711428571428574,0.016666666666666666
2022-05-22,,,2.3641666666666667,1.7126315789473683,4.014583333333333,2.91,5.4025,0.26375,26.015,0.020416666666666666,,0.08375,0.12625,,95.18,0.245,44.129999999999995,0.0,,,16.535,0.13166666666666665
2022-05-23,10.393,33.790769230769236,2.4308333333333336,2.5276190476190474,4.947916666666667,2.941666666666667,5.915833333333333,0.23958333333333334,25.824166666666667,0.019583333333333335,,0.07708333333333334,0.115,,94.5025,0.1525,27.7375,5.730833333333333,,,14.935,0.012916666666666667
